n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,covers_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.99,0.95,0.14916116627309708,0.99025,0.948788,0.14889,0.01527254785188116,0.015384148124005046,0.105,0.01706786407667828,0.01710438986504699,0.946,0.016614518717017596,0.015786605389074598,0.936,0,936,0,0,-30.366687727041857,0.367142820160605,0.3958510263572005
40,250,2500,0.99,0.95,0.1597866652405128,0.98985,0.949808,0.1566228,0.0151045949686192,0.015251086363264384,0.082,0.016187736799455416,0.016978053639368124,0.933,0.016182528847502438,0.015624332628840562,0.94,0,933,0,0,-29.21620550836777,-1.8944708137155484,0.7321118866686237
40,250,2500,0.99,0.95,0.16969275235299386,0.990225,0.949712,0.1636868,0.015470899891004532,0.01525242657101931,0.063,0.01747875873704758,0.01645012478262238,0.935,0.01660435312295096,0.01560022919474503,0.933,0,934,0,0,-28.991424448351573,0.5509007276765304,0.5057616293069006
40,250,2500,0.99,0.95,0.18003632669993264,0.991,0.9501799999999999,0.171534,0.01527294184391232,0.01515867046214424,0.043,0.01861620956991445,0.016815345888639734,0.944,0.016460943007078142,0.015484472226028403,0.924,0,947,0,0,-28.26298325017202,-0.7455514647494911,1.0184861899402498
40,250,2500,0.99,0.95,0.19013223381393127,0.990575,0.949916,0.1787048,0.015088219566684227,0.015205452491617455,0.026,0.0205827606484185,0.01706472836705106,0.932,0.01672896325214107,0.015475499745359644,0.922,0,948,0,0,-28.145672878264282,-0.5858327900570858,0.5723885441348011
40,250,2500,0.99,0.95,0.20061410604153604,0.99125,0.949944,0.1861964,0.01538112936978502,0.01517377182713254,0.022,0.016627978356239876,0.017089451131869958,0.943,0.016504205571344882,0.015411760509679948,0.927,0,947,0,0,-27.97091829246489,-0.6062985069084518,0.5949774235398563
40,250,2500,0.99,0.99,0.010018806684180577,0.99015,0.9904,0.0164424,0.005567594199491461,0.006513222077337828,0.932,0.006773967924531154,0.007158963823052132,0.919,0.006632637986399276,0.006889491922287218,0.9,0,922,0,0,-24.177757038954503,2.2045423283712653,9.074678541319587
40,250,2500,0.99,0.99,0.01999634446271763,0.99025,0.9898399999999999,0.0233784,0.007055349252084394,0.006850801583368094,0.944,0.007653762186402215,0.007630751718722907,0.931,0.008117829534151676,0.0074658928316604705,0.9,0,954,0,0,-32.11679122953777,5.8359859184749725,3.4067103489788906
40,250,2500,0.99,0.99,0.030009523093455007,0.989875,0.99004,0.0296844,0.007153369353175069,0.006967277681940205,0.801,0.008047212883142238,0.008327758147478895,0.937,0.008201085625727246,0.00778273514134453,0.917,0,955,0,0,-32.99714181829328,3.1795347628638644,2.0491292425475818
40,250,2500,0.99,0.99,0.03994759246720032,0.989375,0.98992,0.036354,0.007200901254168744,0.00720681099070097,0.605,0.009135069874869466,0.008814671264055482,0.95,0.008504747571775273,0.00815026139612592,0.938,0,938,0,0,-32.919199016399496,-3.078680614506093,1.0748839696375143
40,250,2500,0.99,0.99,0.05000000238954469,0.990375,0.989868,0.0431124,0.007419357042915169,0.007363165483621346,0.361,0.009387103421955837,0.008921209667464755,0.941,0.009020863606439763,0.00843482788799539,0.928,0,938,0,0,-32.768435611137164,0.38679811337371867,0.6337238753431342
40,250,2500,0.99,0.99,0.06025981645108948,0.98995,0.989972,0.0501228,0.007914058201157587,0.00748927633084389,0.21,0.010587759424619278,0.009402461477121263,0.927,0.009363649618198477,0.008679783178418587,0.917,0,931,0,0,-32.1436749668625,1.5396546799473074,0.7864657101617062
40,250,2500,0.99,0.99,0.07008794667454693,0.989675,0.989844,0.0569424,0.007734366547703203,0.007687436871829576,0.104,0.010725301389102784,0.009568644538161915,0.948,0.009419384519524721,0.008956455706672495,0.936,0,925,0,0,-31.892298134162488,1.4262061903311805,0.7073539076185825
40,250,2500,0.99,0.99,0.07921247905807373,0.98975,0.989744,0.0631604,0.007836504087824674,0.007843836282047028,0.049,0.011488745977753179,0.010089478844681947,0.948,0.009639543398076588,0.009165512563801529,0.933,0,945,0,0,-31.844214660985486,-1.0640386404983848,0.28106591679091575
40,250,2500,0.99,0.99,0.09003243241758835,0.98935,0.990016,0.0708124,0.00787496485508119,0.007947362766892828,0.027,0.011734524412545444,0.010128174286891342,0.952,0.00973239264860697,0.009329084383708556,0.933,0,944,0,0,-31.046133738469134,-1.1774004326098062,0.6778595378852611
40,250,2500,0.99,0.99,0.09971693078917263,0.99,0.989852,0.0776496,0.008058088488996933,0.00810903958345706,0.009,0.012000356537550863,0.010858872041509164,0.942,0.01025642531504276,0.009531552288874178,0.942,0,929,0,0,-30.935168750281914,0.6007642265341911,0.5182278934246302
40,250,2500,0.99,0.99,0.11016125111218047,0.990675,0.9900599999999999,0.0849012,0.008435223826072374,0.00819879827008803,0.006,0.010061576754528215,0.010896193228467055,0.941,0.010603473606200037,0.009638448053737378,0.922,0,941,0,0,-30.631710288956743,-1.9460653411007978,0.14599871776405834
40,250,2500,0.99,0.99,0.12050272654685983,0.9901,0.99054,0.0922848,0.008235542200674928,0.008252177534063725,0.007,0.012752242936808815,0.011079155763847189,0.941,0.010446806677747247,0.009727197515006959,0.934,0,946,0,0,-29.92266138948101,-1.6352212874676555,0.6456363914619017
40,250,2500,0.99,0.99,0.12952923904899236,0.990375,0.989996,0.0987448,0.00868963432722233,0.00848687643710585,0.002,0.011400729141597003,0.010957927786749127,0.941,0.010820262481210912,0.009936326574657626,0.925,0,936,0,0,-30.127479551772417,-1.0823435331119868,-0.15685452344344267
40,250,2500,0.99,0.99,0.13962443590379064,0.990075,0.98998,0.1066376,0.008848358512363149,0.008642469022862836,0.001,0.011333527168254615,0.0114624321179028,0.941,0.011018030909283123,0.0100865371839545,0.93,0,927,0,0,-29.39763000588431,1.0077329779460042,0.6765239386151115
40,250,2500,0.99,0.99,0.14916116627309708,0.99025,0.989824,0.1131584,0.008781386751242697,0.00878803950646887,0.001,0.010369108564053542,0.011639258054377283,0.932,0.011196854191760917,0.010212848523526937,0.929,0,932,0,0,-29.558697082353557,-0.5891936950234041,-0.10470571372481999
40,250,2500,0.99,0.99,0.1597866652405128,0.98965,0.989736,0.1215832,0.008827575151620885,0.008966341161952074,0,0.012228337524854107,0.011753801086405734,0.949,0.011258887562044689,0.010359204643287325,0.929,0,924,0,0,-28.868618098386023,-0.33480125400924476,0.5290222370441112
40,250,2500,0.99,0.99,0.16969275235299386,0.989025,0.989908,0.1279556,0.009236215102712617,0.009064161244921114,0.001,0.0142899778075012,0.011882502724876936,0.925,0.011614552018132213,0.010418173170448889,0.921,0,951,0,0,-29.050444215676784,-1.2947574911057131,-0.15961113799373605
40,250,2500,0.99,0.99,0.18003632669993264,0.99015,0.989784,0.1361592,0.00920480323267611,0.00918239156866928,0.001,0.013448736944840452,0.012366941929148214,0.94,0.01160742073582646,0.01051394864758938,0.934,0,941,0,0,-28.622257173025087,-0.641557175899354,-0.009723910447395191
40,250,2500,0.99,0.99,0.19013223381393127,0.99025,0.990096,0.144018,0.009238150408212785,0.00925851901798077,0,0.014075175894240202,0.012360467861243483,0.938,0.011710687847971352,0.010558638243967305,0.908,0,950,0,0,-28.051358981339753,-0.1937188466221373,0.3111085531560364
40,250,2500,0.99,0.99,0.20061410604153604,0.990275,0.990048,0.151994,0.009699414749482136,0.009392121796753776,0,0.010515119756542846,0.01245578727240189,0.947,0.011842221341122918,0.01062619288753524,0.922,0,930,0,0,-27.78060930790301,1.0094089859973407,0.05610350989054769
250,250,2500,0.8,0.8,0.010018806684180577,0.798896,0.8003600000000001,0.2044008,0.026657478633313973,0.044363275660676854,0.962,0.027078196810064202,0.04574978250072422,0.954,0.028625932716265044,0.04447209703069047,0.948,0,937,0,0,112.98869923730969,118.25654538688657,141.22465435656534
250,250,2500,0.8,0.8,0.01999634446271763,0.797936,0.8001400000000001,0.207578,0.028373629808772557,0.04429222582670509,0.978,0.03275523142312408,0.044887666336820446,0.962,0.0309741717335531,0.04430645247215343,0.967,0,954,0,0,18.956283683488238,56.612233095988195,44.1247741741292
250,250,2500,0.8,0.8,0.030009523093455007,0.800992,0.798944,0.2121396,0.030000862306999165,0.04404599838524019,0.975,0.03660675719879982,0.044068337386942866,0.964,0.03329423251564853,0.043944254475519993,0.957,0,938,0,0,-7.780230754634481,29.99780183681154,19.223649036684364
250,250,2500,0.8,0.8,0.03994759246720032,0.799632,0.799224,0.2166476,0.032978249333448756,0.04381806138705619,0.977,0.03389016091649649,0.043145539413599124,0.943,0.0369497592248217,0.04361239230443931,0.942,0,940,0,0,-16.114666635564053,44.16721417010641,12.045665694907216
250,250,2500,0.8,0.8,0.05000000238954469,0.80054,0.7994800000000001,0.2203144,0.035020827910046445,0.04350937809296613,0.976,0.04073135495190167,0.043375414129671164,0.949,0.03929575850636887,0.04317986340489611,0.94,0,941,0,0,-24.061061253673632,6.064075494113249,6.539344469282313
250,250,2500,0.8,0.8,0.06025981645108948,0.799888,0.799504,0.2241872,0.03492195515163466,0.04331900959094858,0.986,0.04091789242781689,0.044356830186706137,0.957,0.03885072027019422,0.04289728743778912,0.953,0,949,0,0,-28.467632916254004,-3.4557588321441033,2.123893076215004
250,250,2500,0.8,0.8,0.07008794667454693,0.799,0.7999160000000001,0.2285968,0.03601309209270168,0.04304042658559708,0.987,0.04018640117839036,0.04457552263622365,0.965,0.040280271226058546,0.04247587455389905,0.95,0,941,0,0,-28.63232623052423,-9.6959562227236,4.3734899853783995
250,250,2500,0.8,0.8,0.07921247905807373,0.799372,0.800104,0.2326132,0.03642372620684272,0.042761420436675704,0.997,0.0439241296369745,0.042500928461557584,0.969,0.039789206904500336,0.0421206199628451,0.96,0,941,0,0,-29.844080725522826,4.365455516864122,2.922454076194945
250,250,2500,0.8,0.8,0.09003243241758835,0.801488,0.8006880000000001,0.2374692,0.03835085514609528,0.0421973051248803,0.989,0.04546593081820552,0.04155628427736127,0.956,0.04092347792618784,0.04145561596828076,0.948,0,939,0,0,-29.312817569268276,5.659169704455309,3.22740955329687
250,250,2500,0.8,0.8,0.09971693078917263,0.79944,0.8016,0.241268,0.03931589434081646,0.04196181479106292,0.968,0.04090851955372865,0.042585165619898384,0.954,0.041266882264071124,0.04108467909356186,0.941,0,930,0,0,-28.780945791671357,0.03966828496051817,4.649300747537282
250,250,2500,0.8,0.8,0.11016125111218047,0.799764,0.799272,0.2459312,0.038671049583318094,0.042149365635940704,0.931,0.041029136339459954,0.04237308220950632,0.956,0.04093606265746198,0.04116780521745946,0.949,0,939,0,0,-31.966738919762804,6.518689179735948,0.6205540405081821
250,250,2500,0.8,0.8,0.12050272654685983,0.800696,0.799892,0.2502164,0.040345072843772735,0.041744873304848315,0.903,0.04902334675233268,0.04210325766850998,0.95,0.04178630474123222,0.04067317766351369,0.94,0,945,0,0,-31.457174971490456,1.1275177343910254,0.4684677460034971
250,250,2500,0.8,0.8,0.12952923904899236,0.798056,0.7999080000000001,0.2544292,0.040459034547966496,0.0416830047424609,0.889,0.04369986001156182,0.04241364089892147,0.949,0.0408504833803133,0.040458267896460724,0.936,0,938,0,0,-30.66978158335377,0.5695485448666342,1.6593876386356063
250,250,2500,0.8,0.8,0.13962443590379064,0.80148,0.8004,0.2585084,0.04054798095142736,0.0411560863501771,0.869,0.04783260276988682,0.04126244745894264,0.947,0.041688678197273184,0.03984360123014435,0.933,0,936,0,0,-30.723787464571434,-2.673465985172578,1.046548170924421
250,250,2500,0.8,0.8,0.14916116627309708,0.800452,0.798664,0.2632868,0.04248123280453909,0.04129239533056788,0.828,0.040663512180764964,0.042514769519886024,0.937,0.04357659525735468,0.03984910940006673,0.93,0,947,0,0,-31.49544335707561,-8.79098008501742,0.12371955297798247
250,250,2500,0.8,0.8,0.1597866652405128,0.799912,0.80098,0.2679404,0.039303016686586624,0.040633589297233104,0.847,0.038727726756259975,0.04145624454239408,0.957,0.03957785133924041,0.03907424092123387,0.945,0,935,0,0,-28.872723166491287,-1.7608172352841422,2.128225696655821
250,250,2500,0.8,0.8,0.16969275235299386,0.800996,0.8004,0.27255,0.04147080115166996,0.040457242366433416,0.799,0.040989413170597004,0.040013250467509934,0.948,0.04209766056946444,0.038790758519037766,0.931,0,935,0,0,-29.26776969522988,1.4563160739596552,1.2535199881078491
250,250,2500,0.8,0.8,0.18003632669993264,0.801364,0.8020320000000001,0.2775712,0.04076857934458416,0.03988950791614934,0.812,0.045717007392644705,0.040404644200483335,0.938,0.04129062921996264,0.038103831848409216,0.916,0,931,0,0,-27.429781611243893,0.6003279109991394,2.5076625708068065
250,250,2500,0.8,0.8,0.19013223381393127,0.7988000000000001,0.799564,0.2821156,0.04048663158187347,0.0402703637201532,0.782,0.03493346679590976,0.04061371298519361,0.941,0.03983788832808689,0.03831775016019913,0.941,0,939,0,0,-28.866161737970135,-1.2096710164794782,0.9782396559266494
250,250,2500,0.8,0.8,0.20061410604153604,0.798396,0.799676,0.2868292,0.04174482278238495,0.04007544659729861,0.739,0.03787002244231404,0.04096999139351218,0.943,0.04121645532368648,0.03797333631458673,0.929,0,935,0,0,-28.591975093708044,-3.461363993094027,0.8903200993002245
250,250,2500,0.8,0.95,0.010018806684180577,0.7999080000000001,0.94994,0.054832,0.012400879176220557,0.01922542623796392,0.96,0.01150120830263262,0.02022847191228962,0.951,0.013868608108605738,0.01940478129160992,0.941,0,939,0,0,13.6350606771038,6.514700167403853,41.59300667517189
250,250,2500,0.8,0.95,0.01999634446271763,0.800148,0.9504039999999999,0.0599756,0.014739385812068174,0.019091094504417278,0.972,0.016777972919489063,0.019359286321851462,0.947,0.01683481630612413,0.019333490591880303,0.941,0,941,0,0,-18.392337291567564,20.985788248518155,13.570285549146057
250,250,2500,0.8,0.95,0.030009523093455007,0.800064,0.9502959999999999,0.0649364,0.016391584661633752,0.019093901256823437,0.987,0.020056841365070036,0.02041938818987158,0.962,0.01865209350371655,0.019382142587766188,0.944,0,942,0,0,-27.31180941996258,-4.693818367094688,5.515430056533455
250,250,2500,0.8,0.95,0.03994759246720032,0.80018,0.9505159999999999,0.070512,0.017725378425823057,0.019030682853847212,0.988,0.01800343970205331,0.019983171167894047,0.952,0.01965928603673988,0.019367088722568804,0.934,0,941,0,0,-28.39153440826111,3.322710614270899,6.253823502327965
250,250,2500,0.8,0.95,0.05000000238954469,0.800008,0.950908,0.0754324,0.018267239675635413,0.018935255362137072,0.94,0.02195078880455746,0.02062515235504677,0.954,0.020300415783629563,0.01931013211794583,0.93,0,935,0,0,-29.43349084655686,2.2006903012413774,5.815607185963463
250,250,2500,0.8,0.95,0.06025981645108948,0.80188,0.9504159999999999,0.08054,0.018564209713458082,0.018970363630840755,0.886,0.019366957736278074,0.019369479829369384,0.93,0.020053004269836656,0.01935914701874827,0.92,0,940,0,0,-31.806894189457335,4.537207217078163,2.7363876459970564
250,250,2500,0.8,0.95,0.07008794667454693,0.801476,0.94946,0.0859744,0.019246662168673684,0.0191509266770281,0.825,0.02076881100251928,0.02022660717155467,0.936,0.020690076436850748,0.019550159611567027,0.929,0,936,0,0,-32.93543752286395,-1.6178336412168937,1.4034994842656867
250,250,2500,0.8,0.95,0.07921247905807373,0.800232,0.949448,0.0910736,0.01976967037104991,0.01917100322336497,0.788,0.02413305363664007,0.020653494932148152,0.941,0.021148214282005723,0.01956051971900856,0.924,0,947,0,0,-32.01357588190611,-3.4894936881791634,1.7358708257150983
250,250,2500,0.8,0.95,0.09003243241758835,0.800104,0.950712,0.09647,0.01828335289771827,0.01892536258844112,0.759,0.01847857218148064,0.02019726538724655,0.941,0.019745034874567607,0.01932389191281977,0.93,0,942,0,0,-30.440684912214607,2.1697839554345024,2.4418531752476227
250,250,2500,0.8,0.95,0.09971693078917263,0.8016800000000001,0.9499879999999999,0.1019312,0.019386438015401474,0.019013573511603894,0.668,0.024052379679938826,0.02082546919670219,0.953,0.02057091021873386,0.01938772820130309,0.937,0,948,0,0,-30.92302145668332,-3.2718952971986037,1.55571853970181
250,250,2500,0.8,0.95,0.11016125111218047,0.79892,0.9502879999999999,0.1075208,0.01945935584753202,0.019030226673894323,0.627,0.021823708565877505,0.020486876446540382,0.942,0.020994442508217904,0.019394932539758446,0.925,0,937,0,0,-30.210773813958994,-0.10151484186183518,2.070137727159234
250,250,2500,0.8,0.95,0.12050272654685983,0.800716,0.95,0.113138,0.01919556732329546,0.019027932202944693,0.518,0.021386979536226747,0.02073985706484918,0.929,0.020811233417379473,0.01936323627726012,0.917,0,946,0,0,-30.36116828779927,1.301191319669358,1.3951122578238442
250,250,2500,0.8,0.95,0.12952923904899236,0.799152,0.950116,0.1181964,0.01917279189848853,0.019057719881077115,0.481,0.02356777483359724,0.020398032072894322,0.94,0.020694178094147954,0.019349688990330363,0.929,0,942,0,0,-29.810946205007802,0.12683792340000746,1.1998012664825999
250,250,2500,0.8,0.95,0.13962443590379064,0.800208,0.949828,0.1233604,0.019222223616416286,0.01908048112203253,0.374,0.0228513182678444,0.021311456723638288,0.947,0.02070324112385404,0.019334741944663253,0.933,0,927,0,0,-30.246604434022643,-0.49606384519229174,0.3769344246020277
250,250,2500,0.8,0.95,0.14916116627309708,0.798744,0.949884,0.1289264,0.01836268364861016,0.019121890935204014,0.329,0.021571829069950813,0.021402314097534278,0.936,0.020315261508085884,0.019336695625805672,0.933,0,948,0,0,-29.51889572064474,-1.811932143210075,0.8521185270564766
250,250,2500,0.8,0.95,0.1597866652405128,0.8000160000000001,0.9496359999999999,0.1346216,0.018854028131822378,0.01913190361810873,0.249,0.021139052365655973,0.021143298948654365,0.941,0.020136186312904612,0.019283095589300615,0.934,0,937,0,0,-29.767742236313826,-1.1233182041759862,0.15961306941375375
250,250,2500,0.8,0.95,0.16969275235299386,0.800084,0.949612,0.1407684,0.018647728562962824,0.0191505796298193,0.219,0.019798289938807258,0.021362743427211502,0.946,0.020551664093001864,0.01923840839690956,0.928,0,929,0,0,-29.030717972677202,0.563042978598045,0.2597634007501106
250,250,2500,0.8,0.95,0.18003632669993264,0.798996,0.949924,0.1469592,0.01958765673295235,0.019154133735102153,0.203,0.01980653710222932,0.021393524735066023,0.942,0.021308486918047338,0.019160418877446503,0.915,0,937,0,0,-28.229676945092606,0.05335267789515856,1.037625675222267
250,250,2500,0.8,0.95,0.19013223381393127,0.800752,0.94968,0.1523408,0.018684757446679738,0.019158920164041825,0.139,0.0241606571712281,0.02150999448969319,0.947,0.020597616612907352,0.01910767807840206,0.931,0,936,0,0,-28.56268445326698,-0.7994082231335046,0.23370128771175566
250,250,2500,0.8,0.95,0.20061410604153604,0.80082,0.950328,0.1585928,0.01879187268669959,0.019082469365685615,0.133,0.023129812264273505,0.021649535777261385,0.951,0.02029690127800364,0.018957537716687293,0.93,0,939,0,0,-27.769912767157873,-1.7810860553665462,0.5363873485373003
250,250,2500,0.8,0.99,0.010018806684180577,0.802528,0.989744,0.01517,0.006440451585951177,0.008273982302604677,0.933,0.0074803350204710045,0.009079507425992412,0.923,0.007715183698537728,0.008643742867448683,0.907,0,938,0,0,-25.246505514331137,-12.056167891263625,6.380106864255051
250,250,2500,0.8,0.99,0.01999634446271763,0.8000120000000001,0.9899519999999999,0.0206012,0.008069843238982776,0.008403633319540253,0.963,0.00903167111699588,0.009490322290144761,0.93,0.009284833300295621,0.009010706883360127,0.911,0,930,0,0,-31.756600853830534,-5.268215945182701,2.9093361409245513
250,250,2500,0.8,0.99,0.030009523093455007,0.799768,0.989924,0.0259084,0.008529673548205295,0.008595450317685062,0.888,0.009488821453084008,0.009887375778485622,0.94,0.009713254076062798,0.009423521897149897,0.921,0,963,0,0,-33.086599910755666,6.075030205567061,1.951160725874427
250,250,2500,0.8,0.99,0.03994759246720032,0.799436,0.989816,0.0312712,0.008933067735861288,0.008808162047773028,0.761,0.009358849662795809,0.010428069067152195,0.94,0.010281564380192674,0.00979943270308901,0.925,0,936,0,0,-33.12615816163412,-0.4601046074997134,1.7099291297126897
250,250,2500,0.8,0.99,0.05000000238954469,0.799044,0.990044,0.036744399999999997,0.008990299484289019,0.008933863077401375,0.604,0.012839615000751436,0.010972615168646158,0.947,0.010465619708251475,0.010035315525818054,0.918,0,942,0,0,-32.14922830776243,-0.6032953449100286,1.4856838995713815
250,250,2500,0.8,0.99,0.06025981645108948,0.800624,0.99004,0.0423792,0.00892863014412116,0.009099185055510228,0.415,0.012138434448760926,0.01133034534542938,0.948,0.01061693976014405,0.010315912215234785,0.934,0,941,0,0,-31.960950992730087,3.1196859210464742,1.363237753187286
250,250,2500,0.8,0.99,0.07008794667454693,0.79922,0.98994,0.0478324,0.009275963581717664,0.009322992322394051,0.296,0.01166369329123312,0.012040874217141836,0.938,0.011478026179928987,0.010616172369339354,0.919,0,943,0,0,-31.723953690228996,-3.3169583848928053,1.1262161965415585
250,250,2500,0.8,0.99,0.07921247905807373,0.80162,0.990356,0.0531024,0.009343242346672508,0.009339944768972206,0.207,0.011927033967858025,0.011927597846255656,0.945,0.011445040787434689,0.010689775329708676,0.932,0,936,0,0,-30.71608422568326,-1.2701114876171165,1.5059802561772402
250,250,2500,0.8,0.99,0.09003243241758835,0.798632,0.989568,0.0594024,0.010117110950428668,0.009799748342334966,0.141,0.014612612286232255,0.012314484702850802,0.934,0.012536252758986772,0.011183477101315707,0.916,0,924,0,0,-30.99358941149918,1.0319493514328033,1.148242175206016
250,250,2500,0.8,0.99,0.09971693078917263,0.7994680000000001,0.989828,0.0643916,0.009973316740725328,0.009873831485453207,0.078,0.012242260142590309,0.012800535052155308,0.943,0.01212948617066271,0.011279370856759055,0.932,0,943,0,0,-31.082001686027052,-0.21142517268647834,0.3094843832914284
250,250,2500,0.8,0.99,0.11016125111218047,0.798812,0.989904,0.0706188,0.009908922939926604,0.010067112957231325,0.046,0.013841649493995427,0.01309420062511611,0.943,0.012661103904057986,0.011472560685762702,0.927,0,942,0,0,-30.330018174240703,-0.02379812503596449,0.5643511572177069
250,250,2500,0.8,0.99,0.12050272654685983,0.800808,0.9897,0.0762328,0.010478431347500436,0.010262629660755003,0.025,0.01378073104687618,0.013509966753886684,0.935,0.013142730073299379,0.011659887029790731,0.923,0,942,0,0,-30.76508738808897,1.547579209289625,-0.34949025580074816
250,250,2500,0.8,0.99,0.12952923904899236,0.800336,0.990112,0.08131,0.01051371428906567,0.010317293233312767,0.022,0.013445979280375808,0.013481770987688836,0.938,0.013187725718904485,0.011713955084947965,0.919,0,941,0,0,-30.220266764381417,0.3942634950968062,-0.17634715114541827
250,250,2500,0.8,0.99,0.13962443590379064,0.800896,0.990088,0.087324,0.010711393447456311,0.010507745148446084,0.017,0.016262025201321983,0.013732484805092109,0.928,0.013422515150719844,0.011877834069310433,0.919,0,949,0,0,-29.86984784749388,-3.382909284755337,-0.3203465030060369
250,250,2500,0.8,0.99,0.14916116627309708,0.801588,0.990036,0.0934252,0.010768193770859686,0.010705359336977579,0.011,0.013777727379958611,0.014015595751290022,0.948,0.013477042869915258,0.012020932893458042,0.927,0,949,0,0,-29.285661743214018,0.062220127915620906,0.16738822643026027
250,250,2500,0.8,0.99,0.1597866652405128,0.80054,0.990124,0.0997316,0.011035004417751921,0.010907175406053878,0.009,0.016529144608317437,0.014492717025309394,0.931,0.014136973437822,0.012161654803973692,0.903,0,939,0,0,-28.855070423145047,-1.0595375464605186,0.16715557472770684
250,250,2500,0.8,0.99,0.16969275235299386,0.799728,0.99026,0.1053748,0.010961361510409232,0.011067222070038137,0.005,0.01651195601089589,0.014674496331411832,0.934,0.014160463561094598,0.01227858559184461,0.914,0,959,0,0,-28.617617680292717,-2.0754877587377702,0.09487822138281257
250,250,2500,0.8,0.99,0.18003632669993264,0.800508,0.989976,0.1114424,0.011106366980461219,0.011311183696326192,0.001,0.018226539078345608,0.015050784052264052,0.935,0.01425900652537663,0.012438631691976228,0.916,0,937,0,0,-28.69211253967044,1.4311486509098132,-0.4199487144056975
250,250,2500,0.8,0.99,0.19013223381393127,0.800772,0.990108,0.1176792,0.011456847086888947,0.011471158364316825,0.003,0.017599269015081877,0.015259906239784087,0.931,0.01456471949006594,0.012507064076008555,0.902,0,934,0,0,-28.272613617708043,-1.6837952273321108,-0.5263254698615251
250,250,2500,0.8,0.99,0.20061410604153604,0.799968,0.9900559999999999,0.124836,0.011492091175461775,0.011721656051046053,0.001,0.015293693372094718,0.015555118771938348,0.935,0.015155971675342425,0.012650592779793147,0.894,0,937,0,0,-27.455560518844287,-1.2120696970401386,0.1147788259038217
250,250,2500,0.99,0.8,0.010018806684180577,0.9901,0.799756,0.2049504,0.019936467769782886,0.033555099505488684,0.973,0.02063909121822205,0.03374164816073868,0.967,0.021443774915954436,0.033685430050832875,0.961,0,931,0,0,56.72449305940257,109.11495348477126,80.03981282245537
250,250,2500,0.99,0.8,0.01999634446271763,0.989768,0.799308,0.2103036,0.021272393730907536,0.0334515593590631,0.984,0.02393548568969735,0.03422006063550334,0.969,0.024084791173778677,0.033507589345433526,0.963,0,944,0,0,-2.440145112805918,25.54162216063293,26.484222996906162
250,250,2500,0.99,0.8,0.030009523093455007,0.990192,0.800404,0.215876,0.024251832000472984,0.03310470366940235,0.985,0.03175361717920688,0.03375199339800766,0.963,0.02756687890691392,0.033099838838570074,0.954,0,946,0,0,-14.816939563615634,15.802849110630873,15.020058540239495
250,250,2500,0.99,0.8,0.03994759246720032,0.99004,0.8005720000000001,0.22136,0.026472610715868445,0.03291320857659829,0.983,0.027972446316962135,0.033542053948629566,0.957,0.029666665182173504,0.032832268488544925,0.949,0,939,0,0,-22.213005848883718,0.053593762120478686,8.807105090863907
250,250,2500,0.99,0.8,0.05000000238954469,0.990092,0.7995960000000001,0.2263876,0.027925433206760032,0.032872907649472004,0.984,0.03136044083743188,0.034019321336059526,0.956,0.03129744818062132,0.032716373408532444,0.949,0,929,0,0,-30.335984326144416,-15.730763691393548,1.7641507044197353
250,250,2500,0.99,0.8,0.06025981645108948,0.989912,0.79954,0.23234,0.029305899470819224,0.03269416391717872,0.993,0.02785105795647114,0.03282615529085393,0.965,0.03198692301634687,0.03246620876648984,0.948,0,942,0,0,-31.1179296351114,6.534446454469787,2.810942885809288
250,250,2500,0.99,0.8,0.07008794667454693,0.990084,0.7995920000000001,0.238156,0.028958622656584495,0.032474384356798,0.992,0.03154504130195234,0.03337149184852232,0.966,0.030694099302794296,0.032180208318051774,0.959,0,939,0,0,-31.545321165256205,0.28910947543083987,2.7156980199261693
250,250,2500,0.99,0.8,0.07921247905807373,0.990252,0.800048,0.2429108,0.02977139500174824,0.03225743844613582,0.934,0.03451580875731552,0.0337276967280372,0.958,0.03131413316313169,0.03189551152867621,0.955,0,952,0,0,-31.400277274359865,-11.650358130766158,2.7937870065670882
250,250,2500,0.99,0.8,0.09003243241758835,0.989896,0.799948,0.2491684,0.031102265983113827,0.032081732343697475,0.902,0.03358191331404101,0.03209804466428983,0.946,0.03266247876961553,0.03164820662777947,0.929,0,927,0,0,-31.44735336646965,4.214922606732588,2.4000904724389236
250,250,2500,0.99,0.8,0.09971693078917263,0.989916,0.8002360000000001,0.254846,0.03040737590801331,0.03185352138313626,0.886,0.03391487757476033,0.032179598172303994,0.945,0.03149681195670146,0.03135406177424763,0.935,0,941,0,0,-30.653173702864308,1.2398396146319905,2.4108443780607276
250,250,2500,0.99,0.8,0.11016125111218047,0.9899,0.801044,0.2603984,0.03168055161617079,0.03157438427726404,0.858,0.034128352649938,0.03170022524769804,0.939,0.032426216557863444,0.030998973737547408,0.934,0,949,0,0,-30.124868098331675,3.3990201852920174,2.7907931108907635
