n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.99,0.07501232571151686,0.8033,0.9897239999999999,0.0204088,0.007880833589446237,0.008617672979970795,0,0.03332219822670843,0.015215300329451105,0.544,0.040930374542272704,0.0397605463301866,0.905,0,0,0,0,-82.50024366531589,-20.867557869275643,2.844285023901828
40,250,2500,0.8,0.99,0.08039777467777835,0.796525,0.99018,0.0212128,0.008093010857813044,0.008559367554796334,0,0.03486089245850478,0.015327573095845865,0.496,0.0433936492543175,0.040947838409243875,0.887,0,0,0,0,-81.63497758673822,-20.273663177990144,2.9382017953969686
40,250,2500,0.8,0.99,0.08574217733555282,0.80145,0.990016,0.02211,0.008082833510540307,0.008589645801327688,0,0.03666552931072001,0.015371861621618042,0.472,0.0448303045007268,0.0410869805966206,0.888,0,0,0,0,-81.78914487819291,-22.394796587773243,-0.9261288906628261
40,250,2500,0.8,0.99,0.09208103384099875,0.800575,0.989932,0.0232832,0.008467976044702551,0.008703188133585333,0,0.03736146831132718,0.016041963871063544,0.489,0.045210417001637915,0.042583099546448684,0.894,0,0,0,0,-81.64687833257511,-22.108464300013836,0.47676458611222344
40,250,2500,0.8,0.99,0.09575424482068377,0.800025,0.989804,0.0235816,0.008579566866283502,0.008760388763282832,0,0.03764604367009234,0.016132330066069404,0.483,0.04757918493101923,0.042909120149748854,0.895,0,0,0,0,-82.04342222262343,-22.01167459670153,-0.8465367179633557
40,250,2500,0.8,0.99,0.09953694033611322,0.800075,0.990212,0.0244848,0.008672994440877064,0.008668726817822422,0,0.03877657607373518,0.01638437741492946,0.483,0.04783655219162132,0.0438788836413289,0.888,0,0,0,0,-81.08644975059909,-21.703101806471334,0.6477832052742586
40,250,2500,0.8,0.99,0.10422175634263674,0.8007,0.989972,0.02522,0.008661951785749562,0.008783306791895883,0,0.04103952500268636,0.016466465286989234,0.463,0.048223873914157965,0.044576703306888094,0.898,0,0,0,0,-81.38879241001275,-22.019286375147264,-1.1954542852819565
40,250,2500,0.8,0.99,0.10906635020616497,0.79905,0.990184,0.0263024,0.00877360932214939,0.00877490077645827,0,0.040412021595952884,0.017202370279430366,0.494,0.04928536312444236,0.04608225136128613,0.913,0,0,0,0,-80.73249676017043,-19.489020471106716,2.937147321703869
40,250,2500,0.8,0.99,0.11322608666585407,0.79885,0.990048,0.0268116,0.00883902211062491,0.00884838309224982,0,0.0404491822043807,0.017304021631467614,0.485,0.049565112946426064,0.0463476766076317,0.905,0,0,0,0,-80.99585206511527,-21.43634348710626,0.4801236965640256
40,250,2500,0.8,0.99,0.1174975152584889,0.79905,0.990188,0.027724,0.009127240982449797,0.008866047262077636,0,0.04151801686676073,0.01772098401427328,0.488,0.04965292346003319,0.04706835057897743,0.916,0,0,0,0,-80.52955367780132,-20.214125288919323,1.2561305158209135
40,250,2500,0.8,0.99,0.12366526732079999,0.7991,0.989704,0.0290216,0.008945326114187125,0.009107120974924316,0,0.041764224338171715,0.017788702415518335,0.456,0.05120971285368585,0.04721742611190479,0.887,0,0,0,0,-80.70674943829795,-24.126885540314955,-2.6360132712141073
40,250,2500,0.8,0.99,0.12912600618985903,0.79835,0.990216,0.0301156,0.00901600083623362,0.00899132623713282,0,0.04350181988782964,0.018790764257300585,0.511,0.0519615093179339,0.049103456691029015,0.914,0,0,0,0,-79.93313799826176,-18.132246325495792,4.192782268888955
40,250,2500,0.8,0.99,0.13474684447183186,0.79755,0.989732,0.0313096,0.009404886099662411,0.009228053814226669,0,0.04422148002789746,0.018749222392037673,0.483,0.05463014448019676,0.049068861071979594,0.901,0,0,0,0,-80.05868810447622,-21.0398364857104,-0.38251370940459845
40,250,2500,0.8,0.99,0.14052685408481994,0.802375,0.989696,0.032396,0.009572399506106898,0.009229569283339664,0,0.04453862683618611,0.018960258461935463,0.462,0.05265479687635668,0.050241454873802334,0.919,0,0,0,0,-80.0778732871124,-20.92691507483842,-0.03247461084970929
40,250,2500,0.8,0.99,0.14546421401788784,0.801475,0.99022,0.0336108,0.009328587627631946,0.009147090423091066,0,0.04394733447949193,0.019163589576389365,0.482,0.052787529922457437,0.05110392039107553,0.922,0,0,0,0,-79.21770112766657,-20.714962907549662,-0.06328554712988017
40,250,2500,0.8,0.99,0.150510325950168,0.798025,0.989944,0.0348128,0.009454140023732327,0.009340081087903391,0,0.04552951079829834,0.02005706401194155,0.517,0.05482095309323667,0.05171384845094237,0.929,0,0,0,0,-79.0442215149099,-18.74848064255253,2.736454497164289
40,250,2500,0.8,0.99,0.1551439315779201,0.8003,0.990068,0.0358124,0.009650807013613044,0.009332811617428728,0,0.04610057054025472,0.020170127659239718,0.498,0.054053275139017885,0.05233091240754247,0.928,0,0,0,0,-78.77028927807139,-18.331735317775248,2.7485267319929365
40,250,2500,0.8,0.99,0.1598638820758799,0.797425,0.990012,0.036764,0.009727644761486921,0.009443941092550371,0,0.04594164867607121,0.019982018528885884,0.47,0.05490023853173973,0.052259457374237955,0.908,0,0,0,0,-78.62076998788537,-20.883116464357023,-0.8478024321630432
40,250,2500,0.8,0.99,0.16499256256825642,0.799975,0.9899,0.037872,0.009844759476140205,0.00951312903908553,0,0.04717973071700357,0.020458298281145443,0.473,0.05666808344637897,0.05267030772206024,0.907,0,0,0,0,-78.58042476028535,-21.034404643283352,-0.9356184508229837
40,250,2500,0.8,0.99,0.16999748307062407,0.802075,0.9899519999999999,0.0394664,0.009714717520059165,0.009559824598839669,0,0.047237324675498106,0.020613763074022386,0.465,0.05548688017539834,0.05319985414581282,0.915,0,0,0,0,-78.0465974816291,-20.92200177826074,-0.24349846645082088
40,250,2500,0.8,0.99,0.17508916245620784,0.801275,0.990036,0.0405296,0.00950118906746014,0.009616775157471938,0,0.04760217799267966,0.021232178280260815,0.502,0.05746382545261977,0.05425039221375247,0.932,0,0,0,0,-77.84044255717347,-19.197659791209503,0.949184894752856
40,250,2500,0.8,0.99,0.18015282017175885,0.802675,0.989696,0.0418632,0.0100603737519282,0.009776514853745196,0,0.04856519909999861,0.021151517046855473,0.473,0.0588575824921658,0.054410103824496445,0.905,0,0,0,0,-77.80223278273894,-19.76235056814301,0.28731299410761485
40,250,2500,0.8,0.99,0.18506658302447587,0.801575,0.98994,0.0430308,0.009788924987952691,0.009798479132306784,0,0.04792342482838784,0.0215614720039989,0.474,0.0584174844653115,0.054875766149843797,0.925,0,0,0,0,-77.35998496543922,-19.4926237744905,0.9307057748097792
40,250,2500,0.8,0.99,0.1899357904885576,0.79985,0.989996,0.0444068,0.010273954400294629,0.009894094479764378,0,0.04889256769132117,0.021821772506959502,0.485,0.05780928337640407,0.05520637652942075,0.92,0,0,0,0,-76.93505461454718,-18.843112779942924,0.3904237729799449
40,250,2500,0.8,0.99,0.19522789074533098,0.80345,0.990228,0.045644,0.01022302306909901,0.009860781051449365,0,0.05028570551460641,0.02210093533673998,0.5,0.05837174136488168,0.05580317245357835,0.926,0,0,0,0,-76.6888187950957,-17.83073631314937,2.273262730239189
40,250,2500,0.8,0.99,0.19975617391169184,0.8005,0.989908,0.047302,0.010356211406745456,0.010102965389129439,0,0.05023320287452485,0.02256540424050432,0.473,0.058291613852670385,0.05635565549786275,0.933,0,0,0,0,-76.29355441231802,-18.43353693331932,1.8578940554163756
40,250,2500,0.99,0.8,0.005041882985044867,0.98965,0.79964,0.20086,0.01850643486548122,0.033745731590179955,0.955,0.03296656950659973,0.036427486463119725,0.828,0.03697416635163941,0.057167008272237856,0.93,0,0,0,0,160.86485986937623,363.2878222388004,415.9283523925634
40,250,2500,0.99,0.8,0.010018161585073128,0.989725,0.8003,0.2009024,0.019120828432228194,0.03364448318354744,0.959,0.033497047980176026,0.036306459354273034,0.823,0.03905574923661135,0.05772241919083008,0.93,0,0,0,0,38.187542704454266,147.59123576769238,190.1038644181026
40,250,2500,0.99,0.8,0.015481193873804373,0.9903,0.7993720000000001,0.2020752,0.019910658892305935,0.033724761678285586,0.936,0.03452659948776813,0.036418945350918844,0.824,0.039700339754183286,0.05813984029698518,0.935,0,0,0,0,-7.007677235597328,75.23088396496122,104.75411158870668
40,250,2500,0.99,0.8,0.020030479069638986,0.9895,0.799384,0.2022564,0.019612309016360144,0.03374045516107291,0.94,0.035710980592422455,0.0363588471714488,0.825,0.03984336517176857,0.05852063674946426,0.949,0,0,0,0,-29.50239890638727,45.80206499468809,62.46707720833613
40,250,2500,0.99,0.8,0.02606877557784691,0.9899749999999999,0.801196,0.203942,0.020067497339038846,0.03341656550217233,0.94,0.03815272248007129,0.03597662820940948,0.823,0.044648204048093894,0.058550173614101725,0.945,0,0,0,0,-37.8366131020818,27.284185962830946,55.66256592225379
40,250,2500,0.99,0.8,0.02996476845452988,0.98965,0.799768,0.2036528,0.020262175605110802,0.033648461476224675,0.898,0.03793297148641756,0.03610951028602254,0.808,0.043783297382267806,0.05926079589970298,0.94,0,0,0,0,-47.27948644601813,11.448133165914534,32.92434462210875
40,250,2500,0.99,0.8,0.03502411440330111,0.98955,0.7986,0.2044076,0.02020756987325631,0.0337845998872359,0.882,0.039415191174587395,0.03623920806470348,0.833,0.04577212889040319,0.06031061574715001,0.94,0,0,0,0,-56.133783011477725,6.709176504407233,31.78875604593755
40,250,2500,0.99,0.8,0.040847328814795685,0.990275,0.800488,0.2051264,0.02057042371849191,0.03345422687360097,0.873,0.04184476395821847,0.036008001675858055,0.818,0.0501218698760822,0.060330420368438754,0.931,0,0,0,0,-59.492513687255666,4.253138780383116,26.752579584164977
40,250,2500,0.99,0.8,0.04506256806371308,0.98975,0.800176,0.2055572,0.02108023360346431,0.03351315877133095,0.84,0.04197369573876188,0.03600779779552592,0.806,0.04971285404889359,0.06064062548363662,0.936,0,0,0,0,-62.69016183058892,-4.657633746947583,21.06558811097188
40,250,2500,0.99,0.8,0.05009422135714624,0.989575,0.800092,0.2063428,0.02042869786612249,0.033505340021927586,0.819,0.043867861081939734,0.03604062216497806,0.794,0.051470647842743876,0.060740561686531684,0.925,0,0,0,0,-66.57491276814565,-7.360898758429732,13.12514981256748
40,250,2500,0.99,0.8,0.05560725427592952,0.989875,0.799492,0.2069608,0.021581112845895385,0.03356494856194038,0.74,0.043828512353291944,0.036006725332935606,0.793,0.050528241893703245,0.061325992438188405,0.93,0,0,0,0,-68.2603044532776,-14.07367179488396,6.861127765037131
40,250,2500,0.99,0.8,0.06007565651491278,0.990125,0.7997080000000001,0.2079652,0.02158163565024089,0.033487483736334346,0.707,0.04636256905951539,0.035831664258277496,0.784,0.05425534682610936,0.06121322199216381,0.939,0,0,0,0,-69.32335141615518,-11.771073750458465,9.521984162061967
40,250,2500,0.99,0.8,0.06429842960283062,0.9897,0.800308,0.2082728,0.02147525431473298,0.03339998294818637,0.673,0.045089341369410944,0.03577699453872303,0.8,0.05255334059172045,0.06177572580001296,0.951,0,0,0,0,-70.79150864720582,-14.946464622608618,6.776060952500018
40,250,2500,0.99,0.8,0.06992151963279372,0.988475,0.7999120000000001,0.2096672,0.02229030805694556,0.033470529347831644,0.61,0.04662054426634336,0.03588049958616533,0.776,0.05404856097385974,0.06202760988547382,0.936,0,0,0,0,-71.38627015811481,-17.064892838519338,2.254388325504589
40,250,2500,0.99,0.8,0.07501232571151686,0.9899249999999999,0.799544,0.2102608,0.021837641153435644,0.03344065265920414,0.565,0.04764615698230766,0.03577844983901872,0.783,0.05745354854710299,0.06211920899865236,0.935,0,0,0,0,-73.23578041312345,-19.37648841094073,4.635508404729292
40,250,2500,0.99,0.8,0.08039777467777835,0.990075,0.8012360000000001,0.210956,0.023184655739051294,0.03318227257872988,0.486,0.05061933656222272,0.03545528514384118,0.766,0.05976388519829738,0.06230308301716918,0.933,0,0,0,0,-72.66190381003533,-16.914264267097277,6.139338908508065
40,250,2500,0.99,0.8,0.08574217733555282,0.991275,0.799072,0.2122776,0.022627084343124736,0.03337103040870313,0.408,0.04970297608211128,0.03566531187361529,0.786,0.060152023825610294,0.0625908956035707,0.931,0,0,0,0,-75.44507327568388,-16.2196745327519,8.836632687824252
40,250,2500,0.99,0.8,0.09208103384099875,0.9906,0.800308,0.2130496,0.02425446584502863,0.03321443200122512,0.35,0.05211381265578715,0.03541004087085028,0.755,0.06021785490160785,0.06302199523420544,0.935,0,0,0,0,-74.82270480698074,-18.521338671427856,4.530461802883127
40,250,2500,0.99,0.8,0.09575424482068377,0.989825,0.798668,0.2136672,0.022724885944313492,0.03344343915160643,0.295,0.053317512012454375,0.035661538805769326,0.741,0.061412269103169395,0.06325687666493879,0.942,0,0,0,0,-76.93635355711967,-18.591973946890494,3.8006025294709413
40,250,2500,0.99,0.8,0.09953694033611322,0.99005,0.799996,0.21408,0.023284305309630902,0.03324022347311568,0.257,0.051726270112105455,0.03549094745235663,0.77,0.059829390424096254,0.06326454940536598,0.939,0,0,0,0,-76.47914380798414,-17.675894326950658,6.360131683889188
40,250,2500,0.99,0.8,0.10422175634263674,0.989375,0.799828,0.2153604,0.02436608142414949,0.03326199889418532,0.22,0.052448656971858035,0.035373320335298025,0.757,0.06178437105002096,0.06349737885170754,0.939,0,0,0,0,-76.25538451148255,-19.05016745889983,3.6119881654180963
40,250,2500,0.99,0.8,0.10906635020616497,0.990025,0.801196,0.2156084,0.02494626566388792,0.03303464259847811,0.193,0.05403010627459526,0.035104068196643114,0.75,0.06291924021520297,0.06307637835242426,0.932,0,0,0,0,-75.98706561113602,-18.737913844473542,2.2777802998937515
40,250,2500,0.99,0.8,0.11322608666585407,0.989725,0.800984,0.2167724,0.02518193977168847,0.03303541136717642,0.152,0.05381022647797343,0.035120605078678584,0.722,0.0631856105128181,0.06374504446161644,0.941,0,0,0,0,-76.07858765112303,-20.28466848762263,3.4936678601427857
40,250,2500,0.99,0.8,0.1174975152584889,0.989375,0.799604,0.2175124,0.02514716340889533,0.03321859696780118,0.124,0.055961762137236304,0.03542127566796232,0.724,0.06464527511550958,0.06359624006385982,0.937,0,0,0,0,-77.70011852515958,-19.60490955547289,3.0700200708362058
40,250,2500,0.99,0.8,0.12366526732079999,0.9903,0.800052,0.2193176,0.025756134137336614,0.0330572413416609,0.085,0.05317537779313361,0.03507276423132106,0.733,0.06222107154154199,0.06346331150617097,0.942,0,0,0,0,-77.19841363866318,-21.245590151285626,0.055491343045045244
40,250,2500,0.99,0.8,0.12912600618985903,0.991725,0.800956,0.22040680000000001,0.02619676623928613,0.032833122811211854,0.064,0.055844279652468444,0.034831847922395576,0.712,0.0633905903991606,0.06353028859954495,0.93,0,0,0,0,-76.5517635509567,-20.491716276569186,1.5660816795337398
40,250,2500,0.99,0.8,0.13474684447183186,0.99015,0.80082,0.221166,0.025726362263092824,0.03290238203141251,0.043,0.05682285970177116,0.034847570767748165,0.704,0.06516469943223217,0.0636462673689806,0.928,0,0,0,0,-76.91002140953775,-18.857351435994875,3.446139450285903
40,250,2500,0.99,0.8,0.14052685408481994,0.990225,0.799504,0.2221876,0.026163800272437948,0.03304143003025348,0.021,0.05525159219960256,0.03476523171967116,0.729,0.06312803430943867,0.06358645100368608,0.942,0,0,0,0,-78.30608887838785,-18.7717385329911,2.818415859735028
40,250,2500,0.99,0.8,0.14546421401788784,0.98985,0.800276,0.2237664,0.02687813660331423,0.032902936174174266,0.02,0.05353036997425223,0.03463100184676831,0.721,0.06370331823446931,0.06394617856249073,0.933,0,0,0,0,-77.27810924444695,-20.748650762868508,0.6398015651850317
40,250,2500,0.99,0.8,0.150510325950168,0.989175,0.79978,0.2252144,0.02759009961263667,0.03295568500910698,0.012,0.057441559419449444,0.03462337031866271,0.701,0.066368143413804,0.06373669840206285,0.932,0,0,0,0,-77.17996186671864,-18.476157447668943,3.0003250957666197
40,250,2500,0.99,0.8,0.1551439315779201,0.989325,0.80088,0.2251736,0.027060808737423687,0.03279790525718302,0.004,0.057274272945937295,0.034400998602878825,0.685,0.06589721431944233,0.06398745302820762,0.933,0,0,0,0,-77.24468505776663,-20.11957151693218,1.3902694423544073
40,250,2500,0.99,0.8,0.1598638820758799,0.989525,0.80074,0.226786,0.027303314043681044,0.032739347577695914,0.008,0.05368783557398681,0.03436917538066457,0.693,0.06201568043438311,0.0638594190681709,0.946,0,0,0,0,-77.238130704416,-20.404262064489366,1.5272263623666762
40,250,2500,0.99,0.8,0.16499256256825642,0.99085,0.8010280000000001,0.2285536,0.028592764756824613,0.032603952905905814,0.003,0.055704389016796946,0.03410669863994939,0.695,0.064105456539029,0.06375837040779084,0.94,0,0,0,0,-76.21930171511622,-19.676951486778737,1.3924594023327515
40,250,2500,0.99,0.8,0.16999748307062407,0.99,0.7999280000000001,0.229388,0.027195529472901856,0.03275135755025792,0.001,0.05520339009147787,0.03423919285649123,0.701,0.06234234196925963,0.06377248143784041,0.945,0,0,0,0,-77.17515047692622,-20.608765720067414,0.19558386714709766
40,250,2500,0.99,0.8,0.17508916245620784,0.990875,0.799416,0.230674,0.02809532564708736,0.03274540002986735,0,0.05838634298656856,0.03416060259784973,0.653,0.06622648572351664,0.06371087674112608,0.934,0,0,0,0,-77.27641562168054,-21.518406979490017,-0.16706498145607301
40,250,2500,0.99,0.8,0.18015282017175885,0.9905,0.799312,0.2320416,0.02856573185634831,0.032720955585176154,0,0.0576078760904097,0.03413604326956425,0.657,0.0654960979439171,0.06361999109029721,0.943,0,0,0,0,-77.380973229484,-20.609721557531074,0.5292966996312063
40,250,2500,0.99,0.8,0.18506658302447587,0.99,0.799964,0.2334868,0.02842829186727445,0.032617229587689284,0,0.058687014576899246,0.03389295083887098,0.65,0.06780765431917017,0.06377176498794009,0.932,0,0,0,0,-76.63852931547967,-19.954104416673584,0.7698682868024611
40,250,2500,0.99,0.8,0.1899357904885576,0.989125,0.8006840000000001,0.2344504,0.028872782288084504,0.032526324130593906,0,0.05608763334045093,0.03384275292323399,0.672,0.06446432513767092,0.06337770705509654,0.937,0,0,0,0,-76.20643058412765,-20.356134289378616,-0.09419631787311102
40,250,2500,0.99,0.8,0.19522789074533098,0.9896,0.799164,0.2358336,0.029194480284641146,0.03266905076369122,0,0.05680998035709062,0.03376390024026783,0.647,0.06447392165378153,0.06365855071009426,0.933,0,0,0,0,-76.89252850516377,-20.72620229288235,-0.8493439582622833
40,250,2500,0.99,0.8,0.19975617391169184,0.990225,0.8001360000000001,0.2370032,0.03072231734885136,0.03248782426457014,0,0.05880554498633022,0.03372720116000196,0.658,0.06627820086672744,0.0636644621308422,0.931,0,0,0,0,-76.14178620568632,-20.538948311849357,-0.48967640894870107
40,250,2500,0.99,0.95,0.005041882985044867,0.9905,0.950324,0.0507896,0.008943321245795118,0.015242916570774137,0.946,0.01701290669182806,0.01659249002561628,0.831,0.019930307757535366,0.026330987802537002,0.894,0,0,0,0,31.42454762152026,131.60527915313816,179.98231843297395
40,250,2500,0.99,0.95,0.010018161585073128,0.9901,0.950236,0.0512676,0.008696835442093898,0.015275749611893201,0.943,0.01907430654735923,0.016683301607985576,0.793,0.022849787251182047,0.027477654897362796,0.856,0,0,0,0,-33.478112194238896,42.185801796544645,71.40367129459436
40,250,2500,0.99,0.95,0.015481193873804373,0.990025,0.9496439999999999,0.0523124,0.008842361902791803,0.015367596777164112,0.904,0.0203050852919344,0.017116992584819767,0.8,0.02472975626523894,0.029433586857877066,0.858,0,0,0,0,-54.12596769757875,8.304148279966228,39.589989655799606
40,250,2500,0.99,0.95,0.020030479069638986,0.99115,0.949496,0.0529028,0.009022166630110821,0.01537605379937676,0.874,0.02126914218173537,0.017113070644475308,0.768,0.02571313108774094,0.0305212882874524,0.877,0,0,0,0,-64.05231318657565,-5.796462895370243,19.46480039968412
40,250,2500,0.99,0.95,0.02606877557784691,0.990125,0.949912,0.0538076,0.01002603178041996,0.015316122541531453,0.748,0.024789421783234542,0.01746251589517269,0.71,0.029515785711877105,0.03180018334594467,0.857,0,0,0,0,-68.10843846479985,-9.864099233964785,15.104732151546328
40,250,2500,0.99,0.95,0.02996476845452988,0.990075,0.949924,0.0542672,0.009939977417142224,0.015318885951605419,0.671,0.02539755022605191,0.017493259480428753,0.72,0.03043876518194652,0.03326760260771046,0.893,0,0,0,0,-71.7894388508157,-9.770378828816627,13.236138698402675
40,250,2500,0.99,0.95,0.03502411440330111,0.98965,0.949776,0.055168,0.00985004628053585,0.015350215316201373,0.536,0.02671507054549194,0.017744842782020577,0.704,0.032590088215648697,0.03426864365363726,0.898,0,0,0,0,-74.3350476155905,-15.782589825220128,9.437865969435949
40,250,2500,0.99,0.95,0.040847328814795685,0.990125,0.950364,0.0561792,0.010438837820978965,0.01524655139326816,0.373,0.028331081674395756,0.017784765559982707,0.694,0.03452029902503551,0.03511914371052984,0.904,0,0,0,0,-75.01537923243272,-16.129239406743903,7.873297739405588
40,250,2500,0.99,0.95,0.04506256806371308,0.990325,0.950488,0.0568064,0.011090864154504426,0.015217298980984494,0.252,0.028811736625732935,0.017822227347768976,0.677,0.035663668383666275,0.03577980728026259,0.903,0,0,0,0,-76.22754436538308,-18.10068330885256,5.319275145779638
40,250,2500,0.99,0.95,0.05009422135714624,0.989325,0.94934,0.057746,0.010771368341687165,0.015428169187444983,0.126,0.030903146440264307,0.018154092736176655,0.666,0.03755223331917567,0.03702501339497475,0.906,0,0,0,0,-78.91342245916246,-20.396614438474813,3.375703550783158
40,250,2500,0.99,0.95,0.05560725427592952,0.990125,0.9507439999999999,0.0584896,0.011733892130801279,0.015178557146760025,0.067,0.03149648856113909,0.017980167688948476,0.668,0.0373479685873607,0.03755565573130016,0.915,0,0,0,0,-77.98783515324494,-18.444196380121014,4.566371441247242
40,250,2500,0.99,0.95,0.06007565651491278,0.98995,0.950032,0.0593584,0.011696476269579292,0.015295442494249974,0.029,0.032616085712888064,0.018159163111309728,0.65,0.039524867108979615,0.03836857473721666,0.901,0,0,0,0,-79.09639853038517,-21.167788411759428,0.9915303461096213
40,250,2500,0.99,0.95,0.06429842960283062,0.990875,0.9503119999999999,0.0603812,0.01182164624475982,0.015236994489003387,0.014,0.03325974419913407,0.01831332495759166,0.628,0.03921700835071711,0.039623601055654996,0.927,0,0,0,0,-79.22256779578149,-18.740908388428704,5.455957720256201
40,250,2500,0.99,0.95,0.06992151963279372,0.990625,0.950564,0.0612528,0.012515042709648488,0.015194763952517122,0.003,0.033396027691704945,0.018422252102618605,0.645,0.040784529557104585,0.03987527921834498,0.914,0,0,0,0,-79.19421812832668,-21.28202187761169,2.018876632030931
40,250,2500,0.99,0.95,0.07501232571151686,0.9905,0.9499,0.0620748,0.012480671342052998,0.015303712305972708,0,0.03622840172436633,0.01855130464767986,0.602,0.04324658070471329,0.04090320753817755,0.912,0,0,0,0,-80.65862384288124,-20.52425811164626,2.74357000990288
40,250,2500,0.99,0.95,0.08039777467777835,0.989675,0.9498479999999999,0.063372,0.012450856127053326,0.015332030161447118,0,0.03576493448655293,0.018621876762717756,0.611,0.043822466903373575,0.04178490949122761,0.919,0,0,0,0,-80.72784459007761,-20.061810740729257,3.211205810617215
40,250,2500,0.99,0.95,0.08574217733555282,0.989725,0.94902,0.06451,0.012218830963453315,0.015467145130594766,0,0.03684483295734531,0.018855027445674015,0.598,0.04375394891315938,0.04187799530236587,0.914,0,0,0,0,-81.65386216358935,-21.139935026881723,0.7929241364958562
40,250,2500,0.99,0.95,0.09208103384099875,0.99015,0.9496399999999999,0.0656632,0.013075268660045854,0.015348763385746311,0,0.03838823154874572,0.01874084654851316,0.595,0.045747145590842475,0.043564890592812884,0.923,0,0,0,0,-81.02091924277961,-18.765478638285124,4.154927529303521
40,250,2500,0.99,0.95,0.09575424482068377,0.990775,0.949368,0.0664352,0.013157755197851118,0.01538378109218718,0,0.03729309758490431,0.0188868968633568,0.59,0.04559845157214259,0.04337426509087043,0.918,0,0,0,0,-81.26647538496347,-20.3915348079173,2.705075187538233
40,250,2500,0.99,0.95,0.09953694033611322,0.99025,0.949588,0.0672956,0.013205828299312113,0.015355975316965998,0,0.03819249138820246,0.01922704185242376,0.579,0.043977165105735884,0.04373299394705136,0.924,0,0,0,0,-81.01777169147594,-21.87895339866215,1.3681590365151033
40,250,2500,0.99,0.95,0.10422175634263674,0.99025,0.9508519999999999,0.0683456,0.01345614178586037,0.015157546400051184,0,0.03703547571363031,0.018955356442032154,0.589,0.043248970328332643,0.043913065618404946,0.939,0,0,0,0,-79.85244950404972,-19.80889321126282,1.7213660826723074
40,250,2500,0.99,0.95,0.10906635020616497,0.990825,0.949828,0.0695984,0.01390425816518473,0.015303985289114558,0,0.04095409473564622,0.01911495623586861,0.522,0.04826401798818948,0.04444276832746887,0.909,0,0,0,0,-80.40361767550975,-19.249522961894897,3.011455180882296
40,250,2500,0.99,0.95,0.11322608666585407,0.98975,0.949464,0.0701184,0.013807565337360668,0.015379930720542827,0,0.040891703892656645,0.019045422256605597,0.543,0.047107720048505934,0.04498935268797607,0.925,0,0,0,0,-80.96883161545033,-21.007928377719253,1.0942580820083585
40,250,2500,0.99,0.95,0.1174975152584889,0.990775,0.950032,0.0711292,0.013553218493954461,0.015277164663659354,0,0.03907535240034632,0.01912460767807743,0.555,0.046568252109633876,0.045409556573979604,0.925,0,0,0,0,-80.54587350231141,-21.730849239382195,1.1361065347374968
40,250,2500,0.99,0.95,0.12366526732079999,0.9905,0.949384,0.0727768,0.014687714313866215,0.015369856033064393,0,0.04044128942481847,0.019179937145475466,0.534,0.04923847511219175,0.04563511767340941,0.896,0,0,0,0,-80.64926990013396,-22.311110320449448,-0.3073419257415251
40,250,2500,0.99,0.95,0.12912600618985903,0.990925,0.94966,0.0742428,0.014743643179429791,0.015319082719789026,0,0.040764423378751496,0.01935061356358184,0.54,0.048912336116651814,0.045985185271787486,0.912,0,0,0,0,-79.98772098402276,-21.155465024364553,0.5525122464797336
40,250,2500,0.99,0.95,0.13474684447183186,0.99065,0.9500839999999999,0.0753648,0.01477482089238631,0.015260920599431245,0,0.0399029126615697,0.019354463318757068,0.516,0.047434834263891716,0.04618495507860235,0.935,0,0,0,0,-79.78509768727439,-20.282387425491688,1.6812583374381078
40,250,2500,0.99,0.95,0.14052685408481994,0.98975,0.950236,0.076946,0.014720192621498648,0.015248685331516354,0,0.039294339554490215,0.01932772779236137,0.515,0.046007380888548555,0.04658871701496154,0.942,0,0,0,0,-79.4206882734096,-22.31190029642978,-0.6313164956970685
40,250,2500,0.99,0.95,0.14546421401788784,0.990175,0.95034,0.0782064,0.014543649179686157,0.015225017914102414,0,0.04181134850303796,0.019497932440724553,0.515,0.04845251336150001,0.04712278254224845,0.934,0,0,0,0,-79.12569431837719,-20.023992861956216,1.8135511358176455
40,250,2500,0.99,0.95,0.150510325950168,0.9893,0.950596,0.0795316,0.01489844349625538,0.015200692472113904,0,0.04161119903707418,0.01958580776293818,0.494,0.04871613192558394,0.04717026354519986,0.929,0,0,0,0,-78.6909781499972,-21.049369114036978,-0.0543365012977854
40,250,2500,0.99,0.95,0.1551439315779201,0.990375,0.9500799999999999,0.0807672,0.014962585166438957,0.015259328765949147,0,0.04249438462018708,0.019548547942065064,0.509,0.05040438819992775,0.04726232073727465,0.923,0,0,0,0,-78.84663224168663,-19.537530057803128,2.064437865838941
40,250,2500,0.99,0.95,0.1598638820758799,0.99005,0.95036,0.0819656,0.014841232429487294,0.015218893426581536,0,0.04340625094400229,0.01939352820240368,0.482,0.04952483764693044,0.04758641489538991,0.934,0,0,0,0,-78.54676779015195,-21.091886256234712,-0.7332440535061987
