n_1,n_2,n_3,sigma_e,sigma_p,prev,hat_pi_RG,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,hat_pi_SRG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,num_infinite_pi_RG,num_infinite_pi_SRG,n_strata_obs_full
40,250,2500,0.99,0.8,0.155,-31.614983415078765,0.03153851944090548,0.031122577717685736,0.691,-1.5358239378686311,0.03233934379447261,0.031436407585122526,0.943,0,0,1000
40,250,2500,0.99,0.8,0.16,-30.70992611654034,0.03052172626549309,0.030829866477514876,0.695,-0.5766523584801487,0.030735450297922073,0.031111610663354956,0.952,0,0,1000
40,250,2500,0.99,0.8,0.165,-30.501312986043693,0.030250766505022918,0.03077303044403938,0.665,-0.46363669949567643,0.030265754846831718,0.031032227787036435,0.953,0,0,1000
40,250,2500,0.99,0.8,0.17,-30.663612467479357,0.029544217749152075,0.03073615883361099,0.649,-0.5590465052889749,0.029847612931314993,0.03098264881134355,0.956,0,0,1000
40,250,2500,0.99,0.8,0.17500000000000002,-31.31052040866658,0.030614524274544804,0.030718620811913764,0.592,-1.2817745898001505,0.030828025856744216,0.030930204424539243,0.948,0,0,1000
40,250,2500,0.99,0.8,0.18000000000000002,-29.704458084830772,0.030618806246093422,0.030342377589799435,0.629,0.29431320406396916,0.03148165671333099,0.03055038039602407,0.944,0,0,1000
40,250,2500,0.99,0.8,0.185,-30.955050428310628,0.030334424365668414,0.030596585937344264,0.552,-0.6070347600392525,0.03072055014408679,0.030760782971992407,0.957,0,0,1000
40,250,2500,0.99,0.8,0.19,-30.40401291728479,0.030368740624400297,0.03036706978805504,0.536,-0.3436910307097182,0.03050931316315201,0.030522199469754367,0.95,0,0,1000
40,250,2500,0.99,0.8,0.195,-30.105781774764427,0.02989256556025146,0.03020477795638245,0.528,-0.14616676533167153,0.02998502953779024,0.030348738640268408,0.947,0,0,1000
40,250,2500,0.99,0.8,0.2,-30.718059986813387,0.02931001952482183,0.030236985623777385,0.471,-0.5513417027218775,0.02927398354774376,0.03032730225937181,0.949,0,0,1000
40,250,2500,0.99,0.95,0.005,53.71229862951509,0.009464727590063515,0.015436839080490313,0.948,74.64379904909393,0.010185230363492127,0.01589106343276034,0.943,0,0,1000
40,250,2500,0.99,0.95,0.01,0.3226442788426334,0.010574143344700082,0.015362452541253848,0.954,23.69330825168875,0.011874476842527971,0.01587925568545794,0.947,0,0,1000
40,250,2500,0.99,0.95,0.015,-12.162827143532493,0.011677608334846433,0.015250638415783831,0.947,12.784255469543034,0.013137005974062036,0.01583262088761738,0.937,0,0,1000
40,250,2500,0.99,0.95,0.02,-19.043577460981734,0.012913463198535927,0.015187028439920475,0.945,6.903928242720653,0.01459443114213137,0.015822978314260487,0.938,0,0,1000
40,250,2500,0.99,0.95,0.025,-24.763845927534387,0.013315215052653314,0.015282513199048437,0.952,3.236736804838297,0.014781379048601221,0.015976944306300745,0.948,0,0,1000
40,250,2500,0.99,0.95,0.030000000000000002,-25.089435029542216,0.013930669154001587,0.015182232195120594,0.929,2.1764070910365816,0.01568983886524877,0.01593081497752992,0.948,0,0,1000
40,250,2500,0.99,0.95,0.034999999999999996,-25.774990985215968,0.014709032759645125,0.015092789410567228,0.929,3.9365769827709656,0.016095308373403856,0.015912278875361518,0.918,0,0,1000
40,250,2500,0.99,0.95,0.04,-29.162991489463803,0.015258534753634924,0.015297632366691644,0.921,0.7596513222560275,0.016954906531989628,0.01615628893691287,0.924,0,0,1000
40,250,2500,0.99,0.95,0.045,-32.137182973934955,0.014978871512684708,0.015387654613675745,0.899,-2.820672223031019,0.016522101780914608,0.016280213337042704,0.93,0,0,1000
40,250,2500,0.99,0.95,0.049999999999999996,-30.033447592485622,0.015045887642955162,0.015245419070716443,0.892,-0.1969624753361127,0.016197796881280476,0.016198119094373173,0.942,0,0,1000
40,250,2500,0.99,0.95,0.055,-30.298021567682706,0.014572762140083512,0.01527503406470635,0.879,-0.675079369105789,0.015629372563006557,0.016268327736244603,0.954,0,0,1000
40,250,2500,0.99,0.95,0.06,-29.628067756308855,0.015353387072205352,0.015199481617671184,0.832,0.12678743176942203,0.01643519419187636,0.016247822235266933,0.943,0,0,1000
40,250,2500,0.99,0.95,0.065,-30.202498940619883,0.01519070161931482,0.015259626784998133,0.804,-0.47933316813393895,0.016374561483851646,0.01634997975967419,0.946,0,0,1000
40,250,2500,0.99,0.95,0.07,-30.270544098993792,0.015050891067620135,0.015243009766715181,0.787,-0.476230936878101,0.01629977559943947,0.016387521627806097,0.954,0,0,1000
40,250,2500,0.99,0.95,0.07500000000000001,-30.45929916864394,0.015677121441498028,0.015268344210766456,0.733,-0.5067853152163996,0.01671104212697317,0.016443310843774348,0.942,0,0,1000
40,250,2500,0.99,0.95,0.08,-30.330920144954987,0.015794726371873194,0.015271532136424328,0.675,-0.5234577153015625,0.01742616116892744,0.016490928943182253,0.929,0,0,1000
40,250,2500,0.99,0.95,0.085,-30.959330864945795,0.015335131354008833,0.015365544776937322,0.634,-0.8148149700560423,0.01642568637644172,0.016616438122219936,0.955,0,0,1000
40,250,2500,0.99,0.95,0.09000000000000001,-31.188737950547324,0.015611635664001547,0.015325823442633286,0.571,-1.3079965287006907,0.016895875976260872,0.016621505704528926,0.948,0,0,1000
40,250,2500,0.99,0.95,0.095,-29.879338568694976,0.014998080051613436,0.015245671153920712,0.55,0.2153095452035663,0.016590271988085364,0.016586389140674698,0.943,0,0,1000
40,250,2500,0.99,0.95,0.1,-29.78143155991697,0.015386151978068112,0.015233352472660437,0.522,0.6321180088101203,0.017003944097303176,0.01662073432733606,0.936,0,0,1000
40,250,2500,0.99,0.95,0.10500000000000001,-30.707147406960946,0.015280845364121472,0.015310253133334603,0.423,-0.8965321492343392,0.016833443425812642,0.01671032659923203,0.953,0,0,1000
40,250,2500,0.99,0.95,0.11,-31.233004646273912,0.015779987986822053,0.015357481066265182,0.379,-1.4060392165320754,0.017568643719219575,0.016792732090923863,0.932,0,0,1000
40,250,2500,0.99,0.95,0.115,-30.432760630035435,0.015291855139935993,0.015313089085594372,0.333,-0.47802834665490274,0.016503645252316873,0.016787655560119453,0.946,0,0,1000
40,250,2500,0.99,0.95,0.12000000000000001,-30.353532936430376,0.015067120984122457,0.01526467876476574,0.288,0.1596633126677363,0.016711837879655567,0.01679017972788541,0.955,0,0,1000
40,250,2500,0.99,0.95,0.125,-30.20731893438151,0.014568189031909845,0.015229811239044915,0.24,-0.1664080113774502,0.016490501320754476,0.01676453974033809,0.953,0,0,1000
40,250,2500,0.99,0.95,0.13,-30.45418654747355,0.015111546712575682,0.015262517186112637,0.209,-0.3705240901520314,0.016675047589838524,0.01683659452674503,0.949,0,0,1000
40,250,2500,0.99,0.95,0.135,-29.931633460137604,0.014810657827264205,0.01525960113675397,0.191,0.1116940321513635,0.016511805840349236,0.016855469816605673,0.954,0,0,1000
40,250,2500,0.99,0.95,0.14,-29.960512618319825,0.015489517091489297,0.015231976967748136,0.166,0.15007877818587081,0.017239913492756692,0.016866488001576693,0.947,0,0,1000
40,250,2500,0.99,0.95,0.14500000000000002,-30.083634368684656,0.01510358098743088,0.01523969282081568,0.13,-0.09231631152789384,0.016711287597262835,0.01690925900313057,0.96,0,0,1000
40,250,2500,0.99,0.95,0.15,-29.849204479522413,0.01564272107095784,0.015242191859831684,0.121,0.4188287644114793,0.017257267453459374,0.0169398642077483,0.938,0,0,1000
40,250,2500,0.99,0.95,0.155,-29.63675210481889,0.01523409486885994,0.015198399431392957,0.092,0.6377240404588772,0.016787139555429133,0.01693573750918697,0.952,0,0,1000
40,250,2500,0.99,0.95,0.16,-29.966598560142828,0.016185579328760857,0.015204544959779244,0.078,0.19706540180280258,0.017626122390900154,0.016944266941629448,0.937,0,0,1000
40,250,2500,0.99,0.95,0.165,-30.254742285573087,0.015006445248703568,0.015243385282927312,0.051,-0.1261413526295237,0.016868127164102357,0.017003474801130226,0.949,0,0,1000
40,250,2500,0.99,0.95,0.17,-30.03290128306078,0.015684558879639366,0.015226554520034916,0.055,-0.1911137410397958,0.017526818076722798,0.01700001512065044,0.939,0,0,1000
40,250,2500,0.99,0.95,0.17500000000000002,-30.00378774909991,0.015173289739065163,0.01520176785017836,0.032,-0.09004005089171699,0.016494324001189494,0.017008139331294105,0.953,0,0,1000
40,250,2500,0.99,0.95,0.18000000000000002,-29.991084918172966,0.014473010015915078,0.015186357905689854,0.016,-0.17462095182470425,0.01576208776459322,0.016997684172456156,0.974,0,0,1000
40,250,2500,0.99,0.95,0.185,-30.25769133362391,0.014496042217446246,0.015211984695141519,0.012,-0.2786340049548397,0.016406702658356635,0.01703618391621942,0.957,0,0,1000
40,250,2500,0.99,0.95,0.19,-29.884056251211003,0.01462460933437737,0.015120110790038863,0.013,0.0259937707249098,0.016504615325858795,0.016976644035894856,0.956,0,0,1000
40,250,2500,0.99,0.95,0.195,-29.9115215821753,0.01487776652445447,0.015292217677800955,0.016,0.096431957955401,0.0165009134937134,0.017148624187931307,0.963,0,0,1000
40,250,2500,0.99,0.95,0.2,-29.892098085458464,0.015478091823091645,0.015178436959866778,0.008,-0.036239661309500626,0.01745290729351813,0.017065596843196886,0.954,0,0,1000
40,250,2500,0.99,0.99,0.005,2.7116837067311246,0.004743767123738385,0.00648726701461792,0.902,27.061282034115102,0.005314432978026719,0.006887119467061906,0.894,0,0,1000
40,250,2500,0.99,0.99,0.01,-27.01396108935903,0.005616878644489988,0.0067463557063638276,0.925,-0.4086587310376741,0.0066296839012030505,0.007312456266714084,0.91,0,0,1000
40,250,2500,0.99,0.99,0.015,-31.419037609025658,0.0063147780676196036,0.006836741202580345,0.939,-3.2960665750276252,0.0073776499403426,0.007553028074684895,0.927,0,0,1000
40,250,2500,0.99,0.99,0.02,-28.93221519975781,0.006819061313523209,0.006814413868818258,0.931,-0.0021611792740301727,0.007966273072314779,0.0077031622996549184,0.909,0,0,1000
40,250,2500,0.99,0.99,0.025,-29.44259218552356,0.006915050264001026,0.00685777143077145,0.912,0.1939994669228895,0.007987395407045062,0.00788781400681148,0.943,0,0,1000
40,250,2500,0.99,0.99,0.030000000000000002,-29.764543933227213,0.00724033639760311,0.006996615720321431,0.829,0.5304094567617351,0.008227066702294923,0.008172775772993971,0.941,0,0,1000
40,250,2500,0.99,0.99,0.034999999999999996,-30.408898462918973,0.007563246091433144,0.007131551320482564,0.744,-0.9618865422159856,0.00880774779873746,0.008412485414157816,0.943,0,0,1000
40,250,2500,0.99,0.99,0.04,-29.118896829092787,0.007180959779812813,0.007120316247995227,0.688,1.5200473161700554,0.008437962617337638,0.008555062609124359,0.937,0,0,1000
40,250,2500,0.99,0.99,0.045,-29.05746080157127,0.0071972902035664695,0.0071537842226621655,0.585,1.4496286509195644,0.008669861579590004,0.008712643660251915,0.941,0,0,1000
40,250,2500,0.99,0.99,0.049999999999999996,-29.600572226615316,0.007632030404028572,0.007301646737807353,0.474,0.365995629408783,0.009213947722334517,0.008941429582817337,0.951,0,0,1000
40,250,2500,0.99,0.99,0.055,-29.844438379400046,0.0075634855421924715,0.007421925073785822,0.363,0.24551077592032727,0.009093959933446697,0.009163247829264538,0.954,0,0,1000
40,250,2500,0.99,0.99,0.06,-29.22334652448626,0.00764500728269603,0.007455183675265931,0.303,0.7091512000627701,0.009450474916794247,0.009285416203196506,0.947,0,0,1000
40,250,2500,0.99,0.99,0.065,-29.17546076320631,0.007575443258168817,0.00751994421092345,0.22,0.8119232297395016,0.009392154831157826,0.009459070650690087,0.952,0,0,1000
40,250,2500,0.99,0.99,0.07,-30.0288096952871,0.007796343599009411,0.007624596468573303,0.163,0.09854981644011725,0.00977935500452655,0.00964677839064031,0.945,0,0,1000
40,250,2500,0.99,0.99,0.07500000000000001,-30.166255404474025,0.007912165515247028,0.007741422897151602,0.117,-0.3543264708447124,0.009799285729537392,0.0098236422555115,0.95,0,0,1000
40,250,2500,0.99,0.99,0.08,-30.28814611713561,0.007829423064202187,0.007837461240915113,0.078,-0.21945419818819242,0.00974620509926134,0.010003185330877823,0.959,0,0,1000
40,250,2500,0.99,0.99,0.085,-29.643902531859602,0.007774702719982049,0.007809168946502425,0.059,-0.16437237638815352,0.009866732485520228,0.010060546415289971,0.961,0,0,1000
40,250,2500,0.99,0.99,0.09000000000000001,-29.990585043403552,0.008164202740213126,0.007938277514260725,0.033,0.09593072760424869,0.010547092307838828,0.010266687044844227,0.942,0,0,1000
40,250,2500,0.99,0.99,0.095,-30.207448065953844,0.00815395483520414,0.008081263780632132,0.026,0.04218603021346584,0.010740888232307623,0.010456010804136153,0.947,0,0,1000
40,250,2500,0.99,0.99,0.1,-29.62003101024298,0.008253707615960596,0.00810504112772328,0.019,0.44333045291174156,0.010569242789864425,0.010563110540947558,0.946,0,0,1000
40,250,2500,0.99,0.99,0.10500000000000001,-30.505505721070225,0.008247305282644057,0.008145324445207264,0.012,-0.7041147839305174,0.010571945388065674,0.010651766821157996,0.959,0,0,1000
40,250,2500,0.99,0.99,0.11,-30.16057796195259,0.008367781275014436,0.008260152431340788,0.017,-0.1565852036699617,0.010973201157486298,0.010843201903201634,0.952,0,0,1000
40,250,2500,0.99,0.99,0.115,-29.893272956261338,0.008131522765873679,0.008259883373414335,0.004,0.49569611682908943,0.01058833519061549,0.010926621254010518,0.952,0,0,1000
40,250,2500,0.99,0.99,0.12000000000000001,-29.99547344038001,0.008373244447242245,0.00834800354593222,0.006,-0.1087399908397101,0.010901274295491526,0.011047553242492151,0.953,0,0,1000
40,250,2500,0.99,0.99,0.125,-29.581929034174202,0.008387029575144051,0.008385960412825902,0.004,0.6017138558593871,0.011134932074545821,0.011172934128650678,0.954,0,0,1000
40,250,2500,0.99,0.99,0.13,-30.175798660045007,0.008495549919421176,0.008444952500730827,0,-0.29570656752048174,0.011299208183064869,0.011246434057286588,0.947,0,0,1000
40,250,2500,0.99,0.99,0.135,-29.796122528480097,0.00907715092660104,0.008503602199489656,0.002,0.09330252606325555,0.011965529999537141,0.011356680034282309,0.944,0,0,1000
40,250,2500,0.99,0.99,0.14,-30.08404494675433,0.008529697843529142,0.008589973473875648,0.001,-0.10577887781502782,0.011611524728738137,0.011485685154024048,0.952,0,0,1000
40,250,2500,0.99,0.99,0.14500000000000002,-29.646129245691952,0.008855818861205926,0.008690930912831327,0.001,0.4441096120114405,0.011596914771018672,0.011635573870728394,0.959,0,0,1000
40,250,2500,0.99,0.99,0.15,-29.928679292332824,0.008806176080615513,0.008746679123667436,0,0.12235432842104081,0.011670549787999855,0.01172293351127309,0.945,0,0,1000
40,250,2500,0.99,0.99,0.155,-29.995433228572708,0.008628609927419525,0.008835923180304595,0.001,0.2159393799824972,0.01143808407676161,0.011856732050497355,0.963,0,0,1000
40,250,2500,0.99,0.99,0.16,-29.78746527399864,0.008994711827912834,0.008879551411636058,0,0.08170383683319543,0.011958378893840512,0.011921321402728289,0.951,0,0,1000
40,250,2500,0.99,0.99,0.165,-29.934213408039653,0.009011421964683752,0.008882079843896848,0,0.059861263900548994,0.012221994845011377,0.011962337850618964,0.954,0,0,1000
40,250,2500,0.99,0.99,0.17,-29.865925842987465,0.008780751392803066,0.008954651540870301,0.001,0.27467594895051495,0.012044549843289816,0.012084362561463896,0.961,0,0,1000
40,250,2500,0.99,0.99,0.17500000000000002,-30.25133312444304,0.008949963976370105,0.009056840017320822,0,-0.22184072599047103,0.01212157727815652,0.012220041062894626,0.965,0,0,1000
40,250,2500,0.99,0.99,0.18000000000000002,-30.018136004920414,0.009107909814101926,0.009157733787079295,0,-0.02355995429014089,0.012537823412086892,0.012323851542754156,0.951,0,0,1000
40,250,2500,0.99,0.99,0.185,-30.074426932706498,0.009021907066549758,0.009139207391422904,0.001,-0.16488808967720828,0.012656138809631623,0.01233846795887021,0.934,0,0,1000
40,250,2500,0.99,0.99,0.19,-30.039560071495448,0.00977090503939345,0.009236597620418239,0,-0.049789160360998244,0.012858463793006102,0.012462929378195473,0.944,0,0,1000
40,250,2500,0.99,0.99,0.195,-29.88781262566749,0.009333045691457336,0.009310533731879143,0,-0.03158650795937339,0.012688607108647868,0.012559441849014284,0.953,0,0,1000
40,250,2500,0.99,0.99,0.2,-29.906520167016197,0.009435940939086477,0.009335422852071572,0,-0.11875284366147376,0.012702697295020516,0.012624947486816038,0.95,0,0,1000
