n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,MSE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,MSE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,MSE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.99,0.95,0.01996343943735602,0.990225,0.950032,0.011726,1.1821598729601559e-4,0.015355136633028755,3.984036298283547e-4,0,0.023211254052506926,0.017766623606865935,5.500630086093542e-4,0.618,0.030996628276509522,0.03612917953904993,0.0010295995400995631,0.911,0,0,0,0,-99.98127417988898,-17.235762917100086,41.84051518338399
40,250,2500,0.99,0.95,0.03000824240279309,0.98935,0.950552,0.0137148,1.3738399942199038e-4,0.015274354621143654,9.001899763698098e-4,0,0.026343631020503876,0.017913927459245988,7.68963953355052e-4,0.604,0.035293599814532436,0.037735978810373674,0.0012893524374136083,0.901,0,0,0,0,-99.98203652318904,-28.988404058469534,22.34457248141096
40,250,2500,0.99,0.95,0.0400077207167823,0.99,0.94958,0.0156596,2.570957447291082e-5,0.015433045217223672,0.0016005533247298535,0,0.028757642915388553,0.018323487096760308,9.731005694031482e-4,0.6,0.03747259178163446,0.03928144951745958,0.0014338635899526927,0.906,0,0,0,0,-99.99796787191195,-30.297364084119828,13.933022502744905
40,250,2500,0.99,0.95,0.05002982544664561,0.990325,0.949068,0.0176868,5.520059543342729e-4,0.015505546393747743,0.002499441305445039,0,0.030772276824861628,0.018511572744432044,0.001302593105357483,0.559,0.040004974918761795,0.04032868599801582,0.0016018724757702577,0.91,0,0,0,0,-99.9231314609769,-37.74556711530646,3.504962459063219
40,250,2500,0.99,0.95,0.05998085215240664,0.990225,0.950116,0.0197336,7.433719150165128e-4,0.015314166845747622,0.003590459189654298,0,0.032279978725602836,0.01846982887092447,0.0015326924204314165,0.542,0.040547102954338145,0.04110681274726163,0.0016425881452459452,0.896,0,0,0,0,-99.89160149301452,-36.970385983843265,-0.6765105678108618
40,250,2500,0.99,0.95,0.0699739706154342,0.990125,0.9498719999999999,0.0219904,5.494456025644627e-4,0.01537323539638214,0.004889238468330242,0,0.03383237881681462,0.01859468428427405,0.0018018308069914556,0.532,0.042039131924614524,0.042066310448870006,0.0017661440148192176,0.915,0,0,0,0,-99.9242038766476,-36.668271974623764,-1.1277155962175787
40,250,2500,0.99,0.95,0.07999593798658908,0.990625,0.949936,0.024456,6.729877262253982e-4,0.015347807481687662,0.006387356449067839,0,0.0375588124240685,0.01898034415583464,0.0021347728948626498,0.513,0.04614709329652108,0.04303945391742228,0.002127636934095006,0.906,0,0,0,0,-99.90270760175929,-33.67103843795158,-0.5759369465429581
40,250,2500,0.99,0.95,0.08995416243436939,0.990075,0.949628,0.0265668,0.0011434877998663985,0.015403479612232934,0.008063113754689986,0,0.038440982955232225,0.019148478905031564,0.002380404728513289,0.485,0.04602044793078028,0.04403186840802321,0.0021157761826413432,0.918,0,0,0,0,-99.81480155797111,-33.427551537668414,0.12397330016080892
40,250,2500,0.99,0.95,0.09996972619315024,0.99085,0.949836,0.02947,0.0017182016614049967,0.015355896821358374,0.00993035745045225,0,0.04039441084938973,0.01913615868813345,0.0025043961266033882,0.499,0.04736448818276364,0.04493352015387123,0.0022412747817921433,0.907,0,0,0,0,-99.66655269011646,-29.577846899177626,0.3514405911893128
40,250,2500,0.99,0.95,0.10998219188455896,0.990175,0.9496,0.0320376,0.0021689914073383227,0.01540071050889769,0.011987522038968865,0,0.04142181675877605,0.01936726320546943,0.003052632069574484,0.471,0.04765456888562343,0.045469285509303715,0.0022755584573837828,0.918,0,0,0,0,-99.53072953466766,-33.265951236623,-2.383431975812652
40,250,2500,0.99,0.95,0.12004669125186264,0.990175,0.9502039999999999,0.0350132,0.0031306546623491227,0.015293366189259881,0.014175816037259169,0,0.04199915041839905,0.019270607206599878,0.0028737396985450943,0.47,0.0474876639506466,0.0459861744431402,0.0022538347449403535,0.925,0,0,0,0,-99.14568211574829,-27.772769463778843,0.8378249478928957
40,250,2500,0.99,0.95,0.1300007158188294,0.990525,0.9501919999999999,0.0377636,0.004109641949388577,0.015282215574660215,0.01651531485801345,0,0.04178168309171804,0.019351137233518608,0.0030375651723590705,0.444,0.04840684293732783,0.04635822348773466,0.0023410151313150705,0.927,0,0,0,0,-98.80427398049444,-27.666522114866286,0.2835834748562732
40,250,2500,0.99,0.95,0.14003264582379682,0.98965,0.950036,0.0408964,0.005012224844197994,0.015324924973157971,0.018998283836703225,0,0.043118230172450894,0.019222893983538287,0.003294178402765612,0.463,0.04908078046577582,0.0468499129015114,0.002406557753802597,0.929,0,0,0,0,-98.36505609543238,-27.06931711298381,0.14922474292899912
40,250,2500,0.99,0.95,0.14998727794680702,0.9899749999999999,0.950172,0.0438236,0.006305387768810851,0.015286421943833473,0.021516240750496973,0,0.04260189725130248,0.01944054991834453,0.00363472644218523,0.418,0.0493564668721142,0.04748369456723927,0.002442618238093057,0.935,0,0,0,0,-97.70742281181563,-28.456038221254108,-1.9994446507882666
40,250,2500,0.99,0.95,0.15995318682965196,0.990425,0.94988,0.04694,0.007566565560062449,0.015325996393481322,0.024175164679521296,0,0.044908943015215426,0.01963541411168826,0.003736188928947745,0.424,0.049747589055435804,0.04737129424013143,0.0024730194780545147,0.927,0,0,0,0,-97.0906635667567,-25.938631900499548,-0.5123769139610277
40,250,2500,0.99,0.95,0.17003319616493215,0.990325,0.950044,0.0504228,0.008531408551025436,0.015297748033835722,0.026866562347658156,0,0.04422442065340544,0.019479868351262756,0.0037851424610173532,0.385,0.049846099729512906,0.04780087483504159,0.0024831214007906906,0.928,0,0,0,0,-96.26841999841623,-25.167837212237465,0.579940505467714
40,250,2500,0.99,0.95,0.18003561170099255,0.989325,0.950032,0.0542636,0.009936006140504794,0.015317486518739997,0.02944687096361489,0,0.04547998427863686,0.019361354434776278,0.004075220363141419,0.393,0.05250451937493172,0.047839701581720524,0.002754619007283711,0.919,0,0,0,0,-95.15522769351227,-24.895244607129836,-0.44821988823891423
40,250,2500,0.99,0.95,0.18998693899992145,0.990225,0.95044,0.0576508,0.011145049847396563,0.015227715339582615,0.03205182979398127,0,0.04334798653077222,0.01930531810215444,0.003891022660582985,0.401,0.047967949753411517,0.04814256927038191,0.002300339250887534,0.937,0,0,0,0,-94.05033703072506,-23.620561690981155,0.6894952765985733
40,250,2500,0.99,0.95,0.20001652079135476,0.98995,0.950012,0.0618168,0.011992788053603192,0.015299872437754264,0.03462891016436531,0,0.04581467279066748,0.019495878885042745,0.004412252902401256,0.369,0.05052167129327078,0.04811825621309773,0.002550811215804673,0.921,0,0,0,0,-92.84332299561173,-24.0571464125613,-0.4806849573450879
40,250,2500,0.99,0.99,0.01004224128382511,0.9909,0.99026,0.0030468,9.351366031886498e-4,0.006062826261887403,9.589524270867423e-5,0.008,0.013818743801849064,0.00786688958610174,1.9088772145070887e-4,0.436,0.019643744502596896,0.017056623566390545,4.090044791581573e-4,0.59,0,0,0,0,-97.06901025933335,-3.4638574027001092,48.286913324098194
40,250,2500,0.99,0.99,0.01995125496953058,0.989375,0.9903,0.0045928,0.0015733865779420401,0.00612229672283155,3.7375618971337824e-4,0,0.017188369646112207,0.008702888569163774,3.169382720758453e-4,0.541,0.022001622458157347,0.020618501857918,4.8764544927492297e-4,0.716,0,0,0,0,-96.5789286909823,-23.3988696011176,10.097009204258159
40,250,2500,0.99,0.99,0.03000401291174217,0.99035,0.989912,0.006312,0.0018128817990415902,0.0063691528051185555,8.515370024671261e-4,0,0.020886077375839245,0.009614748611834893,4.8713857122442835e-4,0.516,0.02653303356468354,0.024694606858327556,7.090764507893679e-4,0.823,0,0,0,0,-97.06966930755303,-23.882312711729185,8.011822441850072
40,250,2500,0.99,0.99,0.04002346075239882,0.9899749999999999,0.990384,0.0080376,0.002832632906871477,0.006248358048786065,0.0014664254854778727,0,0.024550942489337885,0.010116869698996079,6.800122511798169e-4,0.493,0.03101256541769485,0.027841225493460714,9.718149247354245e-4,0.864,0,0,0,0,-95.4168628499434,-22.047528649713776,8.285756239402042
40,250,2500,0.99,0.99,0.04995530002439708,0.9895,0.99032,0.009838,0.003370356475066349,0.006343826487291959,0.0022549647701519153,0,0.02664259118140038,0.010568450194511735,8.540400014216338e-4,0.467,0.032452902531410296,0.0295832808925215,0.0010533406301152395,0.879,0,0,0,0,-94.81843275089466,-24.09826822083148,2.195533670840433
40,250,2500,0.99,0.99,0.05996493170521908,0.990275,0.990004,0.0117612,0.004115249733644645,0.006479890637213134,0.0031729980042319744,0,0.028619911343169165,0.010942317085667458,0.0010286606123950633,0.455,0.03501214671397682,0.03174588673913935,0.0012250609162439907,0.889,0,0,0,0,-93.68641805111564,-24.188296349995174,1.1015893257585736
40,250,2500,0.99,0.99,0.06999054196733318,0.989675,0.989568,0.01376,0.004841434700027791,0.00668418752344864,0.004259360076846794,0,0.03035073837853928,0.011884038653256783,0.0011980362950763043,0.452,0.037448678218766074,0.03423421388787439,0.001406276077174416,0.893,0,0,0,0,-92.9898934104057,-23.813271234849672,3.28148985773417
40,250,2500,0.99,0.99,0.07997557242927977,0.99005,0.990032,0.0158092,0.005291579231079837,0.00660311684004398,0.005384868525124389,0,0.03229827539213932,0.012212041275459247,0.0013535499429793406,0.416,0.03786312265153311,0.03560965729394343,0.0014359039053016339,0.913,0,0,0,0,-91.51646549994568,-22.065413862694967,2.412123718469444
40,250,2500,0.99,0.99,0.08996174105158126,0.99055,0.990204,0.0178392,0.005664741275165805,0.00661923095467482,0.006636412954252428,0,0.03312755269308142,0.012409045313910285,0.001511840349858016,0.435,0.04028019383438724,0.03664743161428941,0.0016233045547856572,0.904,0,0,0,0,-90.33527637626165,-22.65840052875236,1.7338686307384417
40,250,2500,0.99,0.99,0.10000315145638083,0.989425,0.990148,0.0201288,0.006207631952991674,0.006708426000237273,0.008014090227472575,0,0.033516004763336195,0.012688965817081073,0.0016586178730693514,0.435,0.0407532208021059,0.03804205347397058,0.0016593941310540144,0.912,0,0,0,0,-89.30336721943486,-23.159982986806977,0.4795162371387597
40,250,2500,0.99,0.99,0.10995648493426226,0.98995,0.989852,0.0227372,0.006627772832008867,0.006847834585519203,0.009442945181863846,0,0.036862528710823454,0.013324465650469084,0.0018662782111897847,0.434,0.042476322037575946,0.03905871357374754,0.0018092177442489371,0.897,0,0,0,0,-88.17011416936207,-20.51393036214093,2.3687739537801926
40,250,2500,0.99,0.99,0.11996174537995682,0.98965,0.989764,0.0251004,0.006801535455529411,0.006938403445271949,0.011009229171414841,0,0.03566987913264923,0.013500628723918313,0.0019681696731858028,0.409,0.04367370634158322,0.040501469153455816,0.0019084652635287895,0.914,0,0,0,0,-87.28150361477066,-22.009253180023702,1.4390224911915928
40,250,2500,0.99,0.99,0.1300249423890439,0.990175,0.990136,0.0275048,0.006978132786786512,0.00688950560283865,0.012596493568026917,0,0.03658489449076041,0.013601681090102432,0.0021867174768753256,0.392,0.042048289473450934,0.04058102595423621,0.0017664981059720682,0.922,0,0,0,0,-86.15052993836262,-22.417178318023645,-0.3503484057986872
40,250,2500,0.99,0.99,0.13996708196188515,0.9896,0.990272,0.0304244,0.007328672857242131,0.00692480343346092,0.014181415705541114,0,0.038871385151503936,0.013735455816004188,0.002299218125710653,0.414,0.046116641590495874,0.04150273732576352,0.0021327375118135755,0.899,0,0,0,0,-84.92014856943557,-20.077859177766133,2.0358326434306484
40,250,2500,0.99,0.99,0.15002204396847665,0.98995,0.989552,0.0331372,0.007285229010066879,0.007200077050720645,0.016153683727724837,0,0.036549202584441436,0.014190860962583065,0.0024783642870141085,0.39,0.042936981209105864,0.04262595108295657,0.0018422491784511566,0.93,0,0,0,0,-84.57982681378269,-22.543979675401623,-0.4752814639423936
40,250,2500,0.99,0.99,0.16003267283066128,0.9902,0.989652,0.0359056,0.0075247166458632265,0.007253801129555995,0.018007155272283297,0,0.03859982014572979,0.01431249842310415,0.0029371642535686183,0.357,0.044958599611611666,0.042594537581195274,0.002029055241612675,0.913,0,0,0,0,-83.72028757098371,-23.783829509907356,-1.9562436817130189
40,250,2500,0.99,0.99,0.1699997297548062,0.9904499999999999,0.98996,0.0388656,0.007536815706427242,0.007223388767374812,0.01983450220361237,0,0.03884843482880689,0.014499878238549284,0.002775681659102654,0.372,0.04539963879758969,0.043492562289317895,0.0020591792567910597,0.925,0,0,0,0,-82.72566556312375,-20.946413776210463,0.19789672802564698
40,250,2500,0.99,0.99,0.17999287643445794,0.989575,0.989764,0.042462,0.007736483715941117,0.007379251475291479,0.02170418898545497,0,0.03953830887528762,0.01458373640987072,0.003098520573775558,0.343,0.04638689450780857,0.044124038939680435,0.0021522422234079193,0.903,0,0,0,0,-81.7367592813559,-21.779815873031406,-0.9044122080243517
40,250,2500,0.99,0.99,0.18997625485980857,0.9901,0.990156,0.0457304,0.007755801052820447,0.007331237930012426,0.023591924139397334,0,0.0410547150360313,0.014676034225197436,0.0031990870279174732,0.343,0.047271421399410984,0.044154414521430034,0.002232505291493745,0.917,0,0,0,0,-80.7473998086243,-20.49026324457306,0.20562438049552362
40,250,2500,0.99,0.99,0.20003988601535216,0.989075,0.99044,0.0493244,0.007603646145430313,0.007363814375742204,0.025486087239421612,0,0.04065116630508312,0.014894111483557135,0.003071033873688371,0.368,0.04589944650823971,0.04463128539180243,0.0021132478092654506,0.931,0,0,0,0,-79.7154161783065,-18.83880827971387,1.465601528698417
