n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,coverage_pi_RG,MSE_hat_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,coverage_pi_SRG,MSE_hat_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,coverage_pi_SRGM,MSE_hat_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.99,0.8,0.18995766439541265,0.98995,0.801428,0.2696716,0.03157852458053223,0.03128012816190933,0.063,0.01118017081503337,0.031089732870695146,0.0302038321162593,0.94,9.657918662002527e-4,0.03127724331202,0.030636117441014365,0.323,0.006204274745411873,0,0,0,901,-53.12532791358307,-0.22761625010252132,-38.06000942049651
40,250,2500,0.99,0.8,0.20000638013350108,0.989075,0.800944,0.2775756,0.02984774887048295,0.031116613171908083,0.045,0.011169729723696134,0.029561284564451267,0.02999159059862039,0.946,8.752263170130094e-4,0.029322059698950576,0.030462119771225715,0.307,0.006062175774209258,0,0,0,881,-50.692890699531546,0.7467427847913719,-36.065636046804656
40,250,2500,0.99,0.95,0.01001571901797057,0.990025,0.950176,0.0405272,0.005304972136063947,0.015288926554659136,0.817,8.553782121672044e-5,0.012733072176955889,0.016197857614336765,0.94,1.709208610286924e-4,0.006987522031364563,0.015359223403407379,0.886,8.553674431485465e-5,0,0,0,885,-75.65919109862581,29.872710631210616,-60.534957674786824
40,250,2500,0.99,0.95,0.02001987164391627,0.990225,0.950032,0.0470724,0.0071196891788161965,0.015309498748454673,0.738,2.943865409224846e-4,0.014562174320144622,0.01632158315991597,0.941,2.1256090499811585e-4,0.009055250893964716,0.015386883595210888,0.852,2.48088913042443e-4,0,0,0,910,-77.98455166808435,4.226760625597065,-64.39014280178097
40,250,2500,0.99,0.95,0.03000890004869327,0.98935,0.950552,0.053556,0.009912493063651408,0.015229650059172435,0.653,5.504182597721788e-4,0.01635031841398608,0.016361069327681933,0.933,2.6749743403350055e-4,0.011861687575420884,0.01531690760555899,0.802,4.307943396589907e-4,0,0,0,900,-70.86691565590043,2.189872106342746,-56.770813752691126
40,250,2500,0.99,0.95,0.04003448969614565,0.99,0.94958,0.0604164,0.012029319048863063,0.015371142620674983,0.533,8.664906187336989e-4,0.01733706915947871,0.01657570515745847,0.931,3.002741931090579e-4,0.013716480666348197,0.015462617224495132,0.744,6.416277256312901e-4,0,0,0,895,-67.11405665444586,-0.0706513306537856,-53.20318848200864
40,250,2500,0.99,0.95,0.05002265548887435,0.990325,0.949068,0.0670724,0.01332745376303774,0.01543228895233742,0.424,0.0011901306023803036,0.016700317508306875,0.016704304723182472,0.948,2.799972568580983e-4,0.014567685386065291,0.015528426031988861,0.685,8.40170839513134e-4,0,0,0,884,-63.61666781647766,-2.3446167096482866,-50.10376154273477
40,250,2500,0.99,0.95,0.06004302171511364,0.990225,0.950116,0.073608,0.015000673480829797,0.015256816907803368,0.348,0.001410250030540816,0.01755338974765814,0.016625278835622457,0.927,3.08483959915318e-4,0.01582581820558737,0.015360606036355933,0.623,9.638602413081549e-4,0,0,0,883,-57.34294160120326,-1.3638478481149687,-44.49194230254652
40,250,2500,0.99,0.95,0.07004262562056897,0.990125,0.9498719999999999,0.0806724,0.014459515178977507,0.015300184330028275,0.238,0.0016266263809286195,0.016139746635686236,0.01673360725147275,0.958,2.6030010386563147e-4,0.014707678754655616,0.015409184999207586,0.562,0.0010442220162720118,0,0,0,873,-53.75744473271892,-0.3754987289770851,-41.085150219598155
40,250,2500,0.99,0.95,0.07999254620001235,0.990625,0.949936,0.0876172,0.01471228598368517,0.015273342349512053,0.183,0.0018323648634667913,0.016795895949453396,0.016771973223166488,0.95,2.818687320130333e-4,0.014886828941722116,0.015386292458034037,0.501,0.001157117960780709,0,0,0,904,-50.25608103426888,-0.2759145805274275,-38.24052770757715
40,250,2500,0.99,0.95,0.09000174898104508,0.990075,0.949628,0.0941428,0.01555413487179471,0.01532280746340248,0.132,0.0021396425171538113,0.01732089835120694,0.016870491982266426,0.944,3.008486528073058e-4,0.015748751814749527,0.015439029979134813,0.405,0.0013548367816362064,0,0,0,895,-48.40517741522374,-1.1837909999436975,-36.968765512051064
40,250,2500,0.99,0.95,0.09998966645041515,0.99085,0.949836,0.1011912,0.015405620779114903,0.015273002721463137,0.084,0.0023464546788512257,0.017140574779973498,0.016869057497625344,0.942,2.942867663435058e-4,0.015555318100626705,0.015393178370532735,0.369,0.0014652422838996166,0,0,0,895,-45.93250342929699,-0.8839815318344243,-34.98241322640415
40,250,2500,0.99,0.95,0.1100002457923486,0.990175,0.9496,0.108854,0.015370062893790044,0.015309715158252064,0.056,0.0025373851727043756,0.017550834475107482,0.016945732787504213,0.947,3.078690519024555e-4,0.015533664289175325,0.015433301243805328,0.329,0.0015517244539377225,0,0,0,889,-43.61147295259961,-0.34652021192750254,-32.91191807430717
40,250,2500,0.99,0.95,0.11996997113120277,0.990175,0.9502039999999999,0.1158372,0.015267863668697597,0.015215718284294912,0.032,0.0027251889296605425,0.016802442467908987,0.016913888684844815,0.955,2.8205697006270474e-4,0.015433666179039894,0.015344050425429322,0.281,0.0016494465994332454,0,0,0,901,-41.612983759724635,0.10937914863760488,-31.315968520643526
40,250,2500,0.99,0.95,0.12997169625857488,0.990525,0.9501919999999999,0.122816,0.015208587409613271,0.015204258159481366,0.022,0.0029905382122235777,0.017051315219228792,0.016915567768254706,0.948,2.9050181512507527e-4,0.015424660893739601,0.01533371721934256,0.227,0.0017994005229085874,0,0,0,886,-40.41698602875378,-0.1635976154327288,-30.40552872825238
40,250,2500,0.99,0.95,0.1399588870927671,0.98965,0.950036,0.129922,0.015355808870805452,0.01524206205500331,0.017,0.003266186879014596,0.017182838797977145,0.017006067421308592,0.949,2.95027497455042e-4,0.01556612212407583,0.015376553828515948,0.177,0.0019525688895047138,0,0,0,885,-39.33375351764639,-0.19277911406412432,-29.550303926188455
40,250,2500,0.99,0.95,0.15003173908438985,0.9899749999999999,0.950172,0.1373104,0.015838202737224534,0.015210524587946726,0.011,0.003517810612724571,0.01761227693675818,0.01699976744109636,0.945,3.101190754345045e-4,0.015918632456265108,0.015344577586913445,0.155,0.0020880746011685573,0,0,0,883,-38.09829736406476,-0.3244609792245271,-28.551309549418402
40,250,2500,0.99,0.95,0.16000807434894465,0.990425,0.94988,0.1446396,0.01608831514804828,0.015236404929841928,0.009,0.003818902980461924,0.017757561135776867,0.01703446782807706,0.937,3.1549090445857594e-4,0.01611251612577961,0.015366650431883185,0.137,0.002258223516277637,0,0,0,906,-37.29092034899779,-0.4308467232903941,-27.941542102383472
40,250,2500,0.99,0.95,0.1699989009190979,0.990325,0.950044,0.1518472,0.01544461855706095,0.015210213013990616,0.002,0.00405928364660236,0.017505492224716264,0.017027046213696096,0.948,3.0703827642969026e-4,0.015562002832058098,0.015342543669947127,0.109,0.002377002319589369,0,0,0,898,-36.36148456476537,-0.5588149619701684,-27.18064757088513
40,250,2500,0.99,0.95,0.179974080213286,0.989325,0.950032,0.1596564,0.015017212040209489,0.015235887006554802,0.004,0.004240784846408784,0.017127675027729074,0.017094575848191528,0.95,2.931356798993401e-4,0.015146633453356347,0.015370675571089138,0.089,0.0024489569404030414,0,0,0,896,-35.209471965443065,0.1488702042203895,-26.178431427860364
40,250,2500,0.99,0.95,0.18998640636826025,0.990225,0.95044,0.1667848,0.015575606956866843,0.015158854462611365,0.003,0.004534183245680047,0.017880316989524494,0.0170333085913631,0.946,3.195416599189564e-4,0.01576051622748719,0.015293574024853351,0.076,0.002606001637143258,0,0,0,895,-34.4824838113171,-0.2076462741420979,-25.55854494499355
40,250,2500,0.99,0.95,0.20001311649387307,0.98995,0.950012,0.1749824,0.015087623103600083,0.015219463890024902,0,0.004738242811840261,0.016839533714866396,0.017073064236922644,0.954,2.8328658066453793e-4,0.015168929660815,0.015350504769089664,0.062,0.0027008474439927967,0,0,0,896,-33.579169406860466,-0.007981114099177174,-24.852852145978577
40,250,2500,0.99,0.99,0.00998797039377706,0.9909,0.99026,0.0132484,0.00469773162299728,0.006419180394149948,0.923,4.664242283946622e-5,0.00688063345089886,0.0073545766252673854,0.916,4.7675529034698624e-5,0.005170243668610381,0.006533055428372467,0.923,4.1244278003014726e-5,0,0,0,906,-49.65389375488402,6.169852338554749,-38.17673920150853
40,250,2500,0.99,0.99,0.01996259843711684,0.989375,0.9903,0.0197724,0.006407283520046403,0.006620794115492547,0.8,1.292971184464469e-4,0.00815701306398426,0.007927881184584673,0.93,6.657104314413288e-5,0.006754245484807269,0.006778590824760298,0.896,9.851509185004305e-5,0,0,0,889,-47.068040502561324,1.5897770299046285,-36.44840311946244
40,250,2500,0.99,0.99,0.02996439936263179,0.99035,0.989912,0.0266416,0.00673113285663299,0.006952099347399765,0.561,2.1637075496096922e-4,0.008514686872787192,0.008473582912189812,0.943,7.245599815461405e-5,0.00700795300031114,0.00713864924627334,0.79,1.5166038602088355e-4,0,0,0,896,-43.65454551676407,-0.5644418895114417,-33.80368654034151
40,250,2500,0.99,0.99,0.03996383152686389,0.9899749999999999,0.990384,0.03319,0.007124835870507554,0.006975976168685407,0.324,3.051446192745747e-4,0.009194309220496752,0.008830409409188637,0.933,8.458334502082918e-5,0.007331262689654541,0.007201643895482776,0.64,2.035792611410202e-4,0,0,0,891,-39.913409575039296,0.9110376908289902,-30.63464344793153
40,250,2500,0.99,0.99,0.04998924394273333,0.9895,0.99032,0.0400092,0.006908341421431174,0.007173354937073633,0.151,4.107442589159316e-4,0.009157571275873735,0.00921734352008488,0.955,8.386895961404672e-5,0.0071767887397783834,0.007426267275341859,0.496,2.650242828290877e-4,0,0,0,885,-38.11682358300681,0.605800372599763,-29.234322895980277
40,250,2500,0.99,0.99,0.06001906055640952,0.990275,0.990004,0.0468776,0.007904855617708852,0.007404736098361719,0.078,5.654704442994173e-4,0.01022254099914546,0.009603569537322276,0.938,1.0454339849319742e-4,0.008157191523931254,0.007680244176356811,0.372,3.654564665981656e-4,0,0,0,899,-37.36928066971206,-0.6400101001403821,-28.80940065203077
40,250,2500,0.99,0.99,0.07001732380635523,0.989675,0.989568,0.0538784,0.007858242116315625,0.007682756569830867,0.039,7.211108994091631e-4,0.01036276058761005,0.010047168701570087,0.946,1.0744451661198082e-4,0.008097549612212289,0.007972511830158518,0.253,4.605514386241825e-4,0,0,0,887,-36.675477337717126,-0.5803143695521917,-28.38694860827636
40,250,2500,0.99,0.99,0.0799839706773931,0.99005,0.990032,0.0611824,0.007747388466017057,0.00772864563324272,0.016,8.299859421803989e-4,0.010556158850111231,0.010232765348227313,0.945,1.1134982670674937e-4,0.008084707149475808,0.008047270148366325,0.216,5.123877723211558e-4,0,0,0,885,-34.693582867186954,0.21206226975892775,-26.435944486886193
40,250,2500,0.99,0.99,0.08996906525031523,0.99055,0.990204,0.0676896,0.0077122388995242725,0.007824944934538811,0.005,0.0010177402544371437,0.01060946773355694,0.010464846385978308,0.953,1.124517857758749e-4,0.008052009691185387,0.008163600535471377,0.132,6.235726370586026e-4,0,0,0,890,-34.40822883246511,-0.06614077345476126,-26.27459347963256
40,250,2500,0.99,0.99,0.1000373569618429,0.989425,0.990148,0.0749912,0.008125160343121508,0.008010964462885854,0.006,0.0011916984249072747,0.01103434443726755,0.01079009481851605,0.943,1.2167198913116954e-4,0.00853723309028587,0.008366546111402636,0.11,7.255253030576463e-4,0,0,0,877,-33.53961231802932,0.1922527186297109,-25.538724392191522
40,250,2500,0.99,0.99,0.11003730903978154,0.98995,0.989852,0.0825364,0.00838277591381526,0.008213146509259145,0.002,0.0013780448377247408,0.011401023984766993,0.011069362754375879,0.947,1.3031379752003228e-4,0.008725634341270227,0.008577457644746246,0.09,8.297353070808994e-4,0,0,0,884,-32.86533324790393,0.6166564017683653,-24.94893556283867
40,250,2500,0.99,0.99,0.12002299883861128,0.98965,0.989764,0.0892768,0.00846723919592022,0.008367780913040697,0.001,0.0016191250025852344,0.01145578718114339,0.011279382745821296,0.945,1.3125298573579501e-4,0.008949348459410476,0.008743891935293345,0.048,9.794523770808015e-4,0,0,0,893,-32.77564250844324,-0.3217828989886414,-24.987454638571965
40,250,2500,0.99,0.99,0.1299884567340108,0.990175,0.990136,0.096606,0.008242649204436625,0.008416946792520204,0,0.0017917468247694364,0.011586655499778258,0.011429617580104115,0.95,1.341177511146516e-4,0.008513074575847757,0.008809605058816264,0.03,0.0010602167600262914,0,0,0,900,-31.940955895768884,-0.028948855991149377,-24.178726066629775
40,250,2500,0.99,0.99,0.1399518562503836,0.9896,0.990272,0.1039252,0.00868793261165975,0.008541134963094431,0,0.0019963902832671517,0.011664836799155464,0.0116273672121103,0.953,1.3607814703797685e-4,0.009022253933318526,0.008944283943598577,0.029,0.0011779397315139378,0,0,0,892,-31.317233505722047,0.2728330500359321,-23.661890006310294
40,250,2500,0.99,0.99,0.1499549812807468,0.98995,0.989552,0.1110752,0.00898412683828903,0.008806566632063237,0.001,0.002312545744703903,0.012094446137148291,0.011909667834651978,0.945,1.463526187363236e-4,0.009425886669292937,0.0092138542428521885,0.015,0.0013667221884615212,0,0,0,906,-31.504865456829652,-0.3151021531630379,-23.83956691402886
40,250,2500,0.99,0.99,0.15999860439628813,0.9902,0.989652,0.1183412,0.0089228585441661,0.008915511927761565,0,0.0025586149426511324,0.01216716793196975,0.012046199803332701,0.948,1.4869507964132198e-4,0.009374968658933872,0.009324999052193333,0.011,0.0015084236169297344,0,0,0,897,-31.119228905473285,-0.5601193173402161,-23.55716329437097
40,250,2500,0.99,0.99,0.16996150113827171,0.9904499999999999,0.98996,0.1261976,0.009165140890740666,0.008978536720249715,0,0.002735179715572692,0.012807628641423131,0.012146410142826929,0.93,1.6390421474810548e-4,0.00957327396206601,0.00939389417460676,0.018,0.001592661982229817,0,0,0,881,-30.295346331239518,-0.10671825064640736,-22.7958153380587
40,250,2500,0.99,0.99,0.17998858635186463,0.989575,0.989764,0.1336248,0.009269278829058902,0.009167586215283678,0,0.0030017339494372132,0.0125709639061836,0.012371088263695063,0.943,1.5808682325990742e-4,0.009610825965793013,0.009591489304630139,0.013,0.0017387389094920623,0,0,0,896,-30.001389698739064,-0.25804716681234885,-22.544004453857294
40,250,2500,0.99,0.99,0.18996993775748464,0.9901,0.990156,0.1415396,0.009590999949105467,0.009212554217169365,0,0.0031856067542618905,0.012786272374515727,0.012461012274562441,0.946,1.635320759416928e-4,0.010055591848298014,0.009646001291048104,0.008,0.0018220798270451978,0,0,0,900,-29.2789179559325,0.2393833982558594,-21.838051405567533
40,250,2500,0.99,0.99,0.20000797688283928,0.989075,0.99044,0.1492232,0.009322044417626582,0.009334020379748245,0,0.0033825787125680838,0.012658911545815221,0.012620671835221246,0.949,1.605139370645707e-4,0.009749816351836154,0.009778118802993594,0.01,0.0019099495476738685,0,0,0,897,-28.70323247198295,0.32638535137968055,-21.300474860185446
