n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,MSE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,MSE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,MSE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.99,0.8,0.18000354835967625,0.9905,0.7999160000000001,0.2625156,0.031148680833283506,0.03166798497794211,0.011314760565630074,0.057,0.030541974493374997,0.030561825182236747,9.355435893886213e-4,0.953,0.030076481033198398,0.030177896572890613,9.06506184174182e-4,0.951,0,0,0,890,-56.50598847534279,-1.0634284149263442,-0.932267334620217
40,250,2500,0.99,0.8,0.18995766439541265,0.98995,0.801428,0.2696716,0.03157852458053223,0.03128012816190933,0.01118017081503337,0.063,0.031089732870695146,0.0302038321162593,9.657918662002527e-4,0.94,0.030614455430832726,0.029814159341852522,9.365325315216022e-4,0.943,0,0,0,901,-53.12532791358307,-0.22761625010252132,-0.24965090960783698
40,250,2500,0.99,0.8,0.20000638013350108,0.989075,0.800944,0.2775756,0.02984774887048295,0.031116613171908083,0.011169729723696134,0.045,0.029561284564451267,0.02999159059862039,8.752263170130094e-4,0.946,0.028743663837149824,0.029630068215780098,8.267672480683028e-4,0.953,0,0,0,881,-50.692890699531546,0.7467427847913719,0.5905815952058395
40,250,2500,0.99,0.95,0.01001571901797057,0.990025,0.950176,0.0405272,0.005304972136063947,0.015288926554659136,8.553782121672044e-5,0.817,0.012733072176955889,0.016197857614336765,1.709208610286924e-4,0.94,0.01251843955503373,0.01597477752065925,1.6469884191306372e-4,0.938,0,0,0,885,-75.65919109862581,29.872710631210616,28.493298775241758
40,250,2500,0.99,0.95,0.02001987164391627,0.990225,0.950032,0.0470724,0.0071196891788161965,0.015309498748454673,2.943865409224846e-4,0.738,0.014562174320144622,0.01632158315991597,2.1256090499811585e-4,0.941,0.01418076955893255,0.016067987063302033,2.0151942789035704e-4,0.945,0,0,0,910,-77.98455166808435,4.226760625597065,3.9530182447280935
40,250,2500,0.99,0.95,0.03000890004869327,0.98935,0.950552,0.053556,0.009912493063651408,0.015229650059172435,5.504182597721788e-4,0.653,0.01635031841398608,0.016361069327681933,2.6749743403350055e-4,0.933,0.015913880438105578,0.016069713494278225,2.5328546873476564e-4,0.936,0,0,0,900,-70.86691565590043,2.189872106342746,1.785619837159184
40,250,2500,0.99,0.95,0.04003448969614565,0.99,0.94958,0.0604164,0.012029319048863063,0.015371142620674983,8.664906187336989e-4,0.533,0.01733706915947871,0.01657570515745847,3.002741931090579e-4,0.931,0.016928661951342697,0.01626829375824117,2.863138566065164e-4,0.938,0,0,0,895,-67.11405665444586,-0.0706513306537856,-0.3605971265900634
40,250,2500,0.99,0.95,0.05002265548887435,0.990325,0.949068,0.0670724,0.01332745376303774,0.01543228895233742,0.0011901306023803036,0.424,0.016700317508306875,0.016704304723182472,2.799972568580983e-4,0.948,0.016130771426133474,0.016380833000505614,2.6090549819597235e-4,0.952,0,0,0,884,-63.61666781647766,-2.3446167096482866,-1.9626922906832338
40,250,2500,0.99,0.95,0.06004302171511364,0.990225,0.950116,0.073608,0.015000673480829797,0.015256816907803368,0.001410250030540816,0.348,0.01755338974765814,0.016625278835622457,3.08483959915318e-4,0.927,0.017246440763260297,0.01627219471837917,2.9764142186289414e-4,0.926,0,0,0,883,-57.34294160120326,-1.3638478481149687,-1.1766566942303571
40,250,2500,0.99,0.95,0.07004262562056897,0.990125,0.9498719999999999,0.0806724,0.014459515178977507,0.015300184330028275,0.0016266263809286195,0.238,0.016139746635686236,0.01673360725147275,2.6030010386563147e-4,0.958,0.01562756336705173,0.016365292671366098,2.440367780098951e-4,0.952,0,0,0,873,-53.75744473271892,-0.3754987289770851,-0.35047673342567504
40,250,2500,0.99,0.95,0.07999254620001235,0.990625,0.949936,0.0876172,0.01471228598368517,0.015273342349512053,0.0018323648634667913,0.183,0.016795895949453396,0.016771973223166488,2.818687320130333e-4,0.95,0.016263787038586556,0.01638656928870209,2.6428181966287804e-4,0.948,0,0,0,904,-50.25608103426888,-0.2759145805274275,-0.23574424326971327
40,250,2500,0.99,0.95,0.09000174898104508,0.990075,0.949628,0.0941428,0.01555413487179471,0.01532280746340248,0.0021396425171538113,0.132,0.01732089835120694,0.016870491982266426,3.008486528073058e-4,0.944,0.016841673085338658,0.016466293671016104,2.843528286480683e-4,0.949,0,0,0,895,-48.40517741522374,-1.1837909999436975,-1.1080399973259505
40,250,2500,0.99,0.95,0.09998966645041515,0.99085,0.949836,0.1011912,0.015405620779114903,0.015273002721463137,0.0023464546788512257,0.084,0.017140574779973498,0.016869057497625344,2.942867663435058e-4,0.942,0.016490401923413455,0.01645689827740885,2.722917590088453e-4,0.952,0,0,0,895,-45.93250342929699,-0.8839815318344243,-0.7940195597360024
40,250,2500,0.99,0.95,0.1100002457923486,0.990175,0.9496,0.108854,0.015370062893790044,0.015309715158252064,0.0025373851727043756,0.056,0.017550834475107482,0.016945732787504213,3.078690519024555e-4,0.947,0.016769287324168335,0.01652410754641307,2.80944133886956e-4,0.951,0,0,0,889,-43.61147295259961,-0.34652021192750254,-0.11622666212577355
40,250,2500,0.99,0.95,0.11996997113120277,0.990175,0.9502039999999999,0.1158372,0.015267863668697597,0.015215718284294912,0.0027251889296605425,0.032,0.016802442467908987,0.016913888684844815,2.8205697006270474e-4,0.955,0.016447402865074956,0.016474514193278268,2.7031986012740277e-4,0.95,0,0,0,901,-41.612983759724635,0.10937914863760488,0.22569782139361547
40,250,2500,0.99,0.95,0.12997169625857488,0.990525,0.9501919999999999,0.122816,0.015208587409613271,0.015204258159481366,0.0029905382122235777,0.022,0.017051315219228792,0.016915567768254706,2.9050181512507527e-4,0.948,0.016223461690976996,0.01647401960186261,2.6295306990878705e-4,0.953,0,0,0,886,-40.41698602875378,-0.1635976154327288,-0.09597878748001575
40,250,2500,0.99,0.95,0.1399588870927671,0.98965,0.950036,0.129922,0.015355808870805452,0.01524206205500331,0.003266186879014596,0.017,0.017182838797977145,0.017006067421308592,2.95027497455042e-4,0.949,0.016721125116681806,0.01655470012405749,2.7941425100256364e-4,0.947,0,0,0,885,-39.33375351764639,-0.19277911406412432,-0.22346909886114216
40,250,2500,0.99,0.95,0.15003173908438985,0.9899749999999999,0.950172,0.1373104,0.015838202737224534,0.015210524587946726,0.003517810612724571,0.011,0.01761227693675818,0.01699976744109636,3.101190754345045e-4,0.945,0.016820093432025417,0.016538682928537544,2.826603136940958e-4,0.947,0,0,0,883,-38.09829736406476,-0.3244609792245271,-0.11090428778342232
40,250,2500,0.99,0.95,0.16000807434894465,0.990425,0.94988,0.1446396,0.01608831514804828,0.015236404929841928,0.003818902980461924,0.009,0.017757561135776867,0.01703446782807706,3.1549090445857594e-4,0.937,0.01712883005230763,0.016565655876568598,2.936840123127306e-4,0.942,0,0,0,906,-37.29092034899779,-0.4308467232903941,-0.47620389240979033
40,250,2500,0.99,0.95,0.1699989009190979,0.990325,0.950044,0.1518472,0.01544461855706095,0.015210213013990616,0.00405928364660236,0.002,0.017505492224716264,0.017027046213696096,3.0703827642969026e-4,0.948,0.016967182654220356,0.01655034922065971,2.881058179603814e-4,0.947,0,0,0,898,-36.36148456476537,-0.5588149619701684,-0.419433874507882
40,250,2500,0.99,0.95,0.179974080213286,0.989325,0.950032,0.1596564,0.015017212040209489,0.015235887006554802,0.004240784846408784,0.004,0.017127675027729074,0.017094575848191528,2.931356798993401e-4,0.95,0.016478818926192365,0.01660794355749327,2.714147046907882e-4,0.958,0,0,0,896,-35.209471965443065,0.1488702042203895,0.20398936921160984
40,250,2500,0.99,0.95,0.18998640636826025,0.990225,0.95044,0.1667848,0.015575606956866843,0.015158854462611365,0.004534183245680047,0.003,0.017880316989524494,0.0170333085913631,3.195416599189564e-4,0.946,0.017052086909934084,0.016537850168147065,2.9059263890060744e-4,0.958,0,0,0,895,-34.4824838113171,-0.2076462741420979,-0.17436889746745746
40,250,2500,0.99,0.95,0.20001311649387307,0.98995,0.950012,0.1749824,0.015087623103600083,0.015219463890024902,0.004738242811840261,0,0.016839533714866396,0.017073064236922644,2.8328658066453793e-4,0.954,0.016152251732900223,0.016586395648261892,2.6065886792042345e-4,0.95,0,0,0,896,-33.579169406860466,-0.007981114099177174,0.07830053752569205
40,250,2500,0.99,0.99,0.00998797039377706,0.9909,0.99026,0.0132484,0.00469773162299728,0.006419180394149948,4.664242283946622e-5,0.923,0.00688063345089886,0.0073545766252673854,4.7675529034698624e-5,0.916,0.006665996593483791,0.007226097236862476,4.499864938531363e-5,0.909,0,0,0,906,-49.65389375488402,6.169852338554749,7.804093345352427
40,250,2500,0.99,0.99,0.01996259843711684,0.989375,0.9903,0.0197724,0.006407283520046403,0.006620794115492547,1.292971184464469e-4,0.8,0.00815701306398426,0.007927881184584673,6.657104314413288e-5,0.93,0.007950521954342775,0.007706224540153753,6.325876884746093e-5,0.916,0,0,0,889,-47.068040502561324,1.5897770299046285,1.6703091135497068
40,250,2500,0.99,0.99,0.02996439936263179,0.99035,0.989912,0.0266416,0.00673113285663299,0.006952099347399765,2.1637075496096922e-4,0.561,0.008514686872787192,0.008473582912189812,7.245599815461405e-5,0.943,0.008184444518368635,0.008218343695315064,6.692331938569566e-5,0.942,0,0,0,896,-43.65454551676407,-0.5644418895114417,-0.24001716499920608
40,250,2500,0.99,0.99,0.03996383152686389,0.9899749999999999,0.990384,0.03319,0.007124835870507554,0.006975976168685407,3.051446192745747e-4,0.324,0.009194309220496752,0.008830409409188637,8.458334502082918e-5,0.933,0.00851044416865467,0.00848002657768919,7.239432438524791e-5,0.945,0,0,0,891,-39.913409575039296,0.9110376908289902,0.49474038950912863
40,250,2500,0.99,0.99,0.04998924394273333,0.9895,0.99032,0.0400092,0.006908341421431174,0.007173354937073633,4.107442589159316e-4,0.151,0.009157571275873735,0.00921734352008488,8.386895961404672e-5,0.955,0.008634306152083805,0.008856213070227433,7.458199551388198e-5,0.948,0,0,0,885,-38.11682358300681,0.605800372599763,0.6491512907415083
40,250,2500,0.99,0.99,0.06001906055640952,0.990275,0.990004,0.0468776,0.007904855617708852,0.007404736098361719,5.654704442994173e-4,0.078,0.01022254099914546,0.009603569537322276,1.0454339849319742e-4,0.938,0.00959506781240404,0.009218028251624506,9.204869121483896e-5,0.944,0,0,0,899,-37.36928066971206,-0.6400101001403821,-0.4575973321745316
40,250,2500,0.99,0.99,0.07001732380635523,0.989675,0.989568,0.0538784,0.007858242116315625,0.007682756569830867,7.211108994091631e-4,0.039,0.01036276058761005,0.010047168701570087,1.0744451661198082e-4,0.946,0.009616274897288562,0.009616925419355906,9.260199310419018e-5,0.956,0,0,0,887,-36.675477337717126,-0.5803143695521917,-0.6725116527295322
40,250,2500,0.99,0.99,0.0799839706773931,0.99005,0.990032,0.0611824,0.007747388466017057,0.00772864563324272,8.299859421803989e-4,0.016,0.010556158850111231,0.010232765348227313,1.1134982670674937e-4,0.945,0.009863789155842845,0.00979305484851147,9.73283789881929e-5,0.949,0,0,0,885,-34.693582867186954,0.21206226975892775,0.45309605184659213
40,250,2500,0.99,0.99,0.08996906525031523,0.99055,0.990204,0.0676896,0.0077122388995242725,0.007824944934538811,0.0010177402544371437,0.005,0.01060946773355694,0.010464846385978308,1.124517857758749e-4,0.953,0.009984619065810529,0.009990483417066832,9.960971340257187e-5,0.955,0,0,0,890,-34.40822883246511,-0.06614077345476126,-0.14401507929068158
40,250,2500,0.99,0.99,0.1000373569618429,0.989425,0.990148,0.0749912,0.008125160343121508,0.008010964462885854,0.0011916984249072747,0.006,0.01103434443726755,0.01079009481851605,1.2167198913116954e-4,0.943,0.010334555354474566,0.0102802793141038,1.0674232172575208e-4,0.951,0,0,0,877,-33.53961231802932,0.1922527186297109,0.21460654412013044
40,250,2500,0.99,0.99,0.11003730903978154,0.98995,0.989852,0.0825364,0.00838277591381526,0.008213146509259145,0.0013780448377247408,0.002,0.011401023984766993,0.011069362754375879,1.3031379752003228e-4,0.947,0.010687321394616478,0.010549427098362395,1.1447871671458473e-4,0.949,0,0,0,884,-32.86533324790393,0.6166564017683653,0.5558429851082062
40,250,2500,0.99,0.99,0.12002299883861128,0.98965,0.989764,0.0892768,0.00846723919592022,0.008367780913040697,0.0016191250025852344,0.001,0.01145578718114339,0.011279382745821296,1.3125298573579501e-4,0.945,0.010754645048400764,0.010753354735483646,1.1565278566090384e-4,0.958,0,0,0,893,-32.77564250844324,-0.3217828989886414,-0.27133580584166206
40,250,2500,0.99,0.99,0.1299884567340108,0.990175,0.990136,0.096606,0.008242649204436625,0.008416946792520204,0.0017917468247694364,0,0.011586655499778258,0.011429617580104115,1.341177511146516e-4,0.95,0.01060307789481388,0.010878428753615459,1.123139866043584e-4,0.955,0,0,0,900,-31.940955895768884,-0.028948855991149377,-0.026099787421750956
40,250,2500,0.99,0.99,0.1399518562503836,0.9896,0.990272,0.1039252,0.00868793261165975,0.008541134963094431,0.0019963902832671517,0,0.011664836799155464,0.0116273672121103,1.3607814703797685e-4,0.953,0.01098565700188837,0.011075779474137189,1.208169709585684e-4,0.956,0,0,0,892,-31.317233505722047,0.2728330500359321,0.35939997288881975
40,250,2500,0.99,0.99,0.1499549812807468,0.98995,0.989552,0.1110752,0.00898412683828903,0.008806566632063237,0.002312545744703903,0.001,0.012094446137148291,0.011909667834651978,1.463526187363236e-4,0.945,0.01133530360286228,0.011347678147661432,1.2841663347973241e-4,0.959,0,0,0,906,-31.504865456829652,-0.3151021531630379,-0.15783036808663714
40,250,2500,0.99,0.99,0.15999860439628813,0.9902,0.989652,0.1183412,0.0089228585441661,0.008915511927761565,0.0025586149426511324,0,0.01216716793196975,0.012046199803332701,1.4869507964132198e-4,0.948,0.011534279309105631,0.011469062611572637,1.3319335332684988e-4,0.957,0,0,0,897,-31.119228905473285,-0.5601193173402161,-0.3347099658448139
40,250,2500,0.99,0.99,0.16996150113827171,0.9904499999999999,0.98996,0.1261976,0.009165140890740666,0.008978536720249715,0.002735179715572692,0,0.012807628641423131,0.012146410142826929,1.6390421474810548e-4,0.93,0.011820766685266354,0.011567618769327541,1.3959676400497213e-4,0.936,0,0,0,881,-30.295346331239518,-0.10671825064640736,0.04545885690312451
40,250,2500,0.99,0.99,0.17998858635186463,0.989575,0.989764,0.1336248,0.009269278829058902,0.009167586215283678,0.0030017339494372132,0,0.0125709639061836,0.012371088263695063,1.5808682325990742e-4,0.943,0.011835494706110302,0.011788596040782029,1.4014608341476997e-4,0.949,0,0,0,896,-30.001389698739064,-0.25804716681234885,-0.2529173571128692
40,250,2500,0.99,0.99,0.18996993775748464,0.9901,0.990156,0.1415396,0.009590999949105467,0.009212554217169365,0.0031856067542618905,0,0.012786272374515727,0.012461012274562441,1.635320759416928e-4,0.946,0.012148185543153974,0.0118775664267539,1.4778797972812415e-4,0.95,0,0,0,900,-29.2789179559325,0.2393833982558594,0.31458506859804575
40,250,2500,0.99,0.99,0.20000797688283928,0.989075,0.99044,0.1492232,0.009322044417626582,0.009334020379748245,0.0033825787125680838,0,0.012658911545815221,0.012620671835221246,1.605139370645707e-4,0.949,0.01185658421540815,0.012014169481179183,1.408214023127658e-4,0.96,0,0,0,897,-28.70323247198295,0.32638535137968055,0.3095807907818197
