n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,MSE_hat_pi_RG,coverage_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,MSE_hat_pi_SRG,coverage_pi_SRG,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,MSE_hat_pi_SRGM,coverage_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRGM
40,250,2500,0.8,0.95,0.19975617391169184,0.798425,0.9499759999999999,0.0854264,0.019514014490449604,0.019745131448026948,0.023599111926521445,0,0.05759776948820845,0.028590285767442592,0.004612994092178044,0.554,0.06629972945568996,0.06256089688041477,0.0044102622807811005,0.928,0,0,0,0,-76.28140811625586,-18.04148815844578,2.1823284655551136
40,250,2500,0.8,0.99,0.00504188298504486,0.800675,0.98982,0.0105276,0.004604313787878888,0.008143493808342906,2.2966062590976947e-5,0.915,0.012660602107425185,0.009125590380306546,1.6660663486462804e-4,0.843,0.01465337486919493,0.014398979074722935,2.3059055823157064e-4,0.928,0,0,0,0,-26.517780284825164,50.47349056350544,79.54313647478381
40,250,2500,0.8,0.99,0.01001816158507312,0.8043,0.990252,0.0110896,0.004932905302096022,0.00795912930076684,5.646142848632433e-5,0.92,0.015014205392670447,0.00935073944232172,2.2534183388022856e-4,0.721,0.01917671460564311,0.01629647946197409,3.779510204115115e-4,0.773,0,0,0,0,-56.60012164190453,3.7468157144378313,32.45625647404172
40,250,2500,0.8,0.99,0.01548119387380437,0.802675,0.9899519999999999,0.0118376,0.005209148331905597,0.008138937844261738,1.4349884263302042e-4,0.736,0.018168476313356198,0.010263252279984304,3.3017602683957056e-4,0.568,0.023041785416463262,0.02057988713323723,5.460532902228128e-4,0.601,0,0,0,0,-69.6874842798058,-4.149103605219987,25.562076425732556
40,250,2500,0.8,0.99,0.02003047906963898,0.7983,0.989992,0.0124596,0.005446666963318755,0.008232143206365056,2.522546898311132e-4,0.439,0.01989564291803571,0.01067927432674127,3.972586322734768e-4,0.511,0.024974901689578118,0.022913365141647865,6.393093882346791e-4,0.62,0,0,0,0,-74.4884560551989,-6.731147236925863,20.086185769174822
40,250,2500,0.8,0.99,0.02606877557784691,0.800925,0.990016,0.013084,0.005800637747175503,0.008191745164027401,4.4212656417522925e-4,0.094,0.02209859445977514,0.011366708384315787,5.044691670821682e-4,0.53,0.0284494579685403,0.024787374317238074,8.163664460579784e-4,0.683,0,0,0,0,-77.53221800088916,-15.633616292222037,10.716239755645269
40,250,2500,0.8,0.99,0.02996476845452988,0.80165,0.98998,0.0135368,0.006104860052187895,0.008200296381535525,5.959816508304452e-4,0.032,0.022141955484169237,0.011329821738369977,5.300693928135875e-4,0.538,0.028030024345154773,0.02568717746002152,7.858073853480479e-4,0.705,0,0,0,0,-78.88559180526856,-21.183922990306083,3.184940019201076
40,250,2500,0.8,0.99,0.03502411440330111,0.800025,0.990152,0.0145336,0.0062783437493876704,0.008211030710100299,8.088794186906411e-4,0.007,0.02608657354126648,0.01211769655734929,7.093156275773867e-4,0.57,0.0323812244578344,0.028484854049317946,0.001058211204706535,0.776,0,0,0,0,-79.20224612486984,-15.504108184092184,9.346526107465872
40,250,2500,0.8,0.99,0.04084732881479568,0.797625,0.990016,0.01521,0.0064689152202027445,0.00831831898979484,0.0011303230277026864,0,0.027591263146404692,0.012351958088276086,8.244629269667892e-4,0.522,0.03435256028069625,0.030368155723980047,0.0011837744973790284,0.81,0,0,0,0,-80.77075607377132,-19.576921435414253,5.394914033678583
40,250,2500,0.8,0.99,0.04506256806371308,0.79945,0.989768,0.0159044,0.006610211854673239,0.008428550370821158,0.0013928749143463895,0,0.02753954241676778,0.012877180558261793,8.279537448834683e-4,0.551,0.034583848666867326,0.031683339197528276,0.001200727875824813,0.834,0,0,0,0,-81.51284361165999,-18.60449046444938,5.3817290482376245
40,250,2500,0.8,0.99,0.05009422135714624,0.8007,0.990128,0.0164668,0.007042628348174999,0.008304267501901807,0.0017197956573978975,0,0.02991275644088852,0.012915721014708753,9.802606214735904e-4,0.51,0.036799657053337965,0.0332992243457899,0.0013592856840406965,0.846,0,0,0,0,-81.58356389888016,-18.553463488623876,5.060036528958438
40,250,2500,0.8,0.99,0.05560725427592952,0.80435,0.989876,0.0173472,0.007218405929729782,0.008383928328847847,0.002139502785674275,0,0.03128160253398248,0.013421685154160121,0.0010935314215235559,0.506,0.038238386843213054,0.03470583797315192,0.0014647528603796917,0.866,0,0,0,0,-82.16304729631311,-19.366173445047654,3.6149522203663675
40,250,2500,0.8,0.99,0.06007565651491278,0.7974,0.990212,0.0179068,0.0073703831901644175,0.008365497303951475,0.0024675919167634276,0,0.03378432916773851,0.01411112628149417,0.0012327756273065008,0.516,0.039382017197600865,0.036201724016250124,0.001563497009104121,0.888,0,0,0,0,-81.77287415278428,-16.01242453509637,6.251482190239621
40,250,2500,0.8,0.99,0.06429842960283062,0.802275,0.9897279999999999,0.018676,0.0074969161607118615,0.008538451886102043,0.00287019459373424,0,0.03121195597247802,0.014028895073170572,0.0012125790435271394,0.513,0.03886701268923577,0.03642014772282711,0.0015099826282017773,0.897,0,0,0,0,-82.50215844606329,-24.06200447863068,-1.4326843137843759
40,250,2500,0.8,0.99,0.06992151963279372,0.79805,0.989776,0.0194284,0.007850664192730917,0.008601037749297519,0.003390269729218993,0,0.034652537202246154,0.014516360468259819,0.0013996193020785845,0.512,0.04186914447133203,0.03835334403044401,0.0017528956036746664,0.887,0,0,0,0,-82.51375807102997,-20.226827472332335,1.8222078891308784
40,250,2500,0.8,0.99,0.07501232571151686,0.8033,0.9897239999999999,0.0204088,0.007880833589446237,0.008617672979970795,0.003891842159693796,0,0.03332219822670843,0.015215300329451103,0.0013542824631943128,0.544,0.040930374542272704,0.03976054633018655,0.001678172361430328,0.905,0,0,0,0,-82.50024366531589,-20.867557869275647,2.8442850239018265
40,250,2500,0.8,0.99,0.08039777467777835,0.796525,0.99018,0.0212128,0.008093010857813044,0.008559367554796334,0.004373083337962512,0,0.03486089245850479,0.015327573095845863,0.0014797426550910483,0.496,0.0433936492543175,0.040947838409243834,0.0018867060064831666,0.887,0,0,0,0,-81.63497758673823,-20.273663177990144,2.9382017953969677
40,250,2500,0.8,0.99,0.08574217733555282,0.80145,0.990016,0.02211,0.008082833510540309,0.008589645801327688,0.004983174306553601,0,0.036665529310720014,0.015371861621618042,0.0017117252720283936,0.472,0.0448303045007268,0.041086980596620554,0.0020083770133575104,0.888,0,0,0,0,-81.78914487819291,-22.394796587773246,-0.9261288906628268
40,250,2500,0.8,0.99,0.09208103384099876,0.800575,0.989932,0.0232832,0.008467976044702551,0.008703188133585333,0.005723861227749556,0,0.03736146831132718,0.016041963871063544,0.001808919485890848,0.489,0.045210417001637915,0.042583099546448636,0.0020421305532257986,0.894,0,0,0,0,-81.64687833257513,-22.108464300013846,0.4767645861122073
40,250,2500,0.8,0.99,0.09575424482068376,0.800025,0.989804,0.0235816,0.008579566866283504,0.008760388763282832,0.006245218287541803,0,0.03764604367009234,0.0161323300660694,0.001860052062650936,0.483,0.04757918493101923,0.042909120149748806,0.0022621721238583574,0.895,0,0,0,0,-82.04342222262343,-22.011674596701518,-0.8465367179633421
40,250,2500,0.8,0.99,0.09953694033611322,0.800075,0.990212,0.0244848,0.008672994440877064,0.008668726817822422,0.00658940646908484,0,0.03877657607373518,0.01638437741492946,0.001968791706963912,0.483,0.04783655219162132,0.04387888364132885,0.0022864631357244437,0.888,0,0,0,0,-81.08644975059909,-21.703101806471338,0.6477832052742577
40,250,2500,0.8,0.99,0.10422175634263674,0.8007,0.989972,0.02522,0.008661951785749562,0.008783306791895883,0.007270205979920905,0,0.04103952500268636,0.01646646528698923,0.002209209784110521,0.463,0.048223873914157965,0.044576703306888045,0.0023247687985225424,0.898,0,0,0,0,-81.38879241001275,-22.019286375147264,-1.1954542852819567
40,250,2500,0.8,0.99,0.10906635020616497,0.79905,0.990184,0.0263024,0.008773609322149392,0.00877490077645827,0.007830051772839148,0,0.040412021595952884,0.017202370279430366,0.0020833143345911197,0.494,0.04928536312444236,0.04608225136128608,0.0024368799951765443,0.913,0,0,0,0,-80.73249676017043,-19.489020471106716,2.937147321703868
40,250,2500,0.8,0.99,0.11322608666585408,0.79885,0.990048,0.0268116,0.008839022110624912,0.00884838309224982,0.008488486987012751,0,0.0404491822043807,0.017304021631467614,0.002223607511779021,0.485,0.049565112946426064,0.04634767660763165,0.0024545392494077804,0.905,0,0,0,0,-80.99585206511527,-21.43634348710627,0.4801236965640129
40,250,2500,0.8,0.99,0.1174975152584889,0.79905,0.990188,0.027724,0.009127240982449797,0.008866047262077636,0.009036210128594733,0,0.04151801686676073,0.01772098401427328,0.002286136489944593,0.488,0.04965292346003319,0.04706835057897738,0.0024651257414963915,0.916,0,0,0,0,-80.52955367780132,-20.214125288919327,1.256130515820913
40,250,2500,0.8,0.99,0.12366526732079999,0.7991,0.989704,0.0290216,0.008945326114187125,0.009107120974924316,0.010041219879870776,0,0.041764224338171715,0.017788702415518335,0.002632727541025034,0.456,0.05120971285368585,0.04721742611190474,0.002630438766131488,0.887,0,0,0,0,-80.70674943829795,-24.126885540314955,-2.6360132712141078
40,250,2500,0.8,0.99,0.12912600618985903,0.79835,0.990216,0.0301156,0.00901600083623362,0.00899132623713282,0.010734433535832595,0,0.04350181988782964,0.01879076425730058,0.0024387053559920516,0.511,0.0519615093179339,0.049103456691028974,0.0027266095481262493,0.914,0,0,0,0,-79.93313799826177,-18.132246325495792,4.192782268888955
40,250,2500,0.8,0.99,0.13474684447183186,0.79755,0.989732,0.0313096,0.009404886099662411,0.009228053814226669,0.011725714753506207,0,0.04422148002789746,0.018749222392037673,0.0027573354996560046,0.483,0.05463014448019676,0.04906886107197955,0.0029817338963296883,0.901,0,0,0,0,-80.05868810447622,-21.0398364857104,-0.38251370940459845
40,250,2500,0.8,0.99,0.14052685408481994,0.802375,0.989696,0.032396,0.009572399506106898,0.009229569283339664,0.01275474629067212,0,0.04453862683618611,0.01896025846193546,0.002846532256349679,0.462,0.05265479687635668,0.050241454873802285,0.002769757189059623,0.919,0,0,0,0,-80.0778732871124,-20.926915074838423,-0.03247461084970946
40,250,2500,0.8,0.99,0.14546421401788784,0.801475,0.99022,0.0336108,0.009328587627631946,0.009147090423091066,0.013365673454016002,0,0.04394733447949193,0.019163589576389365,0.002837425969540538,0.482,0.052787529922457437,0.05110392039107548,0.0027837452666419327,0.922,0,0,0,0,-79.21770112766657,-20.714962907549662,-0.06328554712988028
40,250,2500,0.8,0.99,0.150510325950168,0.798025,0.989944,0.0348128,0.009454140023732328,0.009340081087903391,0.014243084576332473,0,0.04552951079829834,0.020057064011941548,0.0028671414776897048,0.517,0.05482095309323667,0.05171384845094232,0.0030192948108297792,0.929,0,0,0,0,-79.0442215149099,-18.74848064255253,2.736454497164289
40,250,2500,0.8,0.99,0.1551439315779201,0.8003,0.990068,0.0358124,0.009650807013613046,0.009332811617428726,0.01502767490417251,0,0.04610057054025472,0.020170127659239714,0.002932003642087473,0.498,0.054053275139017885,0.052330912407542424,0.0029370179632350712,0.928,0,0,0,0,-78.77028927807139,-18.331735317775248,2.748526731992937
40,250,2500,0.8,0.99,0.1598638820758799,0.797425,0.990012,0.036764,0.009727644761486923,0.009443941092550371,0.01589155709173301,0,0.04594164867607121,0.01998201852888588,0.003223053339678804,0.47,0.05490023853173973,0.052259457374237914,0.003012859073735755,0.908,0,0,0,0,-78.62076998788537,-20.883116464357023,-0.8478024321630431
40,250,2500,0.8,0.99,0.16499256256825642,0.799975,0.9899,0.037872,0.009844759476140205,0.00951312903908553,0.016906426260902174,0,0.04717973071700357,0.02045829828114544,0.003428152195602077,0.473,0.05666808344637897,0.05267030772206019,0.003210443422142886,0.907,0,0,0,0,-78.58042476028535,-21.034404643283352,-0.9356184508229834
40,250,2500,0.8,0.99,0.16999748307062407,0.802075,0.9899519999999999,0.0394664,0.009714717520059165,0.009559824598839669,0.017697534384169045,0,0.047237324675498106,0.020613763074022382,0.0034941361767163986,0.465,0.05548688017539834,0.053199854145812776,0.003075886425097689,0.915,0,0,0,0,-78.0465974816291,-20.92200177826074,-0.2434984664508207
40,250,2500,0.8,0.99,0.17508916245620784,0.801275,0.990036,0.0405296,0.009501189067460142,0.009616775157471938,0.018665195192663256,0,0.04760217799267966,0.021232178280260812,0.0033935366127653367,0.502,0.05746382545261977,0.05425039221375243,0.0033015511221089647,0.932,0,0,0,0,-77.84044255717347,-19.197659791209503,0.949184894752856
40,250,2500,0.8,0.99,0.18015282017175885,0.802675,0.989696,0.0418632,0.0100603737519282,0.009776514853745196,0.01974675307481547,0,0.04856519909999861,0.02115151704685547,0.003623753140881561,0.473,0.0588575824921658,0.0544101038244964,0.0034610187141135393,0.905,0,0,0,0,-77.80223278273894,-19.76235056814301,0.28731299410761485
40,250,2500,0.8,0.99,0.18506658302447587,0.801575,0.98994,0.0430308,0.009788924987952693,0.009798479132306784,0.02059265478906996,0,0.04792342482838784,0.021561472003998897,0.0035957154768054204,0.474,0.0584174844653115,0.05487576614984375,0.0034121566379376566,0.925,0,0,0,0,-77.35998496543922,-19.4926237744905,0.9307057748097793
40,250,2500,0.8,0.99,0.1899357904885576,0.79985,0.989996,0.0444068,0.010273954400294629,0.009894094479764378,0.021458608376098365,0,0.04889256769132117,0.0218217725069595,0.0036690035651293215,0.485,0.05780928337640407,0.05520637652942071,0.003339121234294909,0.92,0,0,0,0,-76.93505461454718,-18.843112779942924,0.39042377297994474
40,250,2500,0.8,0.99,0.19522789074533095,0.80345,0.990228,0.045644,0.01022302306909901,0.009860781051449365,0.02251987424648293,0,0.05028570551460641,0.02210093533673997,0.0037378993390893727,0.5,0.05837174136488168,0.0558031724535783,0.003423549154377581,0.926,0,0,0,0,-76.68881879509568,-17.83073631314936,2.2732627302392037
40,250,2500,0.8,0.99,0.19975617391169184,0.8005,0.989908,0.047302,0.010356211406745457,0.010102965389129439,0.023333234644477955,0,0.05023320287452485,0.02256540424050431,0.0038767204137770696,0.473,0.058291613852670385,0.0563556554978627,0.0034082877698428608,0.933,0,0,0,0,-76.29355441231802,-18.43353693331932,1.8578940554163756
40,250,2500,0.99,0.8,0.00504188298504486,0.98965,0.79964,0.20086,0.01850643486548122,0.0337457315901799,4.079277676192241e-4,0.955,0.03296656950659973,0.03642748646311967,0.0014212038005290625,0.828,0.03697416635163941,0.057167008272237814,0.0018054888263858192,0.93,0,0,0,0,160.86485986937655,363.287822238801,415.928352392564
40,250,2500,0.99,0.8,0.01001816158507312,0.989725,0.8003,0.2009024,0.01912082843222819,0.03364448318354738,3.7987637579178654e-4,0.959,0.033497047980176026,0.03630645935427298,0.0013395538523149385,0.823,0.03905574923661135,0.057722419190830036,0.001886534882042049,0.93,0,0,0,0,38.18754270445437,147.59123576769258,190.10386441810283
40,250,2500,0.99,0.8,0.01548119387380437,0.9903,0.7993720000000001,0.2020752,0.019910658892305932,0.03372476167828554,3.972148506591927e-4,0.936,0.03452659948776813,0.03641894535091879,0.00132653818610339,0.824,0.039700339754183286,0.058139840296985136,0.0018375380172464563,0.935,0,0,0,0,-7.007677235597318,75.23088396496127,104.75411158870672
40,250,2500,0.99,0.8,0.02003047906963898,0.9895,0.799384,0.2022564,0.019612309016360144,0.03374045516107285,4.1917987969218953e-4,0.94,0.035710980592422455,0.03635884717144874,0.001358167981455377,0.825,0.03984336517176857,0.05852063674946422,0.0017424677802261462,0.949,0,0,0,0,-29.502398906387253,45.80206499468814,62.46707720833618
40,250,2500,0.99,0.8,0.02606877557784691,0.9899749999999999,0.801196,0.203942,0.020067497339038846,0.03341656550217227,4.995912009720766e-4,0.94,0.03815272248007129,0.035976628209409424,0.0015047644380502183,0.823,0.044648204048093894,0.05855017361410168,0.002202024706228321,0.945,0,0,0,0,-37.836613102081806,27.284185962830943,55.66256592225378
40,250,2500,0.99,0.8,0.02996476845452988,0.98965,0.799768,0.2036528,0.020262175605110802,0.03364846147622463,6.108544384545782e-4,0.898,0.03793297148641756,0.03610951028602249,0.0014492391048742516,0.808,0.043783297382267806,0.059260795899702935,0.0020123922606728383,0.94,0,0,0,0,-47.27948644601814,11.44813316591453,32.92434462210874
40,250,2500,0.99,0.8,0.03502411440330111,0.98955,0.7986,0.2044076,0.020207569873256306,0.03378459988723585,7.944673046068866e-4,0.882,0.039415191174587395,0.036239208064703425,0.0015575254374387483,0.833,0.04577212889040319,0.06031061574714998,0.002216952645433767,0.94,0,0,0,0,-56.13378301147773,6.709176504407229,31.788756045937546
40,250,2500,0.99,0.8,0.04084732881479568,0.990275,0.800488,0.2051264,0.02057042371849191,0.03345422687360092,0.001013262781382856,0.873,0.04184476395821847,0.036008001675858,0.0017522514754403488,0.818,0.0501218698760822,0.06033042036843871,0.002629104574561313,0.931,0,0,0,0,-59.49251368725566,4.253138780383136,26.752579584165
40,250,2500,0.99,0.8,0.04506256806371308,0.98975,0.800176,0.2055572,0.02108023360346431,0.0335131587713309,0.0012419828942642189,0.84,0.04197369573876189,0.03600779779552586,0.0017644345115451021,0.806,0.04971285404889359,0.06064062548363658,0.002559007747822253,0.936,0,0,0,0,-62.69016183058893,-4.657633746947586,21.065588110971877
40,250,2500,0.99,0.8,0.05009422135714624,0.989575,0.800092,0.2063428,0.02042869786612249,0.03350534002192753,0.0015291491490085378,0.819,0.043867861081939734,0.036040622164978005,0.0019360616542013858,0.794,0.051470647842743876,0.06074056168653165,0.002689808218813238,0.925,0,0,0,0,-66.57491276814565,-7.360898758429735,13.125149812567479
40,250,2500,0.99,0.8,0.05560725427592952,0.989875,0.799492,0.2069608,0.021581112845895385,0.03356494856194033,0.0019060642392088923,0.74,0.043828512353291944,0.03600672533293555,0.0019802635580865166,0.793,0.050528241893703245,0.06132599243818837,0.0025651065234586884,0.93,0,0,0,0,-68.2603044532776,-14.073671794883962,6.8611277650371285
40,250,2500,0.99,0.8,0.06007565651491278,0.990125,0.7997080000000001,0.2079652,0.02158163565024089,0.0334874837363343,0.0021997287343849922,0.707,0.04636256905951539,0.03583166425827744,0.0021973451390495395,0.784,0.05425534682610936,0.06121322199216377,0.0029734219297818604,0.939,0,0,0,0,-69.32335141615519,-11.771073750458466,9.521984162061965
40,250,2500,0.99,0.8,0.06429842960283062,0.9897,0.800308,0.2082728,0.02147525431473298,0.033399982948186316,0.0025325980592445113,0.673,0.045089341369410944,0.035776994538722975,0.002123374330422618,0.8,0.05255334059172045,0.06177572580001292,0.002778074338160883,0.951,0,0,0,0,-70.79150864720582,-14.94646462260862,6.776060952500017
40,250,2500,0.99,0.8,0.06992151963279372,0.988475,0.7999120000000001,0.2096672,0.02229030805694556,0.03347052934783159,0.0029878047991825146,0.61,0.046620544266343364,0.03588049958616527,0.002313675069651142,0.776,0.05404856097385974,0.06202760988547378,0.0029208104262115862,0.936,0,0,0,0,-71.38627015811481,-17.064892838519338,2.254388325504588
40,250,2500,0.99,0.8,0.07501232571151686,0.9899249999999999,0.799544,0.2102608,0.02183764115343564,0.03344065265920409,0.0034943546377350317,0.565,0.04764615698230766,0.035778449839018664,0.0024791452101394296,0.783,0.05745354854710299,0.06211920899865232,0.0033097002687728244,0.935,0,0,0,0,-73.23578041312345,-19.376488410940734,4.635508404729291
40,250,2500,0.99,0.8,0.08039777467777835,0.990075,0.8012360000000001,0.210956,0.023184655739051294,0.033182272578729834,0.003949718150083901,0.486,0.05061933656222273,0.03545528514384112,0.0027446793428853736,0.766,0.05976388519829738,0.062303083017169136,0.003592513280498259,0.933,0,0,0,0,-72.66190381003533,-16.914264267097277,6.139338908508064
40,250,2500,0.99,0.8,0.08574217733555282,0.991275,0.799072,0.2122776,0.022627084343124736,0.03337103040870308,0.004696042457377634,0.408,0.04970297608211128,0.03566531187361524,0.0026613229344385285,0.786,0.060152023825610294,0.06259089560357066,0.003672054409544979,0.931,0,0,0,0,-75.44507327568388,-16.2196745327519,8.83663268782425
40,250,2500,0.99,0.8,0.09208103384099876,0.9906,0.800308,0.2130496,0.02425446584502863,0.03321443200122507,0.0053345591149383375,0.35,0.05211381265578715,0.03541004087085022,0.0030039943700114263,0.755,0.06021785490160785,0.0630219952342054,0.0036399669069681105,0.935,0,0,0,0,-74.82270480698074,-18.521338671427866,4.530461802883111
40,250,2500,0.99,0.8,0.09575424482068376,0.989825,0.798668,0.2136672,0.022724885944313492,0.03344343915160638,0.0059431470392028425,0.295,0.053317512012454375,0.03566153880576927,0.0031568470481968132,0.741,0.061412269103169395,0.06325687666493876,0.0037809393846492756,0.942,0,0,0,0,-76.93635355711967,-18.591973946890484,3.800602529470957
40,250,2500,0.99,0.8,0.09953694033611322,0.99005,0.799996,0.21408,0.023284305309630902,0.03324022347311563,0.006336632300555743,0.257,0.051726270112105455,0.03549094745235657,0.0029824818106912866,0.77,0.059829390424096254,0.06326454940536594,0.0036160539178938305,0.939,0,0,0,0,-76.47914380798414,-17.67589432695066,6.360131683889187
40,250,2500,0.99,0.8,0.10422175634263674,0.989375,0.799828,0.2153604,0.02436608142414949,0.03326199889418526,0.006909340324029502,0.22,0.052448656971858035,0.03537332033529797,0.003142308714803621,0.757,0.061784371050020964,0.0634973788517075,0.003827662488425421,0.939,0,0,0,0,-76.25538451148255,-19.05016745889983,3.611988165418096
40,250,2500,0.99,0.8,0.10906635020616497,0.990025,0.801196,0.2156084,0.02494626566388792,0.03303464259847806,0.007490178120447766,0.193,0.05403010627459526,0.03510406819664306,0.0033339942392502826,0.75,0.06291924021520297,0.06307637835242422,0.003961043664409529,0.932,0,0,0,0,-75.98706561113602,-18.737913844473542,2.2777802998937515
40,250,2500,0.99,0.8,0.11322608666585408,0.989725,0.800984,0.2167724,0.02518193977168847,0.03303541136717638,0.008053734692490279,0.152,0.05381022647797343,0.03512060507867853,0.0034201526578247245,0.722,0.06318561051281811,0.0637450444616164,0.00400407686034153,0.941,0,0,0,0,-76.07858765112304,-20.28466848762264,3.4936678601427724
40,250,2500,0.99,0.8,0.1174975152584889,0.989375,0.799604,0.2175124,0.02514716340889533,0.033218596967801134,0.008966653860107419,0.124,0.055961762137236304,0.035421275667962264,0.0036592113009064685,0.724,0.06464527511550958,0.06359624006385978,0.004187844455534726,0.937,0,0,0,0,-77.70011852515958,-19.60490955547289,3.070020070836205
40,250,2500,0.99,0.8,0.12366526732079999,0.9903,0.800052,0.2193176,0.025756134137336614,0.033057241341660853,0.009776782412812633,0.085,0.05317537779313361,0.035072764231321,0.003515085563300904,0.733,0.06222107154154199,0.06346331150617093,0.0038675949912210924,0.942,0,0,0,0,-77.19841363866318,-21.24559015128563,0.055491343045044675
40,250,2500,0.99,0.8,0.12912600618985903,0.991725,0.800956,0.22040680000000001,0.02619676623928613,0.032833122811211805,0.01045655784183587,0.064,0.055844279652468444,0.03483184792239552,0.0038156037214327884,0.712,0.0633905903991606,0.0635302885995449,0.0040184379527806145,0.93,0,0,0,0,-76.5517635509567,-20.491716276569186,1.5660816795337393
40,250,2500,0.99,0.8,0.13474684447183186,0.99015,0.80082,0.221166,0.025726362263092824,0.03290238203141247,0.011401153954140533,0.043,0.05682285970177116,0.03484757076774811,0.003871260690478402,0.704,0.06516469943223217,0.06364626736898056,0.004263754302198875,0.928,0,0,0,0,-76.91002140953775,-18.857351435994875,3.4461394502859024
40,250,2500,0.99,0.8,0.14052685408481994,0.990225,0.799504,0.2221876,0.026163800272437948,0.03304143003025343,0.012792899904770921,0.021,0.05525159219960256,0.0347652317196711,0.0037455549442508085,0.729,0.06312803430943867,0.06358645100368604,0.0039968501661065215,0.942,0,0,0,0,-78.30608887838785,-18.7717385329911,2.818415859735028
40,250,2500,0.99,0.8,0.14546421401788784,0.98985,0.800276,0.2237664,0.02687813660331423,0.032902936174174224,0.013358168237628296,0.02,0.05353036997425223,0.034631001846768254,0.003773579787858801,0.721,0.06370331823446931,0.06394617856249069,0.004054920810905158,0.933,0,0,0,0,-77.27810924444695,-20.748650762868508,0.6398015651850315
40,250,2500,0.99,0.8,0.150510325950168,0.989175,0.79978,0.2252144,0.02759009961263667,0.03295568500910693,0.014254483641791625,0.012,0.057441559419449444,0.03462337031866265,0.0040695472672057096,0.701,0.066368143413804,0.06373669840206281,0.004420718171076854,0.932,0,0,0,0,-77.17996186671864,-18.476157447668943,3.0003250957666197
40,250,2500,0.99,0.8,0.1551439315779201,0.989325,0.80088,0.2251736,0.027060808737423687,0.03279790525718298,0.015093286461186246,0.004,0.057274272945937295,0.03440099860287878,0.004251394165793535,0.685,0.06589721431944233,0.06398745302820757,0.00434275271036678,0.933,0,0,0,0,-77.24468505776663,-20.11957151693218,1.390269442354407
40,250,2500,0.99,0.8,0.1598638820758799,0.989525,0.80074,0.226786,0.027303314043681044,0.032739347577695865,0.01599101699303459,0.008,0.05368783557398681,0.03436917538066452,0.003943503430688724,0.693,0.06201568043438311,0.06385941906817086,0.0038480595160728308,0.946,0,0,0,0,-77.238130704416,-20.404262064489366,1.527226362366676
40,250,2500,0.99,0.8,0.16499256256825642,0.99085,0.8010280000000001,0.2285536,0.028592764756824617,0.03260395290590577,0.016631345224881015,0.003,0.055704389016796946,0.03410669863994934,0.0041538850886485915,0.695,0.064105456539029,0.0637583704077908,0.004110678345471983,0.94,0,0,0,0,-76.21930171511622,-19.676951486778737,1.3924594023327512
40,250,2500,0.99,0.8,0.16999748307062407,0.99,0.7999280000000001,0.229388,0.027195529472901856,0.03275135755025787,0.017951198671448974,0.001,0.05520339009147787,0.03423919285649118,0.00427177485662861,0.701,0.06234234196925963,0.06377248143784038,0.003882791582648261,0.945,0,0,0,0,-77.17515047692622,-20.608765720067414,0.19558386714709736
40,250,2500,0.99,0.8,0.17508916245620784,0.990875,0.799416,0.230674,0.02809532564708736,0.03274540002986731,0.019095359359944858,0,0.05838634298656856,0.03416060259784969,0.0048250670903208824,0.653,0.06622648572351662,0.06371087674112605,0.004381647027541947,0.934,0,0,0,0,-77.27641562168054,-21.518406979490017,-0.16706498145607301
40,250,2500,0.99,0.8,0.18015282017175885,0.9905,0.799312,0.2320416,0.02856573185634831,0.03272095558517611,0.020248661798632973,0,0.0576078760904097,0.034136043269564195,0.004693910961413661,0.657,0.0654960979439171,0.06361999109029717,0.004286358351155443,0.943,0,0,0,0,-77.380973229484,-20.609721557531074,0.5292966996312066
40,250,2500,0.99,0.8,0.18506658302447587,0.99,0.799964,0.2334868,0.02842829186727445,0.03261722958768924,0.020923763057053183,0,0.058687014576899246,0.03389295083887093,0.0048044267058692455,0.65,0.06780765431917017,0.06377176498794004,0.0045953100727938985,0.932,0,0,0,0,-76.63852931547967,-19.954104416673584,0.7698682868024612
40,250,2500,0.99,0.8,0.1899357904885576,0.989125,0.8006840000000001,0.2344504,0.028872782288084507,0.032526324130593864,0.021783422857997118,0,0.05608763334045093,0.033842752923233944,0.00463754956334161,0.672,0.06446432513767092,0.06337770705509652,0.004151525575930053,0.937,0,0,0,0,-76.20643058412765,-20.356134289378616,-0.09419631787311103
40,250,2500,0.99,0.8,0.19522789074533095,0.9896,0.799164,0.2358336,0.029194480284641146,0.03266905076369117,0.02338617720141844,0,0.056809980357090624,0.033763900240267784,0.004861427372180491,0.647,0.06447392165378153,0.06365855071009421,0.004155479169142819,0.933,0,0,0,0,-76.89252850516377,-20.726202292882338,-0.849343958262269
40,250,2500,0.99,0.8,0.19975617391169184,0.990225,0.8001360000000001,0.2370032,0.030722317348851363,0.0324878242645701,0.02407669384784564,0,0.05880554498633022,0.03372720116000191,0.005137915822195797,0.658,0.06627820086672744,0.06366446213084218,0.004389363904973705,0.931,0,0,0,0,-76.14178620568632,-20.538948311849357,-0.48967640894870135
