n_1,n_2,n_3,sigma_e,sigma_p,prev,sigma_e_hat,sigma_p_hat,rho_hat,ESE_hat_pi_RG,ASE_hat_pi_RG,covers_pi_RG,ESE_hat_pi_SRG,ASE_hat_pi_SRG,covers_pi_SRG,ESE_hat_pi_SRG_restriction,ASE_hat_pi_SRG_restriction,covers_pi_SRG_restriction,ESE_hat_pi_SRGM,ASE_hat_pi_SRGM,covers_pi_SRGM,num_infinite_pi_RG,num_infinite_pi_SRG,num_infinite_pi_SRGM,n_strata_obs_full,hat_pi_RG,hat_pi_SRG,hat_pi_SRG_restriction,hat_pi_SRGM
250,250,2500,0.8,0.95,0.14011042979399077,0.800208,0.949828,0.1234468,0.019313850232330256,0.019080651895831958,0.372,0.02120036094583887,0.021158901248474683,0.956,0.02120036094583887,0.021158901248474683,0.956,0.02067289424718734,0.01995729386066135,0.938,0,0,0,887,-30.400124556175136,-0.9147009240774512,-0.034281506668853996,0.22048904252816456
250,250,2500,0.8,0.95,0.15025204503364473,0.798744,0.949884,0.1296256,0.018417256484301814,0.019122827459573458,0.335,0.02085268529871786,0.02131461140186862,0.945,0.02085268529871786,0.02131461140186862,0.945,0.020146533442458314,0.020054500014925897,0.937,0,0,0,882,-29.402931430656494,0.6317755763650369,-1.369717096026473,1.3021492393101444
250,250,2500,0.8,0.95,0.16032946675383158,0.8000160000000001,0.9496359999999999,0.1349392,0.01911601215708427,0.01913385683126342,0.259,0.021706398845183463,0.02137116287379563,0.951,0.021706398845183463,0.02137116287379563,0.951,0.020878128964075305,0.020086595118361514,0.934,0,0,0,893,-29.740843981279824,-1.0114666577419802,1.3419182614758758,0.21406666099753333
250,250,2500,0.8,0.95,0.17026230863197309,0.800084,0.949612,0.140894,0.01872195860424874,0.01915126597525362,0.223,0.021822277993001647,0.021460063552835328,0.956,0.021822277993001647,0.021460063552835328,0.956,0.020680672957337137,0.02014108942555863,0.946,0,0,0,892,-29.17006902731374,-0.557005635956311,-1.2044360856542915,0.18747770132481925
250,250,2500,0.8,0.95,0.1806330198259395,0.798996,0.949924,0.1474428,0.01985076658461672,0.019156541233776418,0.207,0.022692525515927042,0.02153685964452944,0.942,0.022692525515927042,0.02153685964452944,0.942,0.021824994605379983,0.020187780728638145,0.927,0,0,0,886,-28.102765093260142,0.20554857353302752,1.072217441817678,1.0151350234981686
250,250,2500,0.8,0.95,0.1900678398849502,0.800752,0.94968,0.1523148,0.019127618012191372,0.019161407181782424,0.139,0.02196790110392374,0.02157868294625836,0.946,0.02196790110392374,0.02157868294625836,0.946,0.02095232487297119,0.020215151325977662,0.947,0,0,0,893,-28.56225673452225,-0.3394900478099166,-1.068715684165604,0.22795880726330847
250,250,2500,0.8,0.95,0.1998390882015514,0.80082,0.950328,0.1579048,0.01889856674638738,0.01908038307195508,0.123,0.021431075517752692,0.02158969721442902,0.953,0.021431075517752692,0.02158969721442902,0.953,0.020498099681643546,0.0201849382011863,0.944,0,0,0,907,-27.948911466281185,-0.13866766374224726,-0.5137464863095782,0.3774639892639282
250,250,2500,0.8,0.99,0.009912299793487728,0.802528,0.989744,0.0151236,0.006408003216841348,0.008271963538611305,0.935,0.007712681991732696,0.008936918062214852,0.927,0.007712681991732696,0.008936918062214852,0.927,0.007593457024383595,0.008642820809392887,0.915,0,0,0,896,-24.592397587032362,1.4596657164959266,11.464352630985092,6.253727528072087
250,250,2500,0.8,0.99,0.020076306911179623,0.8000120000000001,0.9899519999999999,0.0206428,0.00806824664778397,0.008404526106521825,0.97,0.009547626168833881,0.009498943862019733,0.931,0.009547626168833881,0.009498943862019733,0.931,0.00925767430115261,0.009056464783979324,0.92,0,0,0,901,-31.8717186261483,0.34908243259980004,-4.283381110699853,2.7310428469369534
250,250,2500,0.8,0.99,0.029563346468374517,0.799768,0.989924,0.0256444,0.008589743813084794,0.008587678494805311,0.898,0.010181321019011185,0.009995036905369374,0.941,0.010181321019011185,0.009995036905369374,0.941,0.009803150585177533,0.009456309946913192,0.921,0,0,0,896,-33.15406458462633,-1.127119821614831,-3.729597303415162,1.2167567765079352
250,250,2500,0.8,0.99,0.03918241873065851,0.799436,0.989816,0.030856,0.008878769611874891,0.008793920445556774,0.776,0.010795416022147722,0.010529646088122608,0.943,0.010795416022147722,0.010529646088122608,0.943,0.010264774611070008,0.009875295835615017,0.925,0,0,0,899,-33.16712399976623,-0.28475943844426393,-1.966615457733446,1.5256347513580464
250,250,2500,0.8,0.99,0.04999999597153313,0.799044,0.990044,0.0368236,0.008950919590503072,0.008937205115160506,0.593,0.011197665956345366,0.010933772812670186,0.941,0.011197665956345366,0.010933772812670186,0.941,0.01069938400977186,0.010188498063741145,0.923,0,0,0,904,-31.945650803714233,-0.1336440502499529,-0.980660501183124,1.437353710535189
250,250,2500,0.8,0.99,0.06130798519473956,0.800624,0.99004,0.042954,0.008865501338603345,0.009116965250796364,0.409,0.011545325882967687,0.011469754233121562,0.95,0.011545325882967687,0.011469754233121562,0.95,0.010550073959704752,0.010562307276072184,0.947,0,0,0,893,-31.93786782867146,0.7202674158608239,-2.0097286902034566,1.4207437240406604
250,250,2500,0.8,0.99,0.07004357654639723,0.79922,0.98994,0.0479056,0.009235097457485625,0.009324609803953925,0.313,0.012059140392466897,0.01182829406040349,0.944,0.012059140392466897,0.01182829406040349,0.944,0.011209662598035198,0.010891635348570065,0.924,0,0,0,901,-31.547375203716825,0.14407222976094905,1.0775796582966604,1.3703433371402916
250,250,2500,0.8,0.99,0.07985389946003679,0.80162,0.990356,0.053458,0.009399566905820672,0.00935114717758878,0.193,0.012144246070594833,0.012029533023766314,0.948,0.012144246070594833,0.012029533023766314,0.948,0.011511173940544949,0.01102632654740981,0.939,0,0,0,913,-30.707695387911215,0.3639818909630504,-1.850119582980792,1.1783476666359687
250,250,2500,0.8,0.99,0.09005769599673488,0.798632,0.989568,0.05935,0.010072736418033097,0.009797566310630015,0.138,0.013246697262674113,0.012673273697681722,0.944,0.013246697262674113,0.012673273697681722,0.944,0.01223887166733564,0.011579344506366768,0.938,0,0,0,881,-31.085688504391168,-0.1730470942681742,0.7588193703236084,0.6906317935724956
250,250,2500,0.8,0.99,0.10092145976379437,0.7994680000000001,0.989828,0.0650124,0.00993214277005165,0.009892892152790008,0.078,0.013168960962904513,0.012909137331128981,0.945,0.013168960962904513,0.012909137331128981,0.945,0.012305055376254452,0.011794140351459476,0.931,0,0,0,900,-31.127464937929194,-0.7772389562939843,0.6517771938632945,0.31436051265479226
250,250,2500,0.8,0.99,0.10830453384621769,0.798812,0.989904,0.0694844,0.009930557202954488,0.010030768373628134,0.05,0.01344803136021426,0.013190804993889478,0.946,0.01344803136021426,0.013190804993889478,0.946,0.012463078593867343,0.012005830143546904,0.939,0,0,0,884,-30.467823318644943,0.10941394090701859,-0.08180278271181156,0.7070686272722202
250,250,2500,0.8,0.99,0.11995767669210997,0.800808,0.9897,0.0759112,0.010689883670007446,0.01025474962047347,0.039,0.014503738319606687,0.013614891792930182,0.934,0.014503738319606687,0.013614891792930182,0.934,0.013367717442108264,0.012313853761365312,0.929,0,0,0,907,-30.796310952955356,-0.5541982458376982,-1.3024285793094044,-0.35124001511672814
250,250,2500,0.8,0.99,0.1299855839797041,0.800336,0.990112,0.0816696,0.010353725363752547,0.010328046012549493,0.02,0.014005238169066245,0.013790894167075386,0.95,0.014005238169066245,0.013790894167075386,0.95,0.01288876343480776,0.01248473904085002,0.943,0,0,0,919,-30.114626383141772,-0.3721944108771233,-0.42987005685685986,-0.16386281855687068
250,250,2500,0.8,0.99,0.14011042979399077,0.800896,0.990088,0.08759839999999999,0.010703948750898955,0.010516115554121823,0.016,0.014743220333964219,0.014080046057554403,0.935,0.014743220333964219,0.014080046057554403,0.935,0.013661770113270359,0.012727576199217933,0.931,0,0,0,876,-29.864443888170992,-0.7253629683834459,-0.8345042963555378,-0.4247979953698886
250,250,2500,0.8,0.99,0.15025204503364473,0.801588,0.990036,0.0941388,0.010793120291317918,0.010727578843607206,0.008,0.014805816911871586,0.014404087752904285,0.951,0.014805816911871586,0.014404087752904285,0.951,0.013835659951038472,0.012994584203473438,0.936,0,0,0,884,-29.201295780188385,-0.14301110553246615,0.3439176965270976,0.10529070210905726
250,250,2500,0.8,0.99,0.16032946675383158,0.80054,0.990124,0.0997644,0.01078773571329063,0.010907481376344544,0.003,0.01480897277962421,0.014680226428142354,0.949,0.01480897277962421,0.014680226428142354,0.949,0.013743529069310674,0.013244968984143015,0.932,0,0,0,900,-29.07181270111345,-0.38257591237703803,0.1618114349335755,-0.21173604846545863
250,250,2500,0.8,0.99,0.17026230863197309,0.799728,0.99026,0.105622,0.011236107524161003,0.011076612756030207,0.005,0.015584679300554797,0.014992334264356767,0.943,0.015584679300554797,0.014992334264356767,0.943,0.014456768427401038,0.01349890159904617,0.941,0,0,0,904,-28.6727186184262,0.12538926415166568,-1.1853283238724472,0.19869162526010106
250,250,2500,0.8,0.99,0.1806330198259395,0.800508,0.989976,0.1120688,0.011152314746821932,0.011330401825733843,0.002,0.015723298859364628,0.01532261266673719,0.942,0.015723298859364628,0.01532261266673719,0.942,0.01457836163113917,0.013777942199337128,0.939,0,0,0,880,-28.485822279969224,0.1994439382833004,-1.5153138447988401,0.017470658908934084
250,250,2500,0.8,0.99,0.1900678398849502,0.800772,0.990108,0.1176428,0.011636647952971967,0.011470846517910338,0.006,0.01614885027485628,0.015511543931307421,0.942,0.01614885027485628,0.015511543931307421,0.942,0.015013671042112736,0.013953615467016631,0.936,0,0,0,907,-28.26346425729666,-0.38049172611665844,0.520332299696517,-0.2898088756457132
250,250,2500,0.8,0.99,0.1998390882015514,0.799968,0.9900559999999999,0.12414599999999999,0.011648296462273082,0.011702176889004578,0.002,0.016333316627741606,0.015804342090082635,0.95,0.016333316627741606,0.015804342090082635,0.95,0.015122563729591552,0.014215656483906606,0.939,0,0,0,895,-27.61520833008397,0.06065524006498788,0.17774238307831125,-0.06352836739912077
250,250,2500,0.99,0.8,0.009912299793487728,0.9901,0.799756,0.2049528,0.019964643026819048,0.03355522476793228,0.973,0.021803988442042854,0.03445412819430333,0.97,0.021803988442042854,0.03445412819430333,0.97,0.021728615776080238,0.03369050592143198,0.962,0,0,0,885,58.50341308128072,86.46536134702926,60.60316683300044,84.22630004308989
250,250,2500,0.99,0.8,0.020076306911179623,0.989768,0.799308,0.2103016,0.021329665274950733,0.03345167512436899,0.987,0.023840206546027764,0.034315628186388114,0.97,0.023840206546027764,0.034315628186388114,0.97,0.023966689946873395,0.03351199902760312,0.964,0,0,0,888,-2.73079767825635,23.579430504830768,8.087725870654474,25.192021292554855
250,250,2500,0.99,0.8,0.029563346468374517,0.990192,0.800404,0.2157016,0.02418268629227323,0.033110793041173314,0.985,0.027180442901516968,0.0339522614453964,0.964,0.027180442901516968,0.0339522614453964,0.964,0.02730997464690832,0.033120675251306554,0.959,0,0,0,893,-13.889288262879456,11.645880656644719,2.160123302196813,14.302683777848088
250,250,2500,0.99,0.8,0.03918241873065851,0.99004,0.8005720000000001,0.2209668,0.02641289182233322,0.03292662434803196,0.981,0.029988160663550926,0.03373885320880374,0.962,0.029988160663550926,0.03373885320880374,0.962,0.02982704635550444,0.03286425913262154,0.956,0,0,0,882,-21.66411640085414,5.404514387924229,7.440732414570564,9.553133917553344
250,250,2500,0.99,0.8,0.04999999597153313,0.990092,0.7995960000000001,0.2263108,0.027894551966630116,0.032875350426720226,0.983,0.031432661712522875,0.03364230096580463,0.958,0.031432661712522875,0.03364230096580463,0.958,0.03118945490469701,0.032736324011964205,0.946,0,0,0,895,-30.453626547446017,-2.8085981697394407,7.056576724519146,1.629096088396422
250,250,2500,0.99,0.8,0.06130798519473956,0.989912,0.79954,0.2329164,0.02943314329253549,0.032674933925818196,0.991,0.03223041677297624,0.03341972765404955,0.966,0.03223041677297624,0.03341972765404955,0.966,0.03190472613814564,0.03246665512107043,0.961,0,0,0,881,-31.26972644696308,-2.2059622694147443,2.8977525138782942,1.8538628212399364
250,250,2500,0.99,0.8,0.07004357654639723,0.990084,0.7995920000000001,0.2381168,0.028997194265220246,0.03247562107539806,0.99,0.031301318217388165,0.03317238943657696,0.966,0.031301318217388165,0.03317238943657696,0.966,0.03067460378631316,0.03220114472163349,0.949,0,0,0,913,-31.562893756680687,-0.9335713269950457,-2.7121619408260873,2.398491880948679
250,250,2500,0.99,0.8,0.07985389946003679,0.990252,0.800048,0.2431828,0.02980247857541939,0.03224855759480863,0.927,0.031848740710357704,0.03291662176669011,0.962,0.031848740710357704,0.03291662176669011,0.962,0.03158838127069347,0.03190086083651945,0.946,0,0,0,877,-31.54007956569818,-1.627610873665672,1.3064901688652086,2.5723087505433044
250,250,2500,0.99,0.8,0.09005769599673488,0.989896,0.799948,0.2491292,0.030977154815071198,0.0320827000180587,0.904,0.03272507400736959,0.03271638849311607,0.947,0.03272507400736959,0.03271638849311607,0.947,0.0321820692229108,0.03166860561444276,0.939,0,0,0,894,-31.500537706093407,-1.4063554391390531,-0.7716046390497757,2.2846815156084457
250,250,2500,0.99,0.8,0.10092145976379437,0.989916,0.8002360000000001,0.2554536,0.030527849283617615,0.03183407863297773,0.887,0.03215726058540398,0.03241426610289293,0.936,0.03215726058540398,0.03241426610289293,0.936,0.03136997728613356,0.031334274734542936,0.937,0,0,0,897,-30.721761020667294,-0.04723715100777984,1.9620381970376783,3.1173914993903464
250,250,2500,0.99,0.8,0.10830453384621769,0.9899,0.801044,0.2593748,0.03161569572921108,0.0316071316588101,0.858,0.033294845603224724,0.03215355680630677,0.939,0.033294845603224724,0.03215355680630677,0.939,0.03233223429769882,0.031059672517979253,0.933,0,0,0,921,-30.12487151825135,0.3066858056407738,2.3618975628053938,3.394631978240853
250,250,2500,0.99,0.8,0.11995767669210997,0.98988,0.799532,0.2661368,0.030884603864700818,0.03157282480501888,0.835,0.0316845668983994,0.03206401910823693,0.954,0.0316845668983994,0.03206401910823693,0.954,0.031030838633884957,0.03093191661039676,0.939,0,0,0,913,-31.37297264050167,-0.6118062717350009,-4.886026591134661,1.8012921991093582
250,250,2500,0.99,0.8,0.1299855839797041,0.989528,0.8000240000000001,0.2719272,0.032135832837895804,0.03134029314374812,0.794,0.033052181397102205,0.03179477812645309,0.937,0.033052181397102205,0.03179477812645309,0.937,0.032216387605059474,0.030635470953593417,0.922,0,0,0,900,-30.555548782017173,-0.9421974451705706,-0.3373206456801906,1.8704488044853895
250,250,2500,0.99,0.8,0.14011042979399077,0.990036,0.800416,0.2777684,0.03147341588762924,0.03107878068846878,0.766,0.032305580628703985,0.03149336860825853,0.938,0.032305580628703985,0.03149336860825853,0.938,0.03178917633402546,0.030311241167423123,0.924,0,0,0,902,-30.082477193225845,-0.9263165006305321,0.8886569455258319,1.8240367890074434
250,250,2500,0.99,0.8,0.15025204503364473,0.989984,0.799196,0.2842008,0.030817287413130858,0.03101322400055178,0.723,0.03178484089311557,0.03137421096176998,0.939,0.03178484089311557,0.03137421096176998,0.939,0.03089145658014556,0.030161522240453237,0.933,0,0,0,892,-30.270279013605375,-0.9540021205798901,-0.7703503266596351,1.3326722151003343
250,250,2500,0.99,0.8,0.16032946675383158,0.98998,0.79938,0.289636,0.03130252489091137,0.03081644758278499,0.707,0.031249716923385955,0.031115289317712947,0.955,0.031249716923385955,0.031115289317712947,0.955,0.03066559983595535,0.02989604861314806,0.934,0,0,0,896,-30.222873326377528,-0.9479508894786801,-1.166720343257145,0.9152298207631061
250,250,2500,0.99,0.8,0.17026230863197309,0.989716,0.800104,0.2959892,0.03121186498991629,0.030528029953423817,0.673,0.03181073283813569,0.030806264462098942,0.939,0.03181073283813569,0.030806264462098942,0.939,0.03096915878029117,0.029562257574609268,0.928,0,0,0,879,-29.06716368926833,-0.26010054784331266,-2.0673670530876254,1.3936157153985909
250,250,2500,0.99,0.8,0.1806330198259395,0.990112,0.801736,0.3022488,0.029962830205723375,0.030108484995896804,0.641,0.030473256544623,0.030355782526499012,0.939,0.030473256544623,0.030355782526499012,0.939,0.029872267877187556,0.029077774682727257,0.934,0,0,0,903,-27.78096561966575,0.07788022828121255,3.815007743154954,2.3453615353322217
250,250,2500,0.99,0.8,0.1900678398849502,0.989972,0.7996960000000001,0.308518,0.031551545964907196,0.030158416159756344,0.591,0.03190239054419868,0.030320151508207632,0.937,0.03190239054419868,0.030320151508207632,0.937,0.030903312579361568,0.029034553151711266,0.928,0,0,0,903,-28.405654029703463,-0.3475941549469526,-0.520844608038939,1.387385972051627
250,250,2500,0.99,0.8,0.1998390882015514,0.990204,0.7995920000000001,0.3141096,0.0323113769681291,0.029983271795144182,0.536,0.032999123841698036,0.030113703077768304,0.922,0.032999123841698036,0.030113703077768304,0.922,0.032104304587197534,0.028802115131589465,0.904,0,0,0,889,-28.459162692215155,-0.622533721966972,-1.9580006938740555,0.9556030736142805
250,250,2500,0.99,0.95,0.009912299793487728,0.990096,0.9505199999999999,0.0562256,0.010883151960663716,0.015211215837739312,0.958,0.012278116193724518,0.01578292174976336,0.947,0.012278116193724518,0.01578292174976336,0.947,0.01227812922059103,0.015391169110900832,0.934,0,0,0,904,4.594404538796652,24.792030344005884,48.22241474271677,30.7024428203943
250,250,2500,0.99,0.95,0.020076306911179623,0.98982,0.950492,0.0624208,0.01250672668055799,0.015214882334748549,0.971,0.014297952933296908,0.015926675729872438,0.946,0.014297952933296908,0.015926675729872438,0.946,0.014272280538404009,0.015477433580617558,0.932,0,0,0,903,-23.919299329881984,4.675048461273774,3.6854604841788734,9.33722829397093
250,250,2500,0.99,0.95,0.029563346468374517,0.990004,0.949436,0.0685832,0.013474593782045872,0.015373796865109642,0.993,0.01556880008077242,0.016215205331604726,0.965,0.01556880008077242,0.016215205331604726,0.965,0.015359833886903236,0.01569703513149148,0.95,0,0,0,901,-32.38231633219212,-0.9470103460454123,-4.380815204738608,2.3104992946669003
250,250,2500,0.99,0.95,0.03918241873065851,0.99008,0.9495119999999999,0.0746988,0.014922647491544934,0.015341855954026849,0.925,0.016510130694763776,0.016301320051207498,0.942,0.016510130694763776,0.016301320051207498,0.942,0.01630056310648784,0.015720035342816796,0.929,0,0,0,883,-33.75532684372338,-1.3286674424936604,-2.7216441404574097,1.6168420559511616
250,250,2500,0.99,0.95,0.04999999597153313,0.9901679999999999,0.950324,0.0819992,0.015334740821585893,0.015207294176917586,0.857,0.01701325062981247,0.01628579076689903,0.944,0.01701325062981247,0.01628579076689903,0.944,0.01654616164444772,0.01564482271669509,0.933,0,0,0,900,-31.38126449386535,0.6258447022071232,1.4166198272939683,3.9608590305299813
250,250,2500,0.99,0.95,0.06130798519473956,0.990096,0.949908,0.0889624,0.014844633950248282,0.015264101886878989,0.81,0.016507046466470287,0.01644537435692941,0.955,0.016507046466470287,0.01644537435692941,0.955,0.015975941731883717,0.01573807413379886,0.945,0,0,0,915,-32.78244554952907,-1.3524940879515492,2.4743192187319623,1.5597178744603573
250,250,2500,0.99,0.95,0.07004357654639723,0.989996,0.949768,0.094848,0.01460319088049372,0.015281319445515782,0.742,0.016087260290283064,0.016553131011037857,0.958,0.016087260290283064,0.016553131011037857,0.958,0.015477896538656846,0.01578174372696622,0.95,0,0,0,861,-32.46910623839028,-1.0256329609780352,0.5413314459091737,1.6251486909389696
250,250,2500,0.99,0.95,0.07985389946003679,0.990116,0.949804,0.1016364,0.015154876781123212,0.015259394330387834,0.677,0.016325682359001628,0.01659130526999378,0.951,0.016325682359001628,0.01659130526999378,0.951,0.01590315624959193,0.01578565111917932,0.929,0,0,0,903,-31.695106034814348,0.023845911046131023,-3.8029040686937274,1.970144372933976
250,250,2500,0.99,0.95,0.09005769599673488,0.990008,0.949824,0.1082876,0.014502985414149858,0.015245012166463283,0.541,0.015875525243983463,0.0166520691909325,0.956,0.015875525243983463,0.0166520691909325,0.956,0.015412260867110115,0.015789383468804402,0.948,0,0,0,895,-31.539645783542667,-0.1092675485486697,-1.7260143149529084,1.6355399206938803
250,250,2500,0.99,0.95,0.10092145976379437,0.990324,0.9504279999999999,0.1156272,0.015253749364401008,0.015137268266790536,0.475,0.016934390246643394,0.01659526700796729,0.939,0.016934390246643394,0.01659526700796729,0.939,0.016243078064426996,0.0156979720080734,0.926,0,0,0,908,-30.614592842168506,-0.38866287150285816,-0.4738800086076242,1.773094843539876
250,250,2500,0.99,0.95,0.10830453384621769,0.990016,0.950588,0.1207332,0.01549556152144448,0.015106888035472058,0.392,0.01720858287145053,0.016667499652277075,0.938,0.01720858287145053,0.016667499652277075,0.938,0.016346613227133884,0.015691039520028385,0.926,0,0,0,903,-30.175896056615734,1.0544329269962196,-0.28177931410093493,2.332948451455593
250,250,2500,0.99,0.95,0.11995767669210997,0.989896,0.949796,0.1285352,0.01578601131879762,0.015201559306925327,0.285,0.01728755392536413,0.01677172981077881,0.939,0.01728755392536413,0.01677172981077881,0.939,0.016900327389574123,0.015768019293378583,0.919,0,0,0,870,-30.693654955558355,-0.6028593565750305,-0.0012030122502953596,0.9736426843155775
250,250,2500,0.99,0.95,0.1299855839797041,0.989908,0.949804,0.135544,0.015553169365836648,0.015188797248719452,0.219,0.017275570949599344,0.016814814685980246,0.945,0.017275570949599344,0.016814814685980246,0.945,0.016617119932956986,0.015760923504935832,0.93,0,0,0,883,-30.275051385787513,-0.004839603403077367,-0.3094129578759387,1.1645973720526648
250,250,2500,0.99,0.95,0.14011042979399077,0.9902,0.9500839999999999,0.1425896,0.015096425867284881,0.015130235677050888,0.146,0.016562635424462038,0.01678222042738697,0.944,0.016562635424462038,0.01678222042738697,0.944,0.016055714915290776,0.015698170984673923,0.938,0,0,0,891,-29.791905380583792,0.005507659090788063,-1.2218402973690115,1.081957237852906
250,250,2500,0.99,0.95,0.15025204503364473,0.99022,0.9501839999999999,0.1495864,0.015618901282902154,0.015095680830775846,0.114,0.017465479733846802,0.016763137721493387,0.937,0.017465479733846802,0.016763137721493387,0.937,0.016509018404776414,0.01565723827015011,0.926,0,0,0,892,-29.52058792960302,-0.17180638010774543,-1.8362755578109808,1.005259805153529
250,250,2500,0.99,0.95,0.16032946675383158,0.990096,0.95068,0.1575176,0.015045144660042132,0.015013742421052693,0.087,0.01656580278164821,0.016720900666001366,0.947,0.01656580278164821,0.016720900666001366,0.947,0.016062892113811806,0.015565735776000643,0.922,0,0,0,897,-28.38037878221403,0.19475228211239534,1.2871533313353316,1.3817738966816597
250,250,2500,0.99,0.95,0.17026230863197309,0.990288,0.9495399999999999,0.1642176,0.014821764026613542,0.015147676788814478,0.036,0.017012522595896095,0.016873843472097548,0.941,0.017012522595896095,0.016873843472097548,0.941,0.015926044264803173,0.015670982023660487,0.942,0,0,0,901,-29.01378914139777,-0.20379057855216212,1.379161878487603,0.719138982531934
250,250,2500,0.99,0.95,0.1806330198259395,0.9898,0.950244,0.1716992,0.015470378811716026,0.015045608558874662,0.034,0.016962914971365976,0.01681306963550387,0.946,0.016962914971365976,0.01681306963550387,0.946,0.016109189957906608,0.015561478704519177,0.936,0,0,0,888,-28.289853840963875,0.4612974757044235,-0.44809854960797385,1.1070221881410125
250,250,2500,0.99,0.95,0.1900678398849502,0.990352,0.950348,0.178642,0.015021659020500303,0.015004596336398236,0.022,0.017397158767736332,0.016755144133481316,0.944,0.017397158767736332,0.016755144133481316,0.944,0.016447268296725395,0.015498891420835272,0.934,0,0,0,897,-27.946139981734024,0.1206518186514854,-0.7319419276371671,0.7958744611003634
250,250,2500,0.99,0.95,0.1998390882015514,0.989764,0.950472,0.185986,0.014454150379521899,0.014976956740832706,0.011,0.01660739784243571,0.016746774165099246,0.947,0.01660739784243571,0.016746774165099246,0.947,0.0156097194442911,0.015442706410637764,0.938,0,0,0,898,-27.459109968396575,0.4295822998214269,-0.5613218543201556,1.1081642559295
250,250,2500,0.99,0.99,0.009912299793487728,0.990232,0.9900639999999999,0.0164764,0.005355321320699724,0.0066050113021973765,0.945,0.006511983565583992,0.007267732872917122,0.929,0.006511983565583992,0.007267732872917122,0.929,0.0063721155354363596,0.006977812414544078,0.922,0,0,0,901,-25.562636365549594,4.442153389096744,12.052746405203928,7.427763687432715
250,250,2500,0.99,0.99,0.020076306911179623,0.989984,0.989684,0.0230984,0.00679337577054071,0.006891335578890642,0.952,0.008133229934310426,0.007912709259866743,0.941,0.008133229934310426,0.007912709259866743,0.941,0.0077931809267765524,0.0074921793966668425,0.917,0,0,0,881,-34.10333154194171,-2.0216357486911143,-5.82280861009787,-0.13701965238787595
250,250,2500,0.99,0.99,0.029563346468374517,0.9898,0.990072,0.029332,0.007095118328014454,0.006943552789155208,0.799,0.008804259266951078,0.008243316286227485,0.934,0.008804259266951078,0.008243316286227485,0.934,0.00840299678965348,0.0077494311481949235,0.918,0,0,0,884,-32.976418771331204,-0.9617007743733488,-1.303719967025887,1.2605990394161242
250,250,2500,0.99,0.99,0.03918241873065851,0.989944,0.98972,0.035694,0.0076564805672105635,0.007206088705141901,0.584,0.009466543542145925,0.008798114339736514,0.927,0.009466543542145925,0.008798114339736514,0.927,0.008821967705464612,0.008163702904698082,0.924,0,0,0,918,-33.880663542090076,-1.3590861004571015,-2.684553029592435,0.11458508861866296
250,250,2500,0.99,0.99,0.04999999597153313,0.9902,0.9898359999999999,0.0430884,0.007231642504192901,0.007349259339797172,0.348,0.009043217809169097,0.00919050669300618,0.956,0.009043217809169097,0.00919050669300618,0.956,0.008575003374588901,0.008454574305793562,0.944,0,0,0,895,-32.88842142164993,-0.2892407371783868,-2.4011287752590342,0.35019235572995394
250,250,2500,0.99,0.99,0.06130798519473956,0.990364,0.989968,0.0509684,0.007459991760288936,0.007478495199412704,0.18,0.010010825857397076,0.009554174018690085,0.944,0.010010825857397076,0.009554174018690085,0.944,0.009212945852165881,0.008716005644189232,0.943,0,0,0,883,-31.94659187308537,0.07738490513291775,-0.45155225474114197,0.7447917875127874
250,250,2500,0.99,0.99,0.07004357654639723,0.989936,0.990196,0.0567716,0.007596701175357465,0.007556081322388439,0.093,0.00988093708527699,0.00976641876585798,0.946,0.00988093708527699,0.00976641876585798,0.946,0.009210052501877538,0.00889185896136135,0.942,0,0,0,891,-31.638755012861274,0.12981267254982243,-1.6838295382613444,0.8842797971119699
250,250,2500,0.99,0.99,0.07985389946003679,0.99008,0.990128,0.0635636,0.007793380745957159,0.0077060389610346496,0.049,0.010131369985170433,0.010087312556614346,0.962,0.010131369985170433,0.010087312556614346,0.962,0.009587332854139045,0.009129831078387192,0.93,0,0,0,911,-31.452069938883184,0.1246309871949756,-0.8512940748670645,0.9013279093663913
250,250,2500,0.99,0.99,0.09005769599673488,0.989924,0.990292,0.0709044,0.007990784225886415,0.007813621007434478,0.025,0.010857630260470687,0.010354294887679099,0.928,0.010857630260470687,0.010354294887679099,0.928,0.01009631149473914,0.009328456595154107,0.912,0,0,0,891,-30.716609899155657,0.8043078208592394,2.5256665368176403,1.5162635779930183
250,250,2500,0.99,0.99,0.10092145976379437,0.990328,0.990184,0.0783056,0.008014650368157232,0.007978062189735556,0.007,0.01063957127301847,0.010600734263090451,0.949,0.01063957127301847,0.010600734263090451,0.949,0.009792962605470365,0.009516225989653113,0.949,0,0,0,879,-30.81984211259617,-0.20453456859781297,0.3371177924454932,0.43231510453917765
250,250,2500,0.99,0.99,0.10830453384621769,0.989996,0.990124,0.0837044,0.008086688475344907,0.0080967984398138855,0.001,0.011141161768318513,0.010797299153096988,0.949,0.011141161768318513,0.010797299153096988,0.949,0.010246430738367444,0.009671996868422118,0.933,0,0,0,907,-30.482232620860483,-0.27838013430500946,1.287668024823681,0.638756308810946
